CollisionDetection_TimeToCollision_SPAWN->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_SPAWN->CollisionDetection_TimeToCollision_START
0.000000,0.000000
0.000000,0.000000
0.002154,0.002154
0.000000,0.000000
0.000000,0.000000
0.003134,0.003134
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.003916,0.003916
0.003515,0.003515
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010356,0.010356
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008328,0.008328
0.000000,0.000000
0.007342,0.007342
0.003392,0.003392
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006015,0.006015
0.000000,0.000000
0.004019,0.004019
0.000000,0.000000
0.002259,0.002259
0.000000,0.000000
0.000000,0.000000
0.004694,0.004694
0.001146,0.001146
0.000000,0.000000
0.007631,0.007631
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001797,0.001797
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000132,0.000132
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007691,0.007691
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001129,0.001129
0.000000,0.000000
0.000000,0.000000
0.005709,0.005709
0.003604,0.003604
0.000000,0.000000
0.000000,0.000000
0.000334,0.000334
0.000000,0.000000
0.005657,0.005657
0.000000,0.000000
0.002946,0.002946
0.008863,0.008863
0.000000,0.000000
0.000000,0.000000
0.009863,0.009863
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007873,0.007873
0.000000,0.000000
0.008813,0.008813
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007830,0.007830
0.000000,0.000000
0.000000,0.000000
0.001231,0.001231
0.000000,0.000000
0.000000,0.000000
0.000686,0.000686
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008174,0.008174
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007216,0.007216
0.000000,0.000000
0.000000,0.000000
0.004461,0.004461
0.000000,0.000000
0.007361,0.007361
0.008913,0.008913
0.000000,0.000000
0.000000,0.000000
0.007929,0.007929
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000715,0.000715
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001199,0.001199
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000757,0.000757
0.000000,0.000000
0.000000,0.000000
0.001247,0.001247
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007858,0.007858
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000471,0.000471
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001999,0.001999
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007193,0.007193
0.006775,0.006775
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004553,0.004553
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006163,0.006163
0.000000,0.000000
0.000680,0.000680
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004188,0.004188
0.000000,0.000000
0.000000,0.000000
0.003551,0.003551
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001502,0.001502
0.004931,0.004931
0.000000,0.000000
0.000000,0.000000
0.000114,0.000114
0.000000,0.000000
0.005133,0.005133
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006907,0.006907
0.004872,0.004872
0.000000,0.000000
0.002856,0.002856
0.000000,0.000000
0.000000,0.000000
0.004795,0.004795
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009102,0.009102
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004880,0.004880
0.000000,0.000000
0.003934,0.003934
0.000000,0.000000
0.000206,0.000206
0.008623,0.008623
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006887,0.006887
0.000000,0.000000
0.000000,0.000000
0.009011,0.009011
0.000000,0.000000
0.002963,0.002963
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000459,0.000459
0.007593,0.007593
0.000000,0.000000
0.003090,0.003090
0.004830,0.004830
0.000000,0.000000
0.000378,0.000378
0.000000,0.000000
0.006938,0.006938
0.000000,0.000000
0.000000,0.000000
0.000194,0.000194
0.000000,0.000000
0.000000,0.000000
0.001567,0.001567
0.000000,0.000000
0.000000,0.000000
0.000815,0.000815
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000875,0.000875
0.000000,0.000000
0.007568,0.007568
0.000000,0.000000
0.002044,0.002044
0.000000,0.000000
0.000000,0.000000
0.005389,0.005389
0.000000,0.000000
0.010701,0.010701
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001399,0.001399
0.000000,0.000000
0.005837,0.005837
0.000000,0.000000
0.006907,0.006907
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004033,0.004033
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008974,0.008974
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006067,0.006067
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009378,0.009378
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009527,0.009527
0.000000,0.000000
0.000000,0.000000
0.002380,0.002380
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001035,0.001035
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009041,0.009041
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.003431,0.003431
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008321,0.008321
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007161,0.007161
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006589,0.006589
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009044,0.009044
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002299,0.002299
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.003648,0.003648
0.005014,0.005014
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008103,0.008103
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006824,0.006824
0.008198,0.008198
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008093,0.008093
0.000000,0.000000
0.000000,0.000000
0.002052,0.002052
0.001507,0.001507
0.000000,0.000000
0.008554,0.008554
0.000000,0.000000
0.006164,0.006164
0.001621,0.001621
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002407,0.002407
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002878,0.002878
0.006757,0.006757
0.000736,0.000736
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001010,0.001010
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004502,0.004502
0.003353,0.003353
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004228,0.004228
0.002895,0.002895
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004265,0.004265
0.000000,0.000000
0.000000,0.000000
0.009078,0.009078
0.009368,0.009368
0.000000,0.000000
0.005558,0.005558
0.000000,0.000000
0.006588,0.006588
0.000000,0.000000
0.003735,0.003735
0.003275,0.003275
0.000000,0.000000
0.003651,0.003651
0.000000,0.000000
0.000000,0.000000
0.004213,0.004213
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002506,0.002506
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006870,0.006870
0.001966,0.001966
0.008801,0.008801
0.000000,0.000000
0.000000,0.000000
0.010622,0.010622
0.000000,0.000000
0.000000,0.000000
0.006021,0.006021
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001546,0.001546
0.000000,0.000000
0.002689,0.002689
0.000000,0.000000
0.000000,0.000000
0.007584,0.007584
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010365,0.010365
0.000000,0.000000
0.001517,0.001517
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000880,0.000880
0.000337,0.000337
0.000000,0.000000
0.007086,0.007086
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010394,0.010394
0.003790,0.003790
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008881,0.008881
0.006797,0.006797
0.000000,0.000000
0.001283,0.001283
0.000208,0.000208
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001578,0.001578
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.003394,0.003394
0.001118,0.001118
0.000000,0.000000
0.000000,0.000000
0.008086,0.008086
0.002079,0.002079
0.005116,0.005116
0.000000,0.000000
0.009220,0.009220
0.007683,0.007683
0.005993,0.005993
0.000502,0.000502
0.000000,0.000000
0.007446,0.007446
0.004045,0.004045
0.005618,0.005618
0.000000,0.000000
0.002613,0.002613
0.002314,0.002314
0.000000,0.000000
0.007591,0.007591
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006235,0.006235
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004652,0.004652
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.003002,0.003002
0.000000,0.000000
0.004608,0.004608
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002363,0.002363
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009686,0.009686
0.001883,0.001883
0.000000,0.000000
0.002161,0.002161
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009002,0.009002
0.001384,0.001384
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.005529,0.005529
0.001429,0.001429
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002019,0.002019
0.000000,0.000000
0.000000,0.000000
0.007227,0.007227
0.000000,0.000000
0.003325,0.003325
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007815,0.007815
0.000000,0.000000
0.000000,0.000000
0.000090,0.000090
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007694,0.007694
0.006460,0.006460
0.003566,0.003566
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000303,0.000303
0.001167,0.001167
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000244,0.000244
0.009938,0.009938
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002310,0.002310
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007976,0.007976
0.000000,0.000000
0.000000,0.000000
0.009595,0.009595
0.000663,0.000663
0.000000,0.000000
0.006583,0.006583
0.005070,0.005070
0.000000,0.000000
0.004944,0.004944
0.000000,0.000000
0.003847,0.003847
0.000000,0.000000
0.000000,0.000000
0.005612,0.005612
0.000000,0.000000
0.003078,0.003078
0.000000,0.000000
0.000374,0.000374
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002490,0.002490
0.000045,0.000045
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006791,0.006791
0.002149,0.002149
0.000000,0.000000
0.000000,0.000000
0.006062,0.006062
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006417,0.006417
0.000000,0.000000
0.000000,0.000000
0.001697,0.001697
0.000000,0.000000
0.006796,0.006796
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
