bin,total,start3=0,start3=1,start3=2,start3=3
0.030000,0.038502,0.002634,0.021857,0.013899,0.000112
0.031000,0.048759,0.003251,0.028527,0.016589,0.000392
0.032000,0.072353,0.005941,0.043098,0.022978,0.000336
0.033000,0.088214,0.006109,0.053298,0.028583,0.000224
0.034000,0.110407,0.008463,0.066581,0.034972,0.000392
0.035000,0.131704,0.009415,0.077005,0.044611,0.000673
0.036000,0.135908,0.011209,0.081993,0.042089,0.000616
0.037000,0.136244,0.010424,0.078070,0.047358,0.000392
0.038000,0.128117,0.009920,0.075099,0.042594,0.000504
0.039000,0.109791,0.008743,0.064003,0.036597,0.000448
