bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.100936,0.011321,0.061425,0.028022,0.000168
0.021000,0.108502,0.011433,0.062994,0.033739,0.000336
0.022000,0.110912,0.009696,0.065068,0.035924,0.000224
0.023000,0.113210,0.009415,0.069159,0.034131,0.000504
0.024000,0.112089,0.007790,0.068038,0.035812,0.000448
0.025000,0.109287,0.007286,0.064675,0.036933,0.000392
0.026000,0.103122,0.006837,0.058959,0.036541,0.000785
0.027000,0.092753,0.005885,0.053298,0.032842,0.000729
0.028000,0.079919,0.003251,0.045060,0.031385,0.000224
0.029000,0.069271,0.003195,0.040856,0.024940,0.000280
