bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=7,start3=8
0.030000,0.205155,0.013029,0.089313,0.073105,0.024264,0.004091,0.001039,0.000220,0.000000,0.000094
0.031000,0.094820,0.006640,0.043712,0.032320,0.010102,0.001574,0.000409,0.000063,0.000000,0.000000
0.032000,0.085505,0.006137,0.039495,0.029393,0.008623,0.001574,0.000252,0.000031,0.000000,0.000000
0.033000,0.080470,0.005067,0.035467,0.029016,0.008686,0.001857,0.000315,0.000063,0.000000,0.000000
0.034000,0.077858,0.005696,0.034743,0.028229,0.007490,0.001448,0.000220,0.000031,0.000000,0.000000
0.035000,0.076945,0.005161,0.033107,0.027316,0.008969,0.002014,0.000315,0.000000,0.000063,0.000000
0.036000,0.079935,0.005633,0.035593,0.028512,0.008340,0.001605,0.000252,0.000000,0.000000,0.000000
0.037000,0.080721,0.005004,0.035782,0.029708,0.007993,0.001888,0.000283,0.000063,0.000000,0.000000
0.038000,0.090918,0.006357,0.039653,0.032918,0.009347,0.002360,0.000252,0.000031,0.000000,0.000000
0.039000,0.124465,0.008812,0.055608,0.043744,0.013123,0.002455,0.000629,0.000094,0.000000,0.000000
0.040000,0.003210,0.000157,0.001353,0.001007,0.000629,0.000031,0.000031,0.000000,0.000000,0.000000
