bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=7,start3=8
0.010000,0.157100,0.011329,0.075120,0.052933,0.014665,0.002549,0.000441,0.000031,0.000000,0.000031
0.011000,0.105614,0.008088,0.049188,0.035813,0.010291,0.001888,0.000346,0.000000,0.000000,0.000000
0.012000,0.095072,0.006986,0.043492,0.033642,0.009284,0.001385,0.000220,0.000031,0.000000,0.000031
0.013000,0.084277,0.006105,0.037607,0.029204,0.009221,0.001888,0.000126,0.000094,0.000000,0.000031
0.014000,0.081791,0.005444,0.035436,0.030432,0.008497,0.001605,0.000315,0.000063,0.000000,0.000000
0.015000,0.081602,0.005916,0.036128,0.028323,0.008812,0.001888,0.000472,0.000063,0.000000,0.000000
0.016000,0.080627,0.005728,0.035089,0.028072,0.009441,0.001762,0.000441,0.000063,0.000031,0.000000
0.017000,0.080375,0.005444,0.035782,0.027568,0.009158,0.002109,0.000283,0.000031,0.000000,0.000000
0.018000,0.086921,0.006074,0.035876,0.032068,0.010605,0.001794,0.000472,0.000031,0.000000,0.000000
0.019000,0.096897,0.006577,0.045065,0.032761,0.009378,0.002392,0.000566,0.000157,0.000000,0.000000
0.020000,0.049723,0.000000,0.015043,0.024452,0.008214,0.001636,0.000315,0.000031,0.000031,0.000000
