bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=7,start3=8
0.060000,0.000063,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.061000,0.000189,0.000126,0.000000,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.062000,0.000126,0.000063,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.063000,0.000252,0.000157,0.000031,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.064000,0.000378,0.000189,0.000157,0.000000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000
0.065000,0.000535,0.000378,0.000157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.066000,0.000755,0.000566,0.000157,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.067000,0.001196,0.000629,0.000441,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.068000,0.001259,0.000378,0.000724,0.000157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.069000,0.001290,0.000566,0.000661,0.000031,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000
0.070000,0.001636,0.000881,0.000598,0.000094,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.071000,0.001699,0.000881,0.000566,0.000189,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.072000,0.001888,0.000818,0.000818,0.000126,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.073000,0.002203,0.000787,0.001227,0.000157,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000
0.074000,0.002612,0.000913,0.001353,0.000283,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.075000,0.002990,0.001164,0.001479,0.000315,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000
0.076000,0.003902,0.001196,0.002077,0.000598,0.000031,0.000000,0.000000,0.000000,0.000000,0.000000
0.077000,0.005413,0.001448,0.003336,0.000566,0.000063,0.000000,0.000000,0.000000,0.000000,0.000000
0.078000,0.008151,0.002140,0.004721,0.001196,0.000063,0.000031,0.000000,0.000000,0.000000,0.000000
0.079000,0.008938,0.002109,0.005633,0.001039,0.000126,0.000031,0.000000,0.000000,0.000000,0.000000
0.080000,0.010417,0.002738,0.006074,0.001511,0.000094,0.000000,0.000000,0.000000,0.000000,0.000000
0.081000,0.010952,0.002329,0.006640,0.001574,0.000378,0.000031,0.000000,0.000000,0.000000,0.000000
0.082000,0.012305,0.002297,0.007553,0.002046,0.000378,0.000031,0.000000,0.000000,0.000000,0.000000
0.083000,0.013438,0.002549,0.008434,0.001983,0.000441,0.000031,0.000000,0.000000,0.000000,0.000000
0.084000,0.012210,0.002266,0.007773,0.001920,0.000189,0.000063,0.000000,0.000000,0.000000,0.000000
0.085000,0.011644,0.002360,0.006986,0.001951,0.000252,0.000063,0.000031,0.000000,0.000000,0.000000
0.086000,0.011864,0.001888,0.007679,0.001920,0.000378,0.000000,0.000000,0.000000,0.000000,0.000000
0.087000,0.010983,0.002077,0.006672,0.001888,0.000315,0.000000,0.000031,0.000000,0.000000,0.000000
0.088000,0.010826,0.001731,0.006672,0.002077,0.000346,0.000000,0.000000,0.000000,0.000000,0.000000
0.089000,0.009032,0.001699,0.005193,0.001794,0.000315,0.000031,0.000000,0.000000,0.000000,0.000000
0.090000,0.007868,0.001322,0.004783,0.001448,0.000220,0.000031,0.000063,0.000000,0.000000,0.000000
0.091000,0.007742,0.001039,0.004783,0.001574,0.000315,0.000031,0.000000,0.000000,0.000000,0.000000
0.092000,0.006388,0.000913,0.003997,0.001133,0.000315,0.000000,0.000000,0.000031,0.000000,0.000000
0.093000,0.005633,0.000535,0.003713,0.001039,0.000346,0.000000,0.000000,0.000000,0.000000,0.000000
0.094000,0.005822,0.000661,0.003651,0.001322,0.000063,0.000126,0.000000,0.000000,0.000000,0.000000
0.095000,0.006168,0.000598,0.004028,0.001227,0.000283,0.000031,0.000000,0.000000,0.000000,0.000000
0.096000,0.006986,0.000724,0.004721,0.001259,0.000252,0.000031,0.000000,0.000000,0.000000,0.000000
0.097000,0.007396,0.000755,0.005224,0.001070,0.000315,0.000031,0.000000,0.000000,0.000000,0.000000
0.098000,0.008182,0.000598,0.006137,0.001164,0.000220,0.000063,0.000000,0.000000,0.000000,0.000000
0.099000,0.009661,0.000881,0.006703,0.001888,0.000157,0.000000,0.000031,0.000000,0.000000,0.000000
0.100000,0.009661,0.000724,0.006609,0.001731,0.000566,0.000000,0.000031,0.000000,0.000000,0.000000
0.101000,0.009535,0.000787,0.006672,0.001825,0.000220,0.000031,0.000000,0.000000,0.000000,0.000000
0.102000,0.008119,0.000944,0.005256,0.001636,0.000252,0.000031,0.000000,0.000000,0.000000,0.000000
0.103000,0.007836,0.000409,0.005728,0.001574,0.000126,0.000000,0.000000,0.000000,0.000000,0.000000
0.104000,0.006735,0.000346,0.004941,0.001227,0.000220,0.000000,0.000000,0.000000,0.000000,0.000000
0.105000,0.006672,0.000283,0.004846,0.001353,0.000157,0.000031,0.000000,0.000000,0.000000,0.000000
0.106000,0.007301,0.000252,0.005256,0.001511,0.000283,0.000000,0.000000,0.000000,0.000000,0.000000
0.107000,0.008308,0.000441,0.005665,0.001951,0.000220,0.000000,0.000031,0.000000,0.000000,0.000000
0.108000,0.007175,0.000283,0.005256,0.001259,0.000315,0.000063,0.000000,0.000000,0.000000,0.000000
0.109000,0.008403,0.000409,0.005916,0.001731,0.000315,0.000031,0.000000,0.000000,0.000000,0.000000
0.110000,0.008025,0.000252,0.005539,0.001857,0.000346,0.000000,0.000031,0.000000,0.000000,0.000000
