bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.207000,0.000056,0.000015,0.000022,0.000003,0.000006,0.000010
0.208000,0.000112,0.000038,0.000035,0.000007,0.000014,0.000019
0.211000,0.000056,0.000019,0.000017,0.000004,0.000008,0.000008
0.212000,0.000056,0.000012,0.000021,0.000005,0.000007,0.000010
0.213000,0.000112,0.000029,0.000042,0.000007,0.000014,0.000019
0.214000,0.000056,0.000021,0.000015,0.000005,0.000006,0.000010
0.219000,0.000056,0.000018,0.000018,0.000003,0.000007,0.000009
0.220000,0.000056,0.000019,0.000018,0.000004,0.000007,0.000008
0.224000,0.000112,0.000032,0.000042,0.000008,0.000010,0.000019
0.225000,0.000056,0.000015,0.000023,0.000003,0.000006,0.000008
0.240000,0.000056,0.000013,0.000023,0.000004,0.000006,0.000009
