bin,total,start3=0,start3=1,start3=2,start3=3
0.030000,0.036524,0.003559,0.031716,0.001249,0.000000
0.031000,0.052694,0.004495,0.046950,0.001249,0.000000
0.032000,0.071050,0.005931,0.062808,0.002248,0.000062
0.033000,0.093151,0.006680,0.083724,0.002622,0.000125
0.034000,0.109696,0.008429,0.098520,0.002747,0.000000
0.035000,0.126865,0.009927,0.113442,0.003496,0.000000
0.036000,0.133670,0.010863,0.119123,0.003559,0.000125
0.037000,0.139040,0.010676,0.125429,0.002934,0.000000
0.038000,0.123681,0.010114,0.109696,0.003871,0.000000
0.039000,0.113629,0.009615,0.100643,0.003309,0.000062
