bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.075000,0.000248,0.000213,0.000035,0.000000,0.000000,0.000000
0.076000,0.000922,0.000639,0.000284,0.000000,0.000000,0.000000
0.077000,0.003086,0.001880,0.001206,0.000000,0.000000,0.000000
0.078000,0.005995,0.003015,0.002980,0.000000,0.000000,0.000000
0.079000,0.010890,0.005889,0.005002,0.000000,0.000000,0.000000
0.080000,0.017630,0.008407,0.009223,0.000000,0.000000,0.000000
0.081000,0.024619,0.013019,0.011600,0.000000,0.000000,0.000000
0.082000,0.033132,0.016885,0.016247,0.000000,0.000000,0.000000
0.083000,0.041291,0.021674,0.019617,0.000000,0.000000,0.000000
0.084000,0.047641,0.025044,0.022597,0.000000,0.000000,0.000000
0.085000,0.053246,0.027421,0.025825,0.000000,0.000000,0.000000
0.086000,0.055410,0.026605,0.028805,0.000000,0.000000,0.000000
0.087000,0.049805,0.023945,0.025860,0.000000,0.000000,0.000000
0.088000,0.046683,0.021887,0.024796,0.000000,0.000000,0.000000
0.089000,0.035332,0.016247,0.019085,0.000000,0.000000,0.000000
0.090000,0.025825,0.011281,0.014544,0.000000,0.000000,0.000000
0.091000,0.018233,0.007804,0.010429,0.000000,0.000000,0.000000
0.092000,0.008939,0.003973,0.004966,0.000000,0.000000,0.000000
0.093000,0.002873,0.001064,0.001809,0.000000,0.000000,0.000000
0.094000,0.000922,0.000355,0.000568,0.000000,0.000000,0.000000
0.095000,0.000035,0.000000,0.000035,0.000000,0.000000,0.000000
0.124000,0.000071,0.000000,0.000071,0.000000,0.000000,0.000000
0.125000,0.000390,0.000000,0.000319,0.000071,0.000000,0.000000
0.126000,0.001454,0.000000,0.000816,0.000639,0.000000,0.000000
0.127000,0.003760,0.000000,0.001987,0.001774,0.000000,0.000000
0.128000,0.007272,0.000000,0.004150,0.003122,0.000000,0.000000
0.129000,0.012203,0.000000,0.007024,0.005179,0.000000,0.000000
0.130000,0.019652,0.000000,0.011210,0.008443,0.000000,0.000000
0.131000,0.026818,0.000000,0.013586,0.013232,0.000000,0.000000
0.132000,0.036289,0.000000,0.019120,0.017169,0.000000,0.000000
0.133000,0.043313,0.000000,0.022171,0.021142,0.000000,0.000000
0.134000,0.052643,0.000000,0.026109,0.026534,0.000000,0.000000
0.135000,0.057042,0.000000,0.028875,0.028166,0.000000,0.000000
0.136000,0.056900,0.000000,0.027421,0.029479,0.000000,0.000000
0.137000,0.052324,0.000000,0.024228,0.028095,0.000000,0.000000
0.138000,0.047180,0.000000,0.021355,0.025825,0.000000,0.000000
0.139000,0.037602,0.000000,0.016814,0.020788,0.000000,0.000000
0.140000,0.025647,0.000000,0.011600,0.014048,0.000000,0.000000
0.141000,0.017134,0.000000,0.007130,0.010004,0.000000,0.000000
0.142000,0.009010,0.000000,0.003405,0.005605,0.000000,0.000000
0.143000,0.003441,0.000000,0.000993,0.002448,0.000000,0.000000
0.144000,0.000639,0.000000,0.000248,0.000390,0.000000,0.000000
0.145000,0.000071,0.000000,0.000000,0.000071,0.000000,0.000000
0.176000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000
0.177000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000
0.178000,0.000071,0.000000,0.000000,0.000035,0.000035,0.000000
0.179000,0.000142,0.000000,0.000000,0.000071,0.000071,0.000000
0.180000,0.000213,0.000000,0.000000,0.000071,0.000142,0.000000
0.181000,0.000461,0.000000,0.000000,0.000177,0.000284,0.000000
0.182000,0.000390,0.000000,0.000000,0.000248,0.000142,0.000000
0.183000,0.000532,0.000000,0.000000,0.000319,0.000213,0.000000
0.184000,0.000816,0.000000,0.000000,0.000497,0.000319,0.000000
0.185000,0.000851,0.000000,0.000000,0.000355,0.000497,0.000000
0.186000,0.000674,0.000000,0.000000,0.000390,0.000284,0.000000
0.187000,0.000639,0.000000,0.000000,0.000319,0.000319,0.000000
0.188000,0.000390,0.000000,0.000000,0.000213,0.000177,0.000000
0.189000,0.000497,0.000000,0.000000,0.000248,0.000248,0.000000
0.190000,0.000284,0.000000,0.000000,0.000142,0.000142,0.000000
0.191000,0.000177,0.000000,0.000000,0.000106,0.000071,0.000000
0.192000,0.000071,0.000000,0.000000,0.000000,0.000071,0.000000
0.193000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000
0.234000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035
0.240000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000
