bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.020000,0.104647,0.028201,0.051472,0.024690,0.000284,0.000000
0.021000,0.110713,0.027669,0.054346,0.028450,0.000213,0.000035
0.022000,0.113764,0.029620,0.055587,0.028201,0.000355,0.000000
0.023000,0.112274,0.027527,0.055552,0.028982,0.000213,0.000000
0.024000,0.112948,0.026924,0.055623,0.030011,0.000390,0.000000
0.025000,0.106598,0.024051,0.053175,0.029053,0.000319,0.000000
0.026000,0.100000,0.023732,0.049344,0.026499,0.000426,0.000000
0.027000,0.091132,0.019972,0.044413,0.026357,0.000390,0.000000
0.028000,0.079390,0.016140,0.039659,0.023271,0.000319,0.000000
0.029000,0.068464,0.013409,0.034941,0.019936,0.000177,0.000000
0.030000,0.000071,0.000000,0.000035,0.000035,0.000000,0.000000
