Perception_RadarPerception_SPAWN->Perception_RadarPerception_START,Perception_RadarPerception_SPAWN->Perception_RadarPerception_START
0.018807,0.018807
0.018231,0.018231
0.014459,0.014459
0.019270,0.019270
0.011001,0.011001
0.030561,0.030561
0.023364,0.023364
0.020394,0.020394
0.001038,0.001038
0.016072,0.016072
0.013395,0.013395
0.017473,0.017473
0.014769,0.014769
0.027078,0.027078
0.006906,0.006906
0.023395,0.023395
0.023990,0.023990
0.028944,0.028944
0.001405,0.001405
0.017249,0.017249
0.012723,0.012723
0.001833,0.001833
0.018214,0.018214
0.007605,0.007605
0.037903,0.037903
0.000000,0.000000
0.004349,0.004349
0.024586,0.024586
0.000000,0.000000
0.019762,0.019762
0.007097,0.007097
0.007758,0.007758
0.000042,0.000042
