bin,total,start3=0,start3=1,start3=2,start3=3
0.010000,0.074246,0.011181,0.061307,0.001696,0.000063
0.011000,0.098555,0.013693,0.082663,0.002198,0.000000
0.012000,0.110302,0.012877,0.094724,0.002701,0.000000
0.013000,0.126633,0.011621,0.112060,0.002889,0.000063
0.014000,0.127387,0.012060,0.111872,0.003392,0.000063
0.015000,0.122550,0.008794,0.110302,0.003455,0.000000
0.016000,0.112940,0.005653,0.104020,0.003266,0.000000
0.017000,0.096357,0.003329,0.090201,0.002827,0.000000
0.018000,0.074812,0.002261,0.070666,0.001822,0.000063
0.019000,0.056219,0.000691,0.053518,0.002010,0.000000
