bin,total,start3=0,start3=1,start3=2,start3=3
0.030000,0.036307,0.002701,0.032726,0.000879,0.000000
0.031000,0.052513,0.003455,0.047613,0.001319,0.000126
0.032000,0.072927,0.007224,0.063568,0.002136,0.000000
0.033000,0.094786,0.006721,0.085678,0.002387,0.000000
0.034000,0.109799,0.009045,0.097613,0.003141,0.000000
0.035000,0.127701,0.010616,0.113379,0.003706,0.000000
0.036000,0.132601,0.011055,0.117902,0.003580,0.000063
0.037000,0.134925,0.010490,0.121608,0.002764,0.000063
0.038000,0.125817,0.011055,0.111872,0.002889,0.000000
0.039000,0.112626,0.009799,0.099372,0.003455,0.000000
