bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.016018,0.012688,0.003266,0.000063,0.000000
0.001000,0.018153,0.014322,0.003832,0.000000,0.000000
0.002000,0.015327,0.012249,0.003078,0.000000,0.000000
0.003000,0.013568,0.010553,0.002952,0.000063,0.000000
0.004000,0.011935,0.009171,0.002764,0.000000,0.000000
0.005000,0.009673,0.007538,0.002073,0.000063,0.000000
0.006000,0.006533,0.005339,0.001193,0.000000,0.000000
0.007000,0.005402,0.003894,0.001508,0.000000,0.000000
0.008000,0.004083,0.002513,0.001570,0.000000,0.000000
0.009000,0.003706,0.001947,0.001696,0.000000,0.000063
0.010000,0.002387,0.001068,0.001319,0.000000,0.000000
0.011000,0.002261,0.000440,0.001759,0.000063,0.000000
0.012000,0.002764,0.000377,0.002324,0.000063,0.000000
0.013000,0.003078,0.000063,0.003015,0.000000,0.000000
0.014000,0.003266,0.000000,0.003204,0.000063,0.000000
0.015000,0.004460,0.000000,0.004397,0.000063,0.000000
0.016000,0.004209,0.000000,0.004209,0.000000,0.000000
0.017000,0.005590,0.000000,0.005465,0.000126,0.000000
0.018000,0.007789,0.000000,0.007726,0.000063,0.000000
0.019000,0.007663,0.000000,0.007601,0.000063,0.000000
0.020000,0.009673,0.000000,0.009548,0.000126,0.000000
0.021000,0.010364,0.000000,0.010302,0.000063,0.000000
0.022000,0.011935,0.000000,0.011746,0.000188,0.000000
0.023000,0.013568,0.000000,0.013379,0.000188,0.000000
0.024000,0.015138,0.000000,0.014887,0.000251,0.000000
0.025000,0.015578,0.000000,0.015515,0.000063,0.000000
0.026000,0.017588,0.000000,0.017337,0.000251,0.000000
0.027000,0.019724,0.000000,0.019724,0.000000,0.000000
0.028000,0.017399,0.000000,0.017211,0.000188,0.000000
0.029000,0.016771,0.000000,0.016646,0.000126,0.000000
0.030000,0.019033,0.000000,0.018844,0.000188,0.000000
0.031000,0.018153,0.000000,0.017902,0.000251,0.000000
0.032000,0.022362,0.000000,0.022236,0.000126,0.000000
0.033000,0.022990,0.000000,0.022927,0.000063,0.000000
0.034000,0.025503,0.000000,0.025440,0.000063,0.000000
0.035000,0.026319,0.000000,0.026193,0.000126,0.000000
0.036000,0.029083,0.000000,0.028832,0.000251,0.000000
0.037000,0.030088,0.000000,0.029711,0.000377,0.000000
0.038000,0.029774,0.000000,0.029020,0.000754,0.000000
0.039000,0.033166,0.000000,0.032601,0.000565,0.000000
0.040000,0.038568,0.000000,0.037688,0.000879,0.000000
0.041000,0.039887,0.000000,0.039008,0.000817,0.000063
0.042000,0.038065,0.000000,0.036369,0.001696,0.000000
0.043000,0.043719,0.000000,0.042211,0.001508,0.000000
0.044000,0.041960,0.000000,0.039636,0.002261,0.000063
0.045000,0.043090,0.000000,0.041709,0.001382,0.000000
0.046000,0.041080,0.000000,0.039196,0.001884,0.000000
0.047000,0.041394,0.000000,0.039384,0.002010,0.000000
0.048000,0.032663,0.000000,0.030590,0.002073,0.000000
0.049000,0.029899,0.000000,0.027701,0.002198,0.000000
0.050000,0.022487,0.000000,0.020791,0.001633,0.000063
0.051000,0.014761,0.000000,0.013065,0.001696,0.000000
0.052000,0.010364,0.000000,0.009736,0.000628,0.000000
0.053000,0.004962,0.000000,0.004899,0.000063,0.000000
0.054000,0.003141,0.000000,0.002764,0.000377,0.000000
0.055000,0.001570,0.000000,0.001445,0.000126,0.000000
0.056000,0.000251,0.000000,0.000188,0.000063,0.000000
0.057000,0.000063,0.000000,0.000000,0.000063,0.000000
