bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.433543,0.075377,0.358166,0.000000,0.000000
0.001000,0.034108,0.002324,0.031784,0.000000,0.000000
0.002000,0.028266,0.001256,0.027010,0.000000,0.000000
0.003000,0.028329,0.001256,0.027073,0.000000,0.000000
0.004000,0.026570,0.000879,0.025691,0.000000,0.000000
0.005000,0.025691,0.000314,0.025377,0.000000,0.000000
0.006000,0.026005,0.000314,0.025691,0.000000,0.000000
0.007000,0.024497,0.000063,0.024435,0.000000,0.000000
0.008000,0.026570,0.000314,0.026256,0.000000,0.000000
0.009000,0.024183,0.000000,0.024183,0.000000,0.000000
0.010000,0.023367,0.000063,0.023304,0.000000,0.000000
0.011000,0.021545,0.000000,0.021545,0.000000,0.000000
0.012000,0.019724,0.000000,0.019724,0.000000,0.000000
0.013000,0.018970,0.000000,0.018970,0.000000,0.000000
0.014000,0.017525,0.000000,0.017525,0.000000,0.000000
0.015000,0.014761,0.000000,0.014761,0.000000,0.000000
0.016000,0.012751,0.000000,0.012688,0.000063,0.000000
0.017000,0.013945,0.000000,0.013945,0.000000,0.000000
0.018000,0.009673,0.000000,0.009673,0.000000,0.000000
0.019000,0.010176,0.000000,0.010113,0.000063,0.000000
0.020000,0.011118,0.000000,0.011118,0.000000,0.000000
0.021000,0.012877,0.000000,0.012563,0.000314,0.000000
0.022000,0.013128,0.000000,0.013065,0.000063,0.000000
0.023000,0.011872,0.000000,0.011558,0.000314,0.000000
0.024000,0.009359,0.000000,0.008920,0.000440,0.000000
0.025000,0.009485,0.000000,0.009108,0.000377,0.000000
0.026000,0.009987,0.000000,0.009736,0.000251,0.000000
0.027000,0.008480,0.000000,0.008040,0.000440,0.000000
0.028000,0.006093,0.000000,0.005842,0.000251,0.000000
0.029000,0.004711,0.000000,0.004460,0.000251,0.000000
0.030000,0.003894,0.000000,0.003518,0.000377,0.000000
0.031000,0.004020,0.000000,0.003769,0.000251,0.000000
0.032000,0.003957,0.000000,0.003455,0.000503,0.000000
0.033000,0.003643,0.000000,0.003329,0.000314,0.000000
0.034000,0.003580,0.000000,0.002952,0.000628,0.000000
0.035000,0.002575,0.000000,0.001947,0.000628,0.000000
0.036000,0.001884,0.000000,0.001570,0.000314,0.000000
0.037000,0.001822,0.000000,0.001382,0.000440,0.000000
0.038000,0.002010,0.000000,0.001508,0.000503,0.000000
0.039000,0.001759,0.000000,0.001193,0.000565,0.000000
0.040000,0.001193,0.000000,0.000817,0.000377,0.000000
0.041000,0.001445,0.000000,0.000565,0.000879,0.000000
0.042000,0.001131,0.000000,0.000440,0.000691,0.000000
0.043000,0.001445,0.000000,0.001005,0.000440,0.000000
0.044000,0.001319,0.000000,0.000879,0.000440,0.000000
0.045000,0.001633,0.000000,0.001005,0.000628,0.000000
0.046000,0.002136,0.000000,0.001633,0.000503,0.000000
0.047000,0.002073,0.000000,0.001319,0.000754,0.000000
0.048000,0.002324,0.000000,0.000942,0.001382,0.000000
0.049000,0.002198,0.000000,0.001319,0.000879,0.000000
0.050000,0.002324,0.000000,0.001131,0.001193,0.000000
0.051000,0.001570,0.000000,0.000879,0.000691,0.000000
0.052000,0.002198,0.000000,0.000691,0.001508,0.000000
0.053000,0.001822,0.000000,0.000879,0.000942,0.000000
0.054000,0.001319,0.000000,0.000377,0.000942,0.000000
0.055000,0.000879,0.000000,0.000188,0.000691,0.000000
0.056000,0.000817,0.000000,0.000188,0.000628,0.000000
0.057000,0.000628,0.000000,0.000126,0.000503,0.000000
0.058000,0.000503,0.000000,0.000000,0.000503,0.000000
0.059000,0.000377,0.000000,0.000000,0.000377,0.000000
0.060000,0.000251,0.000000,0.000000,0.000251,0.000000
0.061000,0.000251,0.000000,0.000000,0.000251,0.000000
0.062000,0.000377,0.000000,0.000000,0.000377,0.000000
0.063000,0.000314,0.000000,0.000000,0.000314,0.000000
0.064000,0.000440,0.000000,0.000000,0.000440,0.000000
0.065000,0.000126,0.000000,0.000000,0.000126,0.000000
0.066000,0.000126,0.000000,0.000000,0.000126,0.000000
0.067000,0.000126,0.000000,0.000000,0.000126,0.000000
0.068000,0.000251,0.000000,0.000000,0.000251,0.000000
0.069000,0.000314,0.000000,0.000000,0.000314,0.000000
0.070000,0.000063,0.000000,0.000000,0.000063,0.000000
0.071000,0.000126,0.000000,0.000000,0.000126,0.000000
0.072000,0.000063,0.000000,0.000000,0.000063,0.000000
0.073000,0.000126,0.000000,0.000000,0.000126,0.000000
0.074000,0.000188,0.000000,0.000000,0.000188,0.000000
0.075000,0.000188,0.000000,0.000000,0.000188,0.000000
0.076000,0.000126,0.000000,0.000000,0.000126,0.000000
0.078000,0.000063,0.000000,0.000000,0.000063,0.000000
0.080000,0.000188,0.000000,0.000000,0.000188,0.000000
0.084000,0.000063,0.000000,0.000000,0.000063,0.000000
0.087000,0.000063,0.000000,0.000000,0.000000,0.000063
0.098000,0.000063,0.000000,0.000000,0.000000,0.000063
0.099000,0.000063,0.000000,0.000000,0.000063,0.000000
0.101000,0.000063,0.000000,0.000000,0.000063,0.000000
0.102000,0.000063,0.000000,0.000000,0.000063,0.000000
0.114000,0.000063,0.000000,0.000000,0.000000,0.000063
0.138000,0.000063,0.000000,0.000000,0.000000,0.000063
