bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.060000,0.000032,0.000000,0.000000,0.000006,0.000010,0.000016
0.061000,0.000189,0.000000,0.000000,0.000034,0.000062,0.000094
0.062000,0.000410,0.000000,0.000001,0.000072,0.000134,0.000202
0.063000,0.000189,0.000000,0.000000,0.000033,0.000062,0.000095
0.064000,0.000568,0.000000,0.000002,0.000103,0.000186,0.000278
0.065000,0.000789,0.000003,0.000006,0.000142,0.000258,0.000380
0.066000,0.000631,0.000004,0.000006,0.000117,0.000196,0.000308
0.067000,0.001042,0.000004,0.000004,0.000202,0.000332,0.000500
0.068000,0.001200,0.000009,0.000000,0.000233,0.000382,0.000576
0.069000,0.001231,0.000007,0.000010,0.000235,0.000394,0.000586
0.070000,0.001389,0.000006,0.000007,0.000263,0.000453,0.000660
0.071000,0.001358,0.000006,0.000022,0.000272,0.000428,0.000629
0.072000,0.001642,0.000013,0.000008,0.000311,0.000547,0.000762
0.073000,0.001642,0.000029,0.000028,0.000310,0.000512,0.000763
0.074000,0.002463,0.000072,0.000029,0.000449,0.000806,0.001107
0.075000,0.002179,0.000047,0.000062,0.000419,0.000691,0.000960
0.076000,0.003884,0.000091,0.000125,0.000746,0.001247,0.001675
0.077000,0.005557,0.000114,0.000261,0.001061,0.001780,0.002341
0.078000,0.007799,0.000212,0.000399,0.001482,0.002479,0.003228
0.079000,0.008872,0.000265,0.000515,0.001683,0.002771,0.003638
0.080000,0.011272,0.000421,0.000692,0.002068,0.003513,0.004578
0.081000,0.011398,0.000436,0.000814,0.002080,0.003454,0.004614
0.082000,0.013167,0.000457,0.001051,0.002318,0.003985,0.005355
0.083000,0.012630,0.000478,0.000988,0.002234,0.003771,0.005159
0.084000,0.013735,0.000544,0.001122,0.002375,0.004007,0.005687
0.085000,0.012314,0.000484,0.001020,0.002119,0.003598,0.005093
0.086000,0.011840,0.000535,0.000946,0.002051,0.003372,0.004937
0.087000,0.011367,0.000538,0.000929,0.001957,0.003244,0.004699
0.088000,0.010388,0.000558,0.000979,0.001706,0.002870,0.004274
0.089000,0.009820,0.000605,0.000904,0.001599,0.002685,0.004028
0.090000,0.007925,0.000436,0.000905,0.001272,0.002138,0.003174
0.091000,0.006346,0.000462,0.000698,0.001019,0.001707,0.002460
0.092000,0.005494,0.000437,0.000661,0.000850,0.001442,0.002104
0.093000,0.006094,0.000421,0.000865,0.000926,0.001629,0.002252
0.094000,0.005620,0.000444,0.000848,0.000816,0.001467,0.002046
0.095000,0.006694,0.000487,0.001113,0.000984,0.001754,0.002356
0.096000,0.008052,0.000693,0.001244,0.001189,0.002081,0.002845
0.097000,0.008052,0.000797,0.001228,0.001194,0.002036,0.002797
0.098000,0.009504,0.000859,0.001525,0.001383,0.002426,0.003311
0.099000,0.009472,0.000987,0.001494,0.001385,0.002347,0.003261
0.100000,0.009504,0.000978,0.001609,0.001383,0.002297,0.003237
0.101000,0.008651,0.000883,0.001477,0.001280,0.002064,0.002947
0.102000,0.008115,0.000870,0.001433,0.001136,0.001963,0.002712
0.103000,0.007799,0.000843,0.001392,0.001118,0.001877,0.002570
0.104000,0.006978,0.000627,0.001364,0.001023,0.001684,0.002281
0.105000,0.007199,0.000732,0.001420,0.001029,0.001690,0.002328
0.106000,0.006946,0.000661,0.001403,0.000973,0.001628,0.002281
0.107000,0.008304,0.000855,0.001659,0.001151,0.001934,0.002705
0.108000,0.008052,0.000952,0.001581,0.001069,0.001843,0.002607
0.109000,0.006978,0.000841,0.001388,0.000937,0.001585,0.002227
0.110000,0.008052,0.001059,0.001565,0.001040,0.001851,0.002537
0.111000,0.008494,0.001112,0.001734,0.001081,0.001916,0.002651
0.112000,0.007957,0.001085,0.001598,0.001049,0.001760,0.002464
0.113000,0.008178,0.001115,0.001735,0.001032,0.001807,0.002489
0.114000,0.008241,0.001032,0.001879,0.001023,0.001814,0.002493
0.115000,0.007673,0.000971,0.001749,0.000965,0.001664,0.002324
0.116000,0.007988,0.001095,0.001810,0.000992,0.001712,0.002379
0.117000,0.008241,0.001273,0.001762,0.001016,0.001763,0.002427
0.118000,0.008146,0.001104,0.001896,0.001018,0.001727,0.002402
0.119000,0.006978,0.001053,0.001578,0.000869,0.001444,0.002034
0.120000,0.007231,0.001129,0.001625,0.000878,0.001518,0.002081
0.121000,0.007452,0.001059,0.001820,0.000912,0.001535,0.002126
0.122000,0.006978,0.001115,0.001628,0.000873,0.001393,0.001969
0.123000,0.007357,0.001176,0.001757,0.000877,0.001497,0.002051
0.124000,0.008304,0.001351,0.001990,0.000993,0.001672,0.002298
0.125000,0.008241,0.001412,0.001982,0.000979,0.001667,0.002201
0.126000,0.010672,0.002004,0.002406,0.001292,0.002145,0.002825
0.127000,0.012977,0.002495,0.003001,0.001540,0.002581,0.003359
0.128000,0.015566,0.003182,0.003556,0.001841,0.003029,0.003959
0.129000,0.016956,0.003458,0.003958,0.001965,0.003302,0.004273
0.130000,0.019955,0.004039,0.004717,0.002317,0.003846,0.005036
0.131000,0.020018,0.004005,0.004824,0.002293,0.003835,0.005061
0.132000,0.021786,0.004491,0.005048,0.002515,0.004160,0.005572
0.133000,0.019797,0.004021,0.004687,0.002239,0.003733,0.005116
0.134000,0.021755,0.004545,0.004991,0.002438,0.004064,0.005717
0.135000,0.018408,0.003718,0.004315,0.002095,0.003421,0.004859
0.136000,0.017998,0.003650,0.004204,0.002016,0.003298,0.004829
0.137000,0.017208,0.003492,0.004089,0.001877,0.003122,0.004628
0.138000,0.014651,0.002999,0.003496,0.001598,0.002650,0.003906
0.139000,0.010799,0.002154,0.002683,0.001151,0.001938,0.002872
0.140000,0.008178,0.001658,0.002020,0.000884,0.001489,0.002125
0.141000,0.007199,0.001459,0.001886,0.000763,0.001259,0.001832
0.142000,0.005968,0.001319,0.001542,0.000607,0.001055,0.001444
0.143000,0.004484,0.000970,0.001218,0.000462,0.000772,0.001062
0.144000,0.006094,0.001356,0.001633,0.000601,0.001065,0.001439
0.145000,0.006473,0.001431,0.001749,0.000650,0.001118,0.001524
0.146000,0.005999,0.001409,0.001567,0.000593,0.001021,0.001408
0.147000,0.007831,0.001708,0.002172,0.000795,0.001321,0.001835
0.148000,0.007420,0.001696,0.002032,0.000743,0.001237,0.001712
0.149000,0.008430,0.002003,0.002229,0.000844,0.001425,0.001929
0.150000,0.006978,0.001579,0.001923,0.000695,0.001173,0.001608
0.151000,0.005841,0.001360,0.001616,0.000573,0.000969,0.001323
0.152000,0.005652,0.001258,0.001640,0.000552,0.000933,0.001268
0.153000,0.004168,0.000969,0.001190,0.000419,0.000661,0.000929
0.154000,0.004673,0.001114,0.001312,0.000466,0.000750,0.001032
0.155000,0.003789,0.000954,0.001012,0.000366,0.000608,0.000850
0.156000,0.003631,0.000847,0.001052,0.000348,0.000569,0.000815
0.157000,0.003347,0.000777,0.000983,0.000319,0.000532,0.000736
0.158000,0.004168,0.001029,0.001150,0.000396,0.000666,0.000927
0.159000,0.004042,0.000994,0.001147,0.000374,0.000642,0.000884
0.160000,0.003884,0.001032,0.001046,0.000356,0.000599,0.000850
0.161000,0.004168,0.001106,0.001140,0.000361,0.000642,0.000919
0.162000,0.004357,0.001026,0.001316,0.000392,0.000676,0.000946
0.163000,0.004357,0.001241,0.001130,0.000384,0.000667,0.000937
0.164000,0.004010,0.001068,0.001133,0.000365,0.000603,0.000842
0.165000,0.003631,0.000887,0.001108,0.000337,0.000533,0.000767
0.166000,0.003884,0.001004,0.001157,0.000355,0.000572,0.000797
0.167000,0.003347,0.000731,0.001114,0.000307,0.000501,0.000694
0.168000,0.003442,0.000787,0.001139,0.000302,0.000513,0.000701
0.169000,0.004010,0.000986,0.001261,0.000366,0.000576,0.000821
0.170000,0.002873,0.000851,0.000771,0.000251,0.000425,0.000575
0.171000,0.003252,0.000834,0.000994,0.000291,0.000482,0.000650
0.172000,0.003378,0.000821,0.001094,0.000299,0.000482,0.000683
0.173000,0.002873,0.000774,0.000862,0.000253,0.000415,0.000570
0.174000,0.003126,0.000755,0.001040,0.000274,0.000446,0.000611
0.175000,0.003410,0.000920,0.001046,0.000286,0.000502,0.000657
0.176000,0.004199,0.001194,0.001261,0.000361,0.000592,0.000791
0.177000,0.005494,0.001621,0.001620,0.000475,0.000761,0.001017
0.178000,0.005241,0.001397,0.001691,0.000450,0.000751,0.000952
0.179000,0.005999,0.001751,0.001814,0.000497,0.000832,0.001105
0.180000,0.006410,0.001885,0.001937,0.000519,0.000887,0.001181
0.181000,0.006346,0.001732,0.002031,0.000529,0.000884,0.001171
0.182000,0.006441,0.001874,0.001944,0.000540,0.000885,0.001198
0.183000,0.005589,0.001676,0.001635,0.000445,0.000768,0.001064
0.184000,0.006315,0.001928,0.001780,0.000522,0.000866,0.001218
0.185000,0.005589,0.001671,0.001628,0.000456,0.000752,0.001081
0.186000,0.005683,0.001638,0.001722,0.000460,0.000753,0.001110
0.187000,0.004610,0.001364,0.001368,0.000367,0.000616,0.000896
0.188000,0.004326,0.001242,0.001323,0.000346,0.000572,0.000843
0.189000,0.003031,0.000936,0.000873,0.000238,0.000398,0.000585
0.190000,0.002368,0.000650,0.000758,0.000189,0.000314,0.000457
0.191000,0.002242,0.000672,0.000667,0.000172,0.000295,0.000435
0.192000,0.001989,0.000542,0.000679,0.000147,0.000260,0.000362
0.193000,0.001579,0.000459,0.000504,0.000127,0.000202,0.000287
0.194000,0.001737,0.000530,0.000547,0.000136,0.000220,0.000304
0.195000,0.002179,0.000708,0.000659,0.000165,0.000268,0.000379
0.196000,0.001894,0.000566,0.000604,0.000151,0.000247,0.000327
0.197000,0.002368,0.000784,0.000691,0.000182,0.000296,0.000415
0.198000,0.001894,0.000547,0.000637,0.000138,0.000241,0.000331
0.199000,0.002179,0.000643,0.000711,0.000166,0.000279,0.000380
0.200000,0.002084,0.000641,0.000678,0.000156,0.000252,0.000357
0.201000,0.001610,0.000488,0.000521,0.000123,0.000205,0.000275
0.202000,0.001484,0.000439,0.000511,0.000105,0.000185,0.000244
0.203000,0.001484,0.000472,0.000466,0.000110,0.000185,0.000250
0.204000,0.000853,0.000236,0.000302,0.000063,0.000108,0.000143
0.205000,0.000916,0.000265,0.000313,0.000069,0.000109,0.000160
0.206000,0.000884,0.000233,0.000326,0.000067,0.000111,0.000148
0.207000,0.001042,0.000312,0.000352,0.000075,0.000129,0.000174
0.208000,0.000884,0.000257,0.000304,0.000065,0.000106,0.000151
0.209000,0.001452,0.000448,0.000489,0.000102,0.000169,0.000246
0.210000,0.001105,0.000347,0.000366,0.000077,0.000134,0.000182
0.211000,0.000695,0.000247,0.000209,0.000046,0.000080,0.000112
0.212000,0.000821,0.000278,0.000257,0.000059,0.000098,0.000130
0.213000,0.001263,0.000421,0.000404,0.000082,0.000146,0.000210
0.214000,0.000916,0.000271,0.000324,0.000064,0.000112,0.000145
0.215000,0.000916,0.000326,0.000286,0.000060,0.000102,0.000142
0.216000,0.000947,0.000307,0.000313,0.000066,0.000105,0.000156
0.217000,0.000726,0.000227,0.000251,0.000047,0.000085,0.000115
0.218000,0.000631,0.000214,0.000206,0.000048,0.000068,0.000096
0.219000,0.000631,0.000188,0.000228,0.000043,0.000071,0.000102
0.220000,0.000505,0.000146,0.000194,0.000031,0.000054,0.000080
0.221000,0.000631,0.000157,0.000258,0.000046,0.000072,0.000099
0.222000,0.000600,0.000197,0.000203,0.000041,0.000067,0.000092
0.223000,0.000568,0.000161,0.000218,0.000042,0.000061,0.000086
0.224000,0.000758,0.000248,0.000263,0.000047,0.000086,0.000114
