bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.000000,0.005981,0.003364,0.002492,0.000125,0.000000,0.000000
0.001000,0.008192,0.003956,0.004112,0.000125,0.000000,0.000000
0.002000,0.009656,0.003769,0.005638,0.000249,0.000000,0.000000
0.003000,0.010061,0.004174,0.005544,0.000343,0.000000,0.000000
0.004000,0.013145,0.005451,0.007320,0.000374,0.000000,0.000000
0.005000,0.016540,0.006479,0.009687,0.000374,0.000000,0.000000
0.006000,0.018658,0.006354,0.011805,0.000498,0.000000,0.000000
0.007000,0.022022,0.008005,0.013051,0.000966,0.000000,0.000000
0.008000,0.024078,0.008504,0.014484,0.001090,0.000000,0.000000
0.009000,0.027037,0.009500,0.016384,0.001090,0.000062,0.000000
0.010000,0.026227,0.009376,0.015730,0.001121,0.000000,0.000000
0.011000,0.027473,0.009687,0.016727,0.001059,0.000000,0.000000
0.012000,0.025386,0.008722,0.015387,0.001277,0.000000,0.000000
0.013000,0.023019,0.007040,0.014858,0.001121,0.000000,0.000000
0.014000,0.019748,0.006635,0.012023,0.001059,0.000031,0.000000
0.015000,0.017256,0.005513,0.010871,0.000841,0.000031,0.000000
0.016000,0.014110,0.004330,0.009220,0.000530,0.000031,0.000000
0.017000,0.009563,0.003021,0.005949,0.000592,0.000000,0.000000
0.018000,0.008286,0.002180,0.005482,0.000623,0.000000,0.000000
0.019000,0.006105,0.001059,0.004361,0.000685,0.000000,0.000000
0.020000,0.005731,0.000530,0.004299,0.000903,0.000000,0.000000
0.021000,0.005295,0.000280,0.003894,0.001090,0.000031,0.000000
0.022000,0.006417,0.000093,0.005108,0.001215,0.000000,0.000000
0.023000,0.008410,0.000062,0.006136,0.002180,0.000031,0.000000
0.024000,0.009158,0.000000,0.007413,0.001744,0.000000,0.000000
0.025000,0.011868,0.000000,0.009033,0.002803,0.000031,0.000000
0.026000,0.013425,0.000000,0.009750,0.003582,0.000093,0.000000
0.027000,0.015450,0.000000,0.011774,0.003644,0.000031,0.000000
0.028000,0.014546,0.000000,0.010840,0.003582,0.000125,0.000000
0.029000,0.016384,0.000000,0.011899,0.004485,0.000000,0.000000
0.030000,0.016571,0.000000,0.011930,0.004641,0.000000,0.000000
0.031000,0.017755,0.000000,0.012428,0.005326,0.000000,0.000000
0.032000,0.019904,0.000000,0.013332,0.006385,0.000187,0.000000
0.033000,0.022614,0.000000,0.014889,0.007694,0.000031,0.000000
0.034000,0.024296,0.000000,0.017350,0.006884,0.000062,0.000000
0.035000,0.026881,0.000000,0.019032,0.007787,0.000062,0.000000
0.036000,0.029778,0.000000,0.021057,0.008535,0.000187,0.000000
0.037000,0.031709,0.000000,0.022427,0.009220,0.000062,0.000000
0.038000,0.032114,0.000000,0.024389,0.007663,0.000062,0.000000
0.039000,0.034575,0.000000,0.025916,0.008597,0.000062,0.000000
0.040000,0.034700,0.000000,0.026694,0.007943,0.000062,0.000000
0.041000,0.033672,0.000000,0.026539,0.006946,0.000156,0.000031
0.042000,0.034077,0.000000,0.027909,0.006012,0.000156,0.000000
0.043000,0.031927,0.000000,0.026103,0.005607,0.000218,0.000000
0.044000,0.028813,0.000000,0.023985,0.004703,0.000093,0.000031
0.045000,0.029000,0.000000,0.025417,0.003458,0.000125,0.000000
0.046000,0.024639,0.000000,0.021929,0.002648,0.000062,0.000000
0.047000,0.022552,0.000000,0.019748,0.002772,0.000031,0.000000
0.048000,0.018814,0.000000,0.016665,0.002056,0.000093,0.000000
0.049000,0.014858,0.000000,0.012896,0.001900,0.000062,0.000000
0.050000,0.011712,0.000000,0.010559,0.001059,0.000093,0.000000
0.051000,0.008504,0.000000,0.007538,0.000872,0.000093,0.000000
0.052000,0.005389,0.000000,0.004610,0.000716,0.000062,0.000000
0.053000,0.003582,0.000000,0.003146,0.000436,0.000000,0.000000
0.054000,0.001495,0.000000,0.001308,0.000156,0.000031,0.000000
0.055000,0.000685,0.000000,0.000561,0.000125,0.000000,0.000000
0.056000,0.000156,0.000000,0.000125,0.000031,0.000000,0.000000
