bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.075000,0.000156,0.000125,0.000031,0.000000,0.000000,0.000000
0.076000,0.000716,0.000530,0.000187,0.000000,0.000000,0.000000
0.077000,0.001962,0.001246,0.000716,0.000000,0.000000,0.000000
0.078000,0.003302,0.001620,0.001682,0.000000,0.000000,0.000000
0.079000,0.005918,0.002866,0.003053,0.000000,0.000000,0.000000
0.080000,0.008846,0.004267,0.004579,0.000000,0.000000,0.000000
0.081000,0.014796,0.007413,0.007382,0.000000,0.000000,0.000000
0.082000,0.018596,0.008784,0.009812,0.000000,0.000000,0.000000
0.083000,0.022957,0.010373,0.012584,0.000000,0.000000,0.000000
0.084000,0.026476,0.012864,0.013612,0.000000,0.000000,0.000000
0.085000,0.029685,0.013737,0.015948,0.000000,0.000000,0.000000
0.086000,0.028377,0.012241,0.016135,0.000000,0.000000,0.000000
0.087000,0.027193,0.011743,0.015450,0.000000,0.000000,0.000000
0.088000,0.023424,0.010404,0.013020,0.000000,0.000000,0.000000
0.089000,0.019998,0.008005,0.011992,0.000000,0.000000,0.000000
0.090000,0.014142,0.005981,0.008161,0.000000,0.000000,0.000000
0.091000,0.008410,0.003177,0.005233,0.000000,0.000000,0.000000
0.092000,0.004766,0.001931,0.002835,0.000000,0.000000,0.000000
0.093000,0.001962,0.000748,0.001215,0.000000,0.000000,0.000000
0.094000,0.000311,0.000031,0.000280,0.000000,0.000000,0.000000
0.095000,0.000062,0.000000,0.000062,0.000000,0.000000,0.000000
0.096000,0.000187,0.000000,0.000187,0.000000,0.000000,0.000000
0.097000,0.000156,0.000000,0.000156,0.000000,0.000000,0.000000
0.098000,0.000156,0.000000,0.000156,0.000000,0.000000,0.000000
0.099000,0.000436,0.000000,0.000436,0.000000,0.000000,0.000000
0.100000,0.000498,0.000000,0.000498,0.000000,0.000000,0.000000
0.101000,0.000561,0.000000,0.000561,0.000000,0.000000,0.000000
0.102000,0.001090,0.000000,0.001090,0.000000,0.000000,0.000000
0.103000,0.001339,0.000000,0.001339,0.000000,0.000000,0.000000
