bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.000000,0.404654,0.099302,0.304822,0.000530,0.000000,0.000000
0.001000,0.022334,0.001994,0.020340,0.000000,0.000000,0.000000
0.002000,0.015917,0.001838,0.014017,0.000062,0.000000,0.000000
0.003000,0.016073,0.001620,0.014391,0.000062,0.000000,0.000000
0.004000,0.016291,0.001651,0.014391,0.000249,0.000000,0.000000
0.005000,0.015045,0.001339,0.013519,0.000187,0.000000,0.000000
0.006000,0.014765,0.001495,0.012802,0.000467,0.000000,0.000000
0.007000,0.016415,0.001807,0.013955,0.000654,0.000000,0.000000
0.008000,0.014515,0.001184,0.012771,0.000561,0.000000,0.000000
0.009000,0.014142,0.001059,0.012241,0.000841,0.000000,0.000000
0.010000,0.014515,0.001339,0.012210,0.000966,0.000000,0.000000
0.011000,0.015730,0.000623,0.013550,0.001557,0.000000,0.000000
0.012000,0.015263,0.000779,0.013176,0.001308,0.000000,0.000000
0.013000,0.015419,0.000530,0.013456,0.001433,0.000000,0.000000
0.014000,0.015045,0.000498,0.012428,0.002118,0.000000,0.000000
0.015000,0.015855,0.000343,0.013082,0.002430,0.000000,0.000000
0.016000,0.015948,0.000280,0.012989,0.002679,0.000000,0.000000
0.017000,0.015419,0.000156,0.012553,0.002710,0.000000,0.000000
0.018000,0.015668,0.000093,0.011774,0.003800,0.000000,0.000000
0.019000,0.014048,0.000062,0.010528,0.003458,0.000000,0.000000
0.020000,0.023424,0.000031,0.013363,0.010030,0.000000,0.000000
0.021000,0.022458,0.000031,0.012023,0.010404,0.000000,0.000000
0.022000,0.022271,0.000031,0.011525,0.010715,0.000000,0.000000
0.023000,0.022147,0.000000,0.011899,0.010248,0.000000,0.000000
0.024000,0.019624,0.000000,0.009158,0.010466,0.000000,0.000000
0.025000,0.018938,0.000000,0.008846,0.010092,0.000000,0.000000
0.026000,0.017132,0.000000,0.007881,0.009251,0.000000,0.000000
0.027000,0.014546,0.000000,0.006417,0.008130,0.000000,0.000000
0.028000,0.013487,0.000000,0.006510,0.006977,0.000000,0.000000
0.029000,0.012179,0.000000,0.006230,0.005949,0.000000,0.000000
0.030000,0.007943,0.000000,0.005171,0.002772,0.000000,0.000000
0.031000,0.007974,0.000000,0.005700,0.002274,0.000000,0.000000
0.032000,0.007912,0.000000,0.005108,0.002803,0.000000,0.000000
0.033000,0.007320,0.000000,0.004485,0.002835,0.000000,0.000000
0.034000,0.006915,0.000000,0.004330,0.002585,0.000000,0.000000
0.035000,0.005918,0.000000,0.003458,0.002461,0.000000,0.000000
0.036000,0.005326,0.000000,0.003146,0.002180,0.000000,0.000000
0.037000,0.005171,0.000000,0.003177,0.001994,0.000000,0.000000
0.038000,0.003520,0.000000,0.001994,0.001526,0.000000,0.000000
0.039000,0.003239,0.000000,0.002212,0.001028,0.000000,0.000000
0.040000,0.002554,0.000000,0.002212,0.000343,0.000000,0.000000
0.041000,0.002243,0.000000,0.001931,0.000311,0.000000,0.000000
0.042000,0.002243,0.000000,0.001744,0.000498,0.000000,0.000000
0.043000,0.002772,0.000000,0.002243,0.000530,0.000000,0.000000
0.044000,0.002149,0.000000,0.001775,0.000374,0.000000,0.000000
0.045000,0.002741,0.000000,0.001962,0.000779,0.000000,0.000000
0.046000,0.003395,0.000000,0.002367,0.001028,0.000000,0.000000
0.047000,0.003333,0.000000,0.002367,0.000966,0.000000,0.000000
0.048000,0.003831,0.000000,0.002243,0.001589,0.000000,0.000000
0.049000,0.003582,0.000000,0.002274,0.001308,0.000000,0.000000
0.050000,0.002928,0.000000,0.001682,0.001246,0.000000,0.000000
0.051000,0.002741,0.000000,0.001371,0.001371,0.000000,0.000000
0.052000,0.002243,0.000000,0.001153,0.001090,0.000000,0.000000
0.053000,0.001838,0.000000,0.000872,0.000966,0.000000,0.000000
0.054000,0.001557,0.000000,0.000810,0.000748,0.000000,0.000000
0.055000,0.001184,0.000000,0.000467,0.000654,0.000062,0.000000
0.056000,0.000903,0.000000,0.000311,0.000561,0.000031,0.000000
0.057000,0.000405,0.000000,0.000156,0.000249,0.000000,0.000000
0.058000,0.000405,0.000000,0.000062,0.000343,0.000000,0.000000
0.059000,0.000280,0.000000,0.000062,0.000093,0.000125,0.000000
0.060000,0.000311,0.000000,0.000000,0.000187,0.000125,0.000000
0.061000,0.000218,0.000000,0.000000,0.000125,0.000093,0.000000
0.062000,0.000218,0.000000,0.000031,0.000093,0.000093,0.000000
0.063000,0.000156,0.000000,0.000031,0.000125,0.000000,0.000000
0.064000,0.000374,0.000000,0.000000,0.000187,0.000187,0.000000
0.065000,0.000405,0.000000,0.000000,0.000280,0.000125,0.000000
0.066000,0.000156,0.000000,0.000000,0.000156,0.000000,0.000000
0.067000,0.000343,0.000000,0.000000,0.000218,0.000125,0.000000
0.068000,0.000249,0.000000,0.000000,0.000156,0.000093,0.000000
0.069000,0.000498,0.000000,0.000000,0.000405,0.000093,0.000000
0.070000,0.000280,0.000000,0.000000,0.000218,0.000062,0.000000
0.071000,0.000125,0.000000,0.000000,0.000000,0.000125,0.000000
0.072000,0.000249,0.000000,0.000000,0.000156,0.000093,0.000000
0.073000,0.000280,0.000000,0.000000,0.000187,0.000093,0.000000
0.074000,0.000249,0.000000,0.000000,0.000187,0.000062,0.000000
0.075000,0.000156,0.000000,0.000000,0.000125,0.000031,0.000000
0.076000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.077000,0.000218,0.000000,0.000000,0.000125,0.000093,0.000000
0.078000,0.000125,0.000000,0.000000,0.000062,0.000062,0.000000
0.079000,0.000125,0.000000,0.000000,0.000031,0.000093,0.000000
0.080000,0.000125,0.000000,0.000000,0.000031,0.000093,0.000000
0.081000,0.000125,0.000000,0.000000,0.000093,0.000031,0.000000
0.082000,0.000093,0.000000,0.000000,0.000031,0.000062,0.000000
0.083000,0.000093,0.000000,0.000000,0.000062,0.000031,0.000000
0.084000,0.000125,0.000000,0.000000,0.000031,0.000093,0.000000
0.085000,0.000093,0.000000,0.000000,0.000062,0.000031,0.000000
0.086000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.087000,0.000125,0.000000,0.000000,0.000062,0.000062,0.000000
0.088000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.091000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.092000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.095000,0.000062,0.000000,0.000000,0.000031,0.000031,0.000000
