start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
56.937818,12.894646,13.280095,8.862279,0.600400,21.300398,32
56.007254,12.895620,12.556685,9.354549,0.000000,21.200400,33
57.091026,12.894239,14.364132,7.567066,2.715145,19.550444,33
55.860355,12.836798,13.812240,9.527482,0.000000,19.683835,31
54.757708,11.511784,15.947288,8.484043,0.417609,18.396984,32
54.642340,14.284850,12.476454,8.726905,0.000000,19.154131,31
53.923517,13.563893,13.008189,10.590486,2.250999,14.509950,31
50.417690,11.154688,16.489541,9.387032,0.000000,13.386429,30
50.757728,11.129696,17.005182,9.064900,0.000000,13.557950,31
50.538762,11.421296,18.472753,7.160426,0.000000,13.484287,33
50.077447,10.221093,19.131902,8.177128,0.000000,12.547324,32
51.471778,9.848993,19.860960,8.339945,0.519630,12.902250,34
50.207711,8.499700,19.556547,10.090312,0.444059,11.617093,34
48.983820,9.228506,19.400452,9.072775,0.000000,11.282087,35
48.428307,11.049017,17.521392,8.615074,1.468842,9.773982,35
49.087461,11.606809,17.018117,8.756250,0.000000,11.706285,34
53.577842,12.136560,17.450370,9.234577,0.372635,14.383700,37
55.575839,12.389811,17.846351,10.168603,0.314120,14.856954,38
56.355267,9.872794,18.846356,11.064305,0.000000,16.571812,39
56.688014,11.262640,17.731340,10.862374,0.000000,16.831660,40
58.788119,12.954950,15.961027,12.307094,0.000000,17.565048,42
58.574832,13.411903,15.972611,11.806499,0.761389,16.622430,44
58.438081,13.946920,16.584920,12.065409,0.212500,15.628332,45
59.403175,14.245538,16.434032,12.756292,0.001000,15.966313,45
59.445743,15.487594,15.691669,12.182313,0.000000,16.084167,46
62.488755,16.420148,15.559195,12.308255,0.302701,17.898456,48
63.002035,16.253323,15.914824,12.600185,0.093434,18.140269,49
64.558622,15.670963,17.073760,12.267971,0.000000,19.545928,51
62.423939,14.581878,16.937007,11.913436,0.000000,18.991618,51
63.843340,15.445693,16.203547,12.968744,1.531385,17.693971,52
61.824351,15.186406,15.983071,14.004236,0.000000,16.650638,50
61.904275,14.328949,15.971589,14.005229,0.541060,17.057448,50
62.754621,12.998271,15.754790,15.671804,0.000000,18.329756,49
65.078432,14.407745,13.814359,16.652939,0.000000,20.203389,51
65.319060,14.733353,15.492237,14.776343,0.160996,20.156131,52
65.825271,15.046626,15.399885,14.435267,0.000000,20.943493,53
67.279507,15.427541,16.586648,13.358980,1.948151,19.958187,53
64.961238,13.830709,16.840450,15.196018,0.000000,19.094061,54
65.746579,13.771247,17.543344,15.303913,0.000000,19.128075,56
65.437021,13.535971,17.447946,15.215741,0.000000,19.237363,57
64.101109,12.459625,16.604598,15.648630,1.157885,18.230371,55
64.333183,12.807054,15.931028,17.107156,0.000000,18.487945,56
64.122117,12.205410,16.040853,17.259285,0.000000,18.616569,55
64.366743,13.072295,15.171074,17.693971,0.000000,18.429403,55
64.375615,13.240540,15.185276,18.816516,0.000000,17.133283,55
66.344533,12.556989,15.992220,20.641467,0.000000,17.153857,58
66.925143,12.826967,15.997276,21.226824,0.000000,16.874076,58
67.236066,12.547324,15.712053,21.452428,0.000000,17.524261,59
68.317655,12.902250,14.058052,21.957647,1.009144,18.390562,58
70.342278,12.314875,13.475574,25.757017,0.000000,18.794812,60
70.628759,13.255897,12.802495,25.559228,0.898760,18.112379,60
70.052874,15.069547,11.594837,25.644131,0.000000,17.744359,60
69.435510,14.188137,12.110553,25.548411,0.000000,17.588409,60
68.360785,13.791503,11.487553,25.492583,0.000000,17.589146,59
72.303133,14.403306,11.258673,28.315995,0.844483,17.480676,61
72.281846,14.995469,11.696026,27.807038,1.472228,16.311085,61
72.244753,14.856954,15.501062,25.219327,1.364313,15.303097,62
69.367149,12.144620,16.634880,25.386106,0.705740,14.495803,56
68.585804,11.760628,18.142883,24.898287,0.000000,13.784006,56
68.841931,11.829053,18.530523,24.118431,0.000000,14.363924,56
68.301743,11.392113,19.371496,23.151744,0.000000,14.386390,57
68.037009,11.869991,18.349523,23.947830,0.000000,13.869665,57
68.765955,11.820141,19.175202,23.217376,0.000000,14.553236,58
66.931635,9.712960,20.135049,22.414833,1.892628,12.776165,54
66.475900,10.930119,20.713565,21.521431,0.460879,12.849906,53
64.195503,8.674458,21.848772,20.730614,0.495242,12.446417,49
64.097260,9.287149,22.157284,19.006301,0.351401,13.295125,50
62.606473,10.046914,22.448315,17.821728,0.000000,12.289516,50
63.962935,9.430672,22.563953,18.312541,2.371634,11.284135,50
63.127169,7.613266,23.140062,20.430057,0.000000,11.943784,49
63.981919,7.828640,23.144086,19.766880,1.626783,11.615530,50
65.892142,8.224221,24.305637,19.632806,0.718943,13.010535,50
65.946768,8.101869,25.175145,20.514965,0.000000,12.154789,50
65.683665,8.293053,24.588523,21.196987,0.169182,11.435920,50
65.656496,8.085974,25.938730,20.272650,0.000000,11.359142,49
66.593630,7.949792,26.798516,19.104233,0.000000,12.741089,51
68.599228,7.685822,26.942668,19.460621,0.000000,14.510117,53
68.974957,7.260233,26.513989,19.644847,0.061180,15.494708,53
69.931452,7.419421,26.963605,19.143233,0.792147,15.613046,54
66.922256,4.908286,29.436879,17.524719,0.000000,15.052372,50
69.043069,6.596744,27.536383,18.095430,0.916000,15.898512,52
65.259877,3.971799,26.733882,18.936295,0.500500,15.117401,49
66.344181,4.098049,26.710610,20.746773,0.000000,14.788749,50
65.090683,3.752038,26.410073,20.338803,0.000000,14.589769,49
65.123797,3.949495,27.670678,19.004608,0.133335,14.365681,50
65.007362,4.310627,27.176016,19.015342,0.000000,14.505377,50
64.720989,5.039754,27.341436,18.066094,0.546278,13.727427,50
63.857133,4.534085,27.973349,17.861483,0.000000,13.488216,49
64.003283,4.612014,28.305496,18.252486,0.000000,12.833287,51
67.694772,4.948113,28.568397,18.733535,0.000000,15.444727,54
67.414171,3.970247,29.159117,18.459869,2.086935,13.738003,54
65.896203,3.125412,28.534035,20.266259,1.341103,12.629394,53
64.671792,3.694846,28.018350,20.384918,0.638916,11.934762,53
65.135085,4.931560,27.721267,20.884110,0.971600,10.626548,55
68.531144,6.648313,25.895375,22.485461,0.727539,12.774456,57
