bin,total,start3=0,start3=1,start3=2,start3=3
0.030000,0.036268,0.004923,0.025581,0.005764,0.000000
0.031000,0.051630,0.006606,0.037016,0.007852,0.000156
0.032000,0.074438,0.008662,0.052564,0.013118,0.000093
0.033000,0.090889,0.011217,0.065215,0.014146,0.000312
0.034000,0.112295,0.013647,0.080513,0.017885,0.000249
0.035000,0.124229,0.014551,0.089082,0.020315,0.000280
0.036000,0.134667,0.017947,0.095657,0.020565,0.000499
0.037000,0.137066,0.016171,0.098180,0.022434,0.000280
0.038000,0.127563,0.014333,0.093008,0.019848,0.000374
0.039000,0.110924,0.012775,0.081012,0.016888,0.000249
0.040000,0.000031,0.000000,0.000031,0.000000,0.000000
