bin,total,start3=0,start3=1,start3=2,start3=3
0.010000,0.080638,0.010002,0.057145,0.013367,0.000125
0.011000,0.100611,0.013055,0.071041,0.016296,0.000218
0.012000,0.110737,0.014208,0.077522,0.018602,0.000405
0.013000,0.125288,0.015984,0.088833,0.020253,0.000218
0.014000,0.126784,0.016047,0.089892,0.020440,0.000405
0.015000,0.124540,0.014458,0.091731,0.018165,0.000187
0.016000,0.110332,0.013336,0.080077,0.016452,0.000467
0.017000,0.093475,0.010313,0.068486,0.014458,0.000218
0.018000,0.073565,0.008537,0.052720,0.012214,0.000093
0.019000,0.053998,0.004892,0.040381,0.008569,0.000156
0.020000,0.000031,0.000000,0.000031,0.000000,0.000000
