bin,total,start3=0,start3=1,start3=2,start3=3
0.075000,0.000187,0.000125,0.000062,0.000000,0.000000
0.076000,0.000685,0.000436,0.000249,0.000000,0.000000
0.077000,0.001496,0.000748,0.000748,0.000000,0.000000
0.078000,0.004144,0.002088,0.002056,0.000000,0.000000
0.079000,0.006948,0.003832,0.003116,0.000000,0.000000
0.080000,0.009784,0.004985,0.004798,0.000000,0.000000
0.081000,0.012868,0.006263,0.006606,0.000000,0.000000
0.082000,0.019599,0.009503,0.010095,0.000000,0.000000
0.083000,0.022341,0.010812,0.011529,0.000000,0.000000
0.084000,0.026111,0.012962,0.013149,0.000000,0.000000
0.085000,0.028074,0.012900,0.015174,0.000000,0.000000
0.086000,0.028479,0.013211,0.015268,0.000000,0.000000
0.087000,0.026547,0.012401,0.014146,0.000000,0.000000
0.088000,0.024054,0.010563,0.013492,0.000000,0.000000
0.089000,0.019879,0.008569,0.011311,0.000000,0.000000
0.090000,0.012868,0.005328,0.007540,0.000000,0.000000
0.091000,0.008911,0.003272,0.005640,0.000000,0.000000
0.092000,0.005110,0.001994,0.003116,0.000000,0.000000
0.093000,0.001870,0.000654,0.001215,0.000000,0.000000
0.094000,0.000374,0.000156,0.000218,0.000000,0.000000
0.095000,0.000187,0.000031,0.000156,0.000000,0.000000
0.096000,0.000093,0.000000,0.000093,0.000000,0.000000
0.097000,0.000218,0.000000,0.000218,0.000000,0.000000
0.098000,0.000312,0.000000,0.000312,0.000000,0.000000
0.099000,0.000374,0.000000,0.000374,0.000000,0.000000
0.100000,0.000717,0.000000,0.000717,0.000000,0.000000
0.101000,0.000966,0.000000,0.000966,0.000000,0.000000
0.102000,0.000779,0.000000,0.000779,0.000000,0.000000
0.103000,0.001371,0.000000,0.001371,0.000000,0.000000
0.104000,0.002648,0.000000,0.002648,0.000000,0.000000
0.105000,0.003240,0.000000,0.003240,0.000000,0.000000
0.106000,0.004019,0.000000,0.004019,0.000000,0.000000
0.107000,0.006481,0.000000,0.006481,0.000000,0.000000
0.108000,0.006668,0.000000,0.006668,0.000000,0.000000
0.109000,0.008475,0.000000,0.008475,0.000000,0.000000
0.110000,0.009410,0.000000,0.009410,0.000000,0.000000
0.111000,0.011311,0.000000,0.011311,0.000000,0.000000
0.112000,0.012806,0.000000,0.012806,0.000000,0.000000
0.113000,0.016327,0.000000,0.016327,0.000000,0.000000
0.114000,0.014800,0.000000,0.014800,0.000000,0.000000
0.115000,0.015829,0.000000,0.015829,0.000000,0.000000
0.116000,0.017324,0.000000,0.017324,0.000000,0.000000
