bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.075000,0.000319,0.000001,0.000028,0.000060,0.000101,0.000128
0.076000,0.001311,0.000016,0.000102,0.000249,0.000418,0.000526
0.077000,0.002976,0.000029,0.000275,0.000548,0.000929,0.001195
0.078000,0.006519,0.000041,0.000660,0.001185,0.002022,0.002611
0.079000,0.011053,0.000070,0.001086,0.002054,0.003379,0.004464
0.080000,0.018316,0.000183,0.001898,0.003282,0.005537,0.007416
0.081000,0.024905,0.000204,0.002643,0.004443,0.007496,0.010119
0.082000,0.031636,0.000378,0.003467,0.005552,0.009312,0.012928
0.083000,0.041166,0.000399,0.004624,0.007105,0.012078,0.016960
0.084000,0.048677,0.000401,0.005574,0.008395,0.014096,0.020211
0.085000,0.056152,0.000610,0.006483,0.009492,0.016152,0.023415
0.086000,0.052893,0.000638,0.006248,0.008866,0.014912,0.022228
0.087000,0.050732,0.000583,0.006191,0.008405,0.014176,0.021376
0.088000,0.044248,0.000636,0.005557,0.007205,0.012169,0.018681
0.089000,0.036738,0.000484,0.004669,0.005971,0.010074,0.015540
0.090000,0.024055,0.000422,0.003225,0.003837,0.006413,0.010158
0.091000,0.017324,0.000222,0.002414,0.002741,0.004634,0.007313
0.092000,0.008538,0.000172,0.001122,0.001356,0.002284,0.003604
0.093000,0.003224,0.000057,0.000466,0.000504,0.000839,0.001357
0.094000,0.000709,0.000017,0.000097,0.000110,0.000187,0.000298
0.095000,0.000035,0.000000,0.000008,0.000004,0.000009,0.000015
0.124000,0.000035,0.000011,0.000007,0.000003,0.000007,0.000009
0.125000,0.000461,0.000079,0.000124,0.000055,0.000092,0.000111
0.126000,0.001488,0.000265,0.000386,0.000177,0.000301,0.000360
0.127000,0.003224,0.000562,0.000874,0.000376,0.000628,0.000785
0.128000,0.008184,0.001526,0.002125,0.000937,0.001584,0.002012
0.129000,0.011974,0.002174,0.003174,0.001355,0.002295,0.002977
0.130000,0.019910,0.003742,0.005158,0.002251,0.003780,0.004980
0.131000,0.027633,0.005243,0.007065,0.003112,0.005235,0.006979
0.132000,0.037765,0.006802,0.010036,0.004194,0.007097,0.009636
0.133000,0.044567,0.008190,0.011707,0.004882,0.008271,0.011517
0.134000,0.051972,0.009536,0.013580,0.005679,0.009619,0.013559
0.135000,0.055231,0.010009,0.014499,0.006029,0.010106,0.014588
0.136000,0.055904,0.009977,0.014767,0.006035,0.010177,0.014947
0.137000,0.053459,0.009359,0.014313,0.005739,0.009648,0.014400
0.138000,0.044709,0.007901,0.011947,0.004741,0.008014,0.012105
0.139000,0.037021,0.006525,0.009961,0.003912,0.006576,0.010048
0.140000,0.026251,0.004676,0.007012,0.002772,0.004641,0.007151
0.141000,0.017962,0.003108,0.004916,0.001895,0.003142,0.004901
0.142000,0.008750,0.001589,0.002319,0.000896,0.001547,0.002399
0.143000,0.003755,0.000663,0.001028,0.000380,0.000655,0.001029
0.144000,0.000850,0.000166,0.000220,0.000083,0.000149,0.000233
0.145000,0.000071,0.000015,0.000018,0.000006,0.000012,0.000019
0.178000,0.000142,0.000060,0.000023,0.000013,0.000021,0.000025
0.179000,0.000177,0.000072,0.000037,0.000013,0.000023,0.000032
0.180000,0.000213,0.000084,0.000039,0.000020,0.000031,0.000038
0.181000,0.000461,0.000186,0.000086,0.000041,0.000062,0.000085
0.182000,0.000815,0.000339,0.000155,0.000066,0.000105,0.000150
0.183000,0.000744,0.000304,0.000137,0.000062,0.000097,0.000143
0.184000,0.000744,0.000298,0.000143,0.000059,0.000101,0.000144
0.185000,0.000496,0.000203,0.000096,0.000038,0.000063,0.000095
0.186000,0.000779,0.000324,0.000141,0.000063,0.000101,0.000151
0.187000,0.000567,0.000220,0.000115,0.000043,0.000075,0.000114
0.188000,0.000815,0.000326,0.000159,0.000059,0.000110,0.000161
0.189000,0.000425,0.000165,0.000090,0.000032,0.000054,0.000085
0.190000,0.000354,0.000146,0.000064,0.000028,0.000046,0.000071
0.191000,0.000283,0.000106,0.000057,0.000025,0.000038,0.000058
0.192000,0.000106,0.000040,0.000021,0.000010,0.000015,0.000022
0.194000,0.000035,0.000015,0.000005,0.000003,0.000005,0.000007
0.232000,0.000035,0.000017,0.000007,0.000003,0.000004,0.000005
0.234000,0.000035,0.000018,0.000007,0.000002,0.000004,0.000005
0.238000,0.000035,0.000018,0.000007,0.000002,0.000003,0.000005
0.240000,0.000035,0.000018,0.000007,0.000002,0.000003,0.000006
