bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.061000,0.000126,0.000000,0.000000,0.000022,0.000042,0.000062
0.062000,0.000410,0.000000,0.000001,0.000070,0.000135,0.000204
0.063000,0.000410,0.000000,0.000000,0.000075,0.000135,0.000199
0.064000,0.000410,0.000000,0.000000,0.000078,0.000135,0.000197
0.065000,0.000662,0.000001,0.000000,0.000118,0.000218,0.000325
0.066000,0.000788,0.000004,0.000005,0.000137,0.000260,0.000382
0.067000,0.001009,0.000003,0.000005,0.000189,0.000319,0.000493
0.068000,0.000883,0.000003,0.000008,0.000173,0.000280,0.000419
0.069000,0.001608,0.000009,0.000007,0.000326,0.000510,0.000756
0.070000,0.001829,0.000013,0.000008,0.000350,0.000586,0.000871
0.071000,0.001672,0.000005,0.000012,0.000321,0.000548,0.000785
0.072000,0.002018,0.000026,0.000032,0.000385,0.000637,0.000939
0.073000,0.002208,0.000028,0.000025,0.000431,0.000720,0.001004
0.074000,0.002302,0.000042,0.000023,0.000433,0.000744,0.001061
0.075000,0.003375,0.000058,0.000100,0.000634,0.001093,0.001491
0.076000,0.004163,0.000092,0.000163,0.000779,0.001364,0.001765
0.077000,0.006150,0.000146,0.000258,0.001201,0.001988,0.002556
0.078000,0.007569,0.000157,0.000360,0.001463,0.002429,0.003161
0.079000,0.008988,0.000319,0.000453,0.001730,0.002820,0.003667
0.080000,0.010597,0.000310,0.000708,0.001981,0.003311,0.004286
0.081000,0.011732,0.000416,0.000805,0.002121,0.003610,0.004780
0.082000,0.011858,0.000449,0.000880,0.002134,0.003565,0.004829
0.083000,0.012615,0.000583,0.000921,0.002262,0.003724,0.005125
0.084000,0.013120,0.000560,0.001047,0.002282,0.003829,0.005402
0.085000,0.013183,0.000607,0.001051,0.002284,0.003796,0.005445
0.086000,0.013561,0.000610,0.001131,0.002328,0.003874,0.005618
0.087000,0.011669,0.000618,0.000971,0.001971,0.003280,0.004829
0.088000,0.009367,0.000497,0.000877,0.001548,0.002578,0.003866
0.089000,0.008831,0.000467,0.000919,0.001415,0.002433,0.003597
0.090000,0.007096,0.000429,0.000768,0.001131,0.001905,0.002863
0.091000,0.006465,0.000397,0.000808,0.001019,0.001738,0.002503
0.092000,0.006812,0.000518,0.000854,0.001015,0.001815,0.002610
0.093000,0.006371,0.000458,0.000945,0.000957,0.001698,0.002313
0.094000,0.005929,0.000511,0.000837,0.000869,0.001582,0.002131
0.095000,0.006308,0.000533,0.000983,0.000923,0.001622,0.002247
0.096000,0.006844,0.000601,0.001047,0.001011,0.001779,0.002405
0.097000,0.008263,0.000720,0.001376,0.001192,0.002085,0.002890
0.098000,0.009177,0.000847,0.001492,0.001362,0.002314,0.003161
0.099000,0.009777,0.000906,0.001610,0.001476,0.002409,0.003376
0.100000,0.009461,0.000948,0.001588,0.001390,0.002341,0.003195
0.101000,0.009493,0.001002,0.001582,0.001395,0.002313,0.003202
0.102000,0.008547,0.000786,0.001622,0.001245,0.002052,0.002842
0.103000,0.007380,0.000722,0.001412,0.001068,0.001748,0.002430
0.104000,0.007632,0.000744,0.001496,0.001106,0.001769,0.002517
0.105000,0.006844,0.000672,0.001421,0.000937,0.001583,0.002231
0.106000,0.007096,0.000729,0.001452,0.000990,0.001654,0.002271
0.107000,0.007569,0.000892,0.001438,0.001031,0.001748,0.002461
0.108000,0.007380,0.000755,0.001574,0.000976,0.001695,0.002378
0.109000,0.007664,0.000987,0.001450,0.001019,0.001752,0.002456
0.110000,0.007411,0.000984,0.001437,0.001003,0.001661,0.002327
0.111000,0.008200,0.001105,0.001639,0.001064,0.001815,0.002577
0.112000,0.008294,0.001088,0.001764,0.001040,0.001843,0.002559
0.113000,0.007474,0.001006,0.001582,0.000935,0.001632,0.002319
0.114000,0.007538,0.001125,0.001500,0.000958,0.001675,0.002281
0.115000,0.008042,0.001104,0.001744,0.001006,0.001770,0.002418
0.116000,0.008326,0.001198,0.001826,0.001050,0.001789,0.002463
0.117000,0.007443,0.000986,0.001721,0.000941,0.001586,0.002209
0.118000,0.007380,0.001023,0.001761,0.000906,0.001550,0.002141
0.119000,0.007159,0.001080,0.001597,0.000929,0.001490,0.002063
0.120000,0.007222,0.001155,0.001640,0.000859,0.001497,0.002071
0.121000,0.008610,0.001289,0.002063,0.001038,0.001751,0.002469
0.122000,0.007064,0.001074,0.001686,0.000881,0.001443,0.001980
0.123000,0.007664,0.001174,0.001857,0.000932,0.001556,0.002145
0.124000,0.007758,0.001281,0.001895,0.000917,0.001524,0.002140
0.125000,0.009146,0.001558,0.002191,0.001107,0.001848,0.002441
0.126000,0.010975,0.002093,0.002569,0.001246,0.002204,0.002863
0.127000,0.012899,0.002543,0.002979,0.001528,0.002532,0.003317
0.128000,0.016494,0.003384,0.003778,0.001878,0.003229,0.004224
0.129000,0.018197,0.003702,0.004231,0.002133,0.003544,0.004588
0.130000,0.019143,0.004006,0.004423,0.002202,0.003661,0.004852
0.131000,0.020247,0.004277,0.004656,0.002328,0.003852,0.005135
0.132000,0.021004,0.004385,0.004883,0.002378,0.004009,0.005349
0.133000,0.020184,0.004146,0.004722,0.002316,0.003780,0.005220
0.134000,0.020500,0.004096,0.004885,0.002296,0.003822,0.005402
0.135000,0.018576,0.003960,0.004171,0.002055,0.003465,0.004926
0.136000,0.018071,0.003747,0.004200,0.001988,0.003327,0.004810
