bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.075000,0.000156,0.000094,0.000062,0.000000,0.000000,0.000000
0.076000,0.000406,0.000250,0.000156,0.000000,0.000000,0.000000
0.077000,0.001560,0.000936,0.000624,0.000000,0.000000,0.000000
0.078000,0.003620,0.001747,0.001872,0.000000,0.000000,0.000000
0.079000,0.006178,0.003120,0.003058,0.000000,0.000000,0.000000
0.080000,0.010079,0.005305,0.004774,0.000000,0.000000,0.000000
0.081000,0.013199,0.006209,0.006990,0.000000,0.000000,0.000000
0.082000,0.018004,0.008362,0.009642,0.000000,0.000000,0.000000
0.083000,0.022654,0.010359,0.012294,0.000000,0.000000,0.000000
0.084000,0.026648,0.012263,0.014385,0.000000,0.000000,0.000000
0.085000,0.029331,0.013542,0.015789,0.000000,0.000000,0.000000
0.086000,0.028457,0.012793,0.015664,0.000000,0.000000,0.000000
0.087000,0.027677,0.013417,0.014260,0.000000,0.000000,0.000000
0.088000,0.023621,0.010235,0.013386,0.000000,0.000000,0.000000
0.089000,0.019408,0.007801,0.011608,0.000000,0.000000,0.000000
0.090000,0.013636,0.006147,0.007489,0.000000,0.000000,0.000000
0.091000,0.008206,0.003526,0.004680,0.000000,0.000000,0.000000
0.092000,0.004649,0.001623,0.003027,0.000000,0.000000,0.000000
0.093000,0.002091,0.000530,0.001560,0.000000,0.000000,0.000000
0.094000,0.000593,0.000125,0.000468,0.000000,0.000000,0.000000
0.095000,0.000187,0.000031,0.000156,0.000000,0.000000,0.000000
0.096000,0.000250,0.000000,0.000250,0.000000,0.000000,0.000000
0.097000,0.000062,0.000000,0.000062,0.000000,0.000000,0.000000
0.098000,0.000343,0.000000,0.000343,0.000000,0.000000,0.000000
0.099000,0.000281,0.000000,0.000281,0.000000,0.000000,0.000000
0.100000,0.000530,0.000000,0.000530,0.000000,0.000000,0.000000
0.101000,0.000718,0.000000,0.000718,0.000000,0.000000,0.000000
0.102000,0.000811,0.000000,0.000811,0.000000,0.000000,0.000000
0.103000,0.001841,0.000000,0.001841,0.000000,0.000000,0.000000
0.104000,0.002652,0.000000,0.002652,0.000000,0.000000,0.000000
0.105000,0.003214,0.000000,0.003214,0.000000,0.000000,0.000000
0.106000,0.004774,0.000000,0.004774,0.000000,0.000000,0.000000
0.107000,0.005336,0.000000,0.005336,0.000000,0.000000,0.000000
0.108000,0.007426,0.000000,0.007426,0.000000,0.000000,0.000000
0.109000,0.008113,0.000000,0.008113,0.000000,0.000000,0.000000
0.110000,0.010859,0.000000,0.010859,0.000000,0.000000,0.000000
0.111000,0.010359,0.000000,0.010359,0.000000,0.000000,0.000000
0.112000,0.013137,0.000000,0.013137,0.000000,0.000000,0.000000
0.113000,0.013979,0.000000,0.013979,0.000000,0.000000,0.000000
0.114000,0.013573,0.000000,0.013573,0.000000,0.000000,0.000000
0.115000,0.016382,0.000000,0.016382,0.000000,0.000000,0.000000
0.116000,0.018223,0.000000,0.018223,0.000000,0.000000,0.000000
0.117000,0.018254,0.000000,0.018254,0.000000,0.000000,0.000000
0.118000,0.019814,0.000000,0.019814,0.000000,0.000000,0.000000
0.119000,0.019783,0.000000,0.019783,0.000000,0.000000,0.000000
0.120000,0.020937,0.000000,0.020937,0.000000,0.000000,0.000000
0.121000,0.021249,0.000000,0.021249,0.000000,0.000000,0.000000
0.122000,0.022154,0.000000,0.022154,0.000000,0.000000,0.000000
0.123000,0.021905,0.000000,0.021905,0.000000,0.000000,0.000000
0.124000,0.022061,0.000000,0.022029,0.000031,0.000000,0.000000
0.125000,0.022279,0.000000,0.022248,0.000031,0.000000,0.000000
0.126000,0.020594,0.000000,0.020344,0.000250,0.000000,0.000000
0.127000,0.021374,0.000000,0.020313,0.001061,0.000000,0.000000
0.128000,0.022872,0.000000,0.020875,0.001997,0.000000,0.000000
0.129000,0.023278,0.000000,0.019689,0.003588,0.000000,0.000000
0.130000,0.026117,0.000000,0.020376,0.005741,0.000000,0.000000
0.131000,0.027740,0.000000,0.019440,0.008300,0.000000,0.000000
0.132000,0.029674,0.000000,0.018660,0.011015,0.000000,0.000000
0.133000,0.032514,0.000000,0.019564,0.012949,0.000000,0.000000
0.134000,0.033356,0.000000,0.018316,0.015040,0.000000,0.000000
0.135000,0.035384,0.000000,0.018035,0.017349,0.000000,0.000000
0.136000,0.032857,0.000000,0.015383,0.017474,0.000000,0.000000
0.137000,0.030860,0.000000,0.014447,0.016413,0.000000,0.000000
0.138000,0.025774,0.000000,0.011140,0.014634,0.000000,0.000000
0.139000,0.020438,0.000000,0.008050,0.012388,0.000000,0.000000
0.140000,0.012981,0.000000,0.005149,0.007832,0.000000,0.000000
0.141000,0.008362,0.000000,0.003339,0.005024,0.000000,0.000000
0.142000,0.004712,0.000000,0.001498,0.003214,0.000000,0.000000
0.143000,0.001654,0.000000,0.000343,0.001311,0.000000,0.000000
0.144000,0.000374,0.000000,0.000156,0.000218,0.000000,0.000000
0.147000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.148000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.152000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.154000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.156000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.157000,0.000094,0.000000,0.000000,0.000094,0.000000,0.000000
0.158000,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000
0.159000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.160000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.161000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.162000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.163000,0.000218,0.000000,0.000000,0.000218,0.000000,0.000000
0.164000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.165000,0.000094,0.000000,0.000000,0.000094,0.000000,0.000000
0.166000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.167000,0.000156,0.000000,0.000000,0.000156,0.000000,0.000000
0.168000,0.000156,0.000000,0.000000,0.000156,0.000000,0.000000
0.169000,0.000094,0.000000,0.000000,0.000094,0.000000,0.000000
0.170000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.171000,0.000031,0.000000,0.000000,0.000031,0.000000,0.000000
0.172000,0.000218,0.000000,0.000000,0.000218,0.000000,0.000000
0.173000,0.000125,0.000000,0.000000,0.000125,0.000000,0.000000
0.174000,0.000218,0.000000,0.000000,0.000218,0.000000,0.000000
0.175000,0.000218,0.000000,0.000000,0.000218,0.000000,0.000000
0.176000,0.000218,0.000000,0.000000,0.000218,0.000000,0.000000
0.177000,0.000187,0.000000,0.000000,0.000187,0.000000,0.000000
0.178000,0.000062,0.000000,0.000000,0.000062,0.000000,0.000000
0.179000,0.000312,0.000000,0.000000,0.000250,0.000062,0.000000
0.180000,0.000250,0.000000,0.000000,0.000156,0.000094,0.000000
0.181000,0.000281,0.000000,0.000000,0.000218,0.000062,0.000000
0.182000,0.000374,0.000000,0.000000,0.000218,0.000156,0.000000
0.183000,0.000562,0.000000,0.000000,0.000406,0.000156,0.000000
0.184000,0.000437,0.000000,0.000000,0.000250,0.000187,0.000000
0.185000,0.000281,0.000000,0.000000,0.000125,0.000156,0.000000
0.186000,0.000530,0.000000,0.000000,0.000218,0.000312,0.000000
0.187000,0.000250,0.000000,0.000000,0.000094,0.000156,0.000000
0.188000,0.000281,0.000000,0.000000,0.000218,0.000062,0.000000
0.189000,0.000125,0.000000,0.000000,0.000094,0.000031,0.000000
0.190000,0.000125,0.000000,0.000000,0.000094,0.000031,0.000000
0.191000,0.000125,0.000000,0.000000,0.000000,0.000125,0.000000
0.192000,0.000062,0.000000,0.000000,0.000031,0.000031,0.000000
0.222000,0.000031,0.000000,0.000000,0.000000,0.000031,0.000000
0.233000,0.000031,0.000000,0.000000,0.000000,0.000000,0.000031
