start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
214.694202,51.689761,35.414925,67.152188,6.606837,53.830491,17
202.679743,44.136692,37.440667,71.801215,0.000000,49.301169,15
192.976274,42.798558,53.385646,45.414688,21.038700,30.338682,16
190.639258,46.471478,40.228436,69.535625,8.161744,26.241975,15
208.599007,44.307052,34.764329,83.933060,2.404995,43.189571,16
178.251588,24.104463,26.123828,85.518279,8.421210,34.083808,14
195.654212,34.834717,20.769521,93.725357,20.552076,25.772541,15
181.259264,30.112869,26.476010,97.558246,19.358187,7.753952,14
160.966560,33.288137,15.477967,91.283870,0.000000,20.916586,9
164.594122,35.728071,15.045546,87.104629,0.000000,26.715876,9
151.370238,24.714546,22.997153,76.958686,0.000000,26.699853,9
181.310612,25.394873,20.230450,101.751799,0.317270,33.616220,12
159.893614,20.230450,34.361867,74.804267,0.000000,30.497030,12
151.230710,16.578264,34.083808,93.313462,7.255176,0.000000,13
157.601590,20.496599,37.544573,94.297898,0.755641,4.506879,14
145.180655,5.821674,46.324617,93.034364,0.000000,0.000000,13
127.574007,2.091308,42.119618,83.363081,0.000000,0.000000,14
141.751633,10.576339,33.136590,91.248260,0.000000,6.790444,15
138.132714,14.601718,30.698379,88.256911,0.000000,4.575706,16
142.987744,16.863400,33.469318,85.418282,7.236744,0.000000,17
131.639553,10.227866,54.399375,67.012312,0.000000,0.000000,16
148.214111,2.136708,54.170042,74.850860,9.845376,7.211125,16
148.444991,17.196128,41.583466,77.080041,2.377444,10.207912,15
145.130711,28.834821,20.601351,88.909756,4.392718,2.392065,15
156.618746,30.497030,24.424620,83.111996,18.585100,0.000000,15
160.925559,33.183894,37.733376,80.815295,0.000000,9.192994,18
166.977992,35.078289,38.157571,82.908300,2.280342,8.553490,19
185.638632,53.013877,31.682359,84.975737,4.308959,11.657700,20
194.105661,67.595684,11.408242,92.052294,0.000000,23.049441,21
183.376513,62.178991,7.211125,93.731271,1.873540,18.381586,20
173.222427,46.988819,14.600630,98.123661,0.000000,13.509317,18
179.042214,43.469190,20.196809,105.995007,3.974205,5.407003,19
212.104017,51.853549,26.717468,88.658747,0.000000,44.874253,20
243.678120,50.487743,25.473236,99.381788,17.904478,50.430875,21
283.306995,66.215056,28.606057,92.482745,0.000000,96.003137,20
290.473305,76.396506,24.545890,86.716006,0.000000,102.814903,21
288.475665,77.764612,17.840199,84.843466,30.849991,77.177397,20
293.749467,84.274996,18.381586,102.779614,11.810515,76.502756,21
303.464785,77.045807,25.460690,118.019583,0.000000,82.938705,22
301.549366,76.294340,15.679314,125.268763,11.316020,72.990929,24
286.129340,52.538834,23.566528,120.721450,4.361797,84.940731,19
288.218987,71.774898,12.068424,115.705492,0.000000,88.670173,19
295.555157,65.713695,22.796029,102.641588,0.000000,104.403845,18
294.633027,60.793881,28.290987,101.047027,9.876857,94.624275,19
269.893284,38.504833,56.610295,77.631406,0.000000,97.146750,15
258.896366,31.061917,54.970549,71.887154,0.000000,100.976746,15
240.939518,18.090067,56.395130,65.105079,6.866673,94.482569,13
229.115918,18.227667,38.168463,72.215630,0.000000,100.504158,14
237.545451,5.577428,42.859298,74.895586,0.000000,114.213139,16
246.085409,5.810115,49.079083,67.586214,28.961488,94.648509,16
248.808185,11.317020,25.631944,104.403845,0.000000,107.455376,16
243.768567,12.649889,35.789595,102.385321,4.312496,88.631266,17
258.026155,4.361797,43.643046,115.549243,20.396951,74.075118,18
253.350168,3.406773,57.142790,117.103974,0.000000,75.696631,17
255.748804,7.702933,75.037651,110.043414,0.000000,62.964806,18
257.856277,0.000000,71.635684,109.787493,5.776503,70.656597,18
273.314793,3.940000,76.247730,140.640255,0.000000,52.486808,20
290.868835,7.111551,76.936399,143.544739,10.020826,53.255320,21
316.942698,7.725354,107.823889,134.285388,8.223096,58.884971,23
287.544416,0.000000,97.007466,133.670478,0.000000,56.866472,20
286.904518,8.512055,86.136454,136.348043,5.825160,50.082806,21
271.538961,0.000000,78.274449,144.778186,0.000000,48.486326,19
268.102584,0.000000,77.457836,151.684571,0.000000,38.960177,19
274.384810,0.000000,88.192459,143.689300,7.879662,34.623389,19
269.567531,10.578963,135.281297,83.344259,0.000000,40.363012,19
339.873851,14.236214,134.818648,145.514122,24.931080,20.373787,25
295.671748,7.614917,125.455344,155.023972,0.000000,7.577515,23
313.528899,12.758340,132.782988,142.515503,17.201118,8.270950,24
310.113450,0.295088,155.356967,137.798917,9.324432,7.338046,24
286.661578,12.744699,154.792062,111.266938,0.000000,7.857879,22
280.654429,10.704704,156.706751,109.517116,0.000000,3.725858,23
287.007140,0.675306,165.182473,102.253691,1.363262,17.532408,22
298.913990,36.656405,137.621522,94.996492,29.639571,0.000000,23
279.612305,89.604486,94.581908,95.425911,0.000000,0.000000,23
275.510715,86.445288,89.446616,99.618811,0.000000,0.000000,23
277.567979,53.042623,100.530755,91.051513,16.699369,16.243719,21
261.538215,40.363012,108.630388,96.972133,15.572682,0.000000,20
270.723148,60.044764,91.309081,112.975080,1.294403,5.099820,19
272.461141,56.380972,84.866368,114.016201,8.625807,8.571793,19
260.954447,50.462398,78.635996,114.543591,8.059895,9.252567,19
243.048177,36.828015,79.140707,117.169989,0.000000,9.909466,19
240.569503,25.944435,81.915288,132.709780,0.000000,0.000000,21
242.240331,31.921775,85.921993,124.396563,0.000000,0.000000,22
252.192661,41.049783,84.412301,121.777242,0.000000,4.953335,24
253.397869,35.930985,95.052720,114.170745,8.243419,0.000000,24
260.948695,41.211813,93.401990,126.334892,0.000000,0.000000,25
286.060102,49.758395,82.101744,131.837299,0.000000,22.362664,27
310.068681,74.458738,59.457871,150.358258,0.000000,25.793814,30
309.513013,69.953843,64.703279,144.972432,0.000000,29.883459,30
303.710207,66.930510,63.793731,146.323041,7.897117,18.765808,30
337.824654,63.536518,59.958614,166.773836,6.747878,40.807808,33
340.710049,82.338086,35.192962,178.212806,3.027013,41.939182,31
354.673662,73.179651,32.441847,209.116072,0.000000,39.936092,35
355.059451,81.527787,35.642202,209.068097,0.000000,28.821365,37
375.167619,81.497254,38.764016,219.543469,0.000000,35.362880,38
