bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.011157,0.006340,0.004605,0.000213,0.000000
0.001000,0.012291,0.006411,0.005880,0.000000,0.000000
0.002000,0.014805,0.007792,0.006942,0.000071,0.000000
0.003000,0.017568,0.009670,0.007721,0.000177,0.000000
0.004000,0.021075,0.010165,0.010661,0.000248,0.000000
0.005000,0.025290,0.013353,0.011618,0.000319,0.000000
0.006000,0.027521,0.012999,0.014203,0.000319,0.000000
0.007000,0.033719,0.016151,0.017249,0.000319,0.000000
0.008000,0.036588,0.017745,0.018383,0.000460,0.000000
0.009000,0.038643,0.018595,0.019693,0.000354,0.000000
0.010000,0.040626,0.020154,0.020047,0.000425,0.000000
0.011000,0.038997,0.018489,0.020118,0.000390,0.000000
0.012000,0.037616,0.017426,0.019622,0.000567,0.000000
0.013000,0.032196,0.014664,0.016895,0.000602,0.000035
0.014000,0.029115,0.012964,0.015585,0.000567,0.000000
0.015000,0.025396,0.011086,0.013672,0.000638,0.000000
0.016000,0.019233,0.008253,0.010165,0.000779,0.000035
0.017000,0.015337,0.005100,0.008819,0.001417,0.000000
0.018000,0.011866,0.003932,0.007261,0.000673,0.000000
0.019000,0.008536,0.002161,0.004569,0.001806,0.000000
0.020000,0.009067,0.001346,0.004782,0.002904,0.000035
0.021000,0.007969,0.000425,0.004073,0.003436,0.000035
0.022000,0.008465,0.000177,0.004534,0.003719,0.000035
0.023000,0.011901,0.000071,0.005986,0.005738,0.000106
0.024000,0.012857,0.000000,0.006021,0.006730,0.000106
0.025000,0.013743,0.000000,0.006517,0.007119,0.000106
0.026000,0.014416,0.000000,0.006340,0.008076,0.000000
0.027000,0.014416,0.000000,0.006871,0.007474,0.000071
0.028000,0.014132,0.000000,0.006411,0.007615,0.000106
0.029000,0.012609,0.000000,0.005207,0.007403,0.000000
0.030000,0.013141,0.000000,0.005171,0.007757,0.000213
0.031000,0.013530,0.000000,0.004782,0.008713,0.000035
0.032000,0.013601,0.000000,0.004675,0.008890,0.000035
0.033000,0.014841,0.000000,0.004994,0.009776,0.000071
0.034000,0.017037,0.000000,0.005950,0.010980,0.000106
0.035000,0.018135,0.000000,0.007226,0.010803,0.000106
0.036000,0.019941,0.000000,0.008288,0.011511,0.000142
0.037000,0.020862,0.000000,0.009457,0.011370,0.000035
0.038000,0.024121,0.000000,0.012007,0.011936,0.000177
0.039000,0.022846,0.000000,0.010201,0.012468,0.000177
0.040000,0.022987,0.000000,0.011972,0.010980,0.000035
0.041000,0.023873,0.000000,0.013282,0.010484,0.000106
0.042000,0.023094,0.000000,0.012255,0.010697,0.000142
0.043000,0.022173,0.000000,0.012751,0.009280,0.000142
0.044000,0.021323,0.000000,0.012220,0.008997,0.000106
0.045000,0.019091,0.000000,0.011193,0.007721,0.000177
0.046000,0.016187,0.000000,0.009492,0.006623,0.000071
0.047000,0.013920,0.000000,0.007899,0.005915,0.000106
0.048000,0.012113,0.000000,0.007580,0.004392,0.000142
0.049000,0.008961,0.000000,0.005171,0.003719,0.000071
0.050000,0.007438,0.000000,0.004321,0.003082,0.000035
0.051000,0.005242,0.000000,0.002834,0.002409,0.000000
0.052000,0.003790,0.000000,0.002090,0.001665,0.000035
0.053000,0.002798,0.000000,0.001594,0.001204,0.000000
0.054000,0.001063,0.000000,0.000602,0.000460,0.000000
0.055000,0.000460,0.000000,0.000177,0.000283,0.000000
0.056000,0.000283,0.000000,0.000177,0.000106,0.000000
