bin,total,start3=0,start3=1,start3=2,start3=3
0.074000,0.000035,0.000035,0.000000,0.000000,0.000000
0.075000,0.000354,0.000283,0.000071,0.000000,0.000000
0.076000,0.000815,0.000390,0.000425,0.000000,0.000000
0.077000,0.002656,0.001665,0.000992,0.000000,0.000000
0.078000,0.006198,0.003152,0.003046,0.000000,0.000000
0.079000,0.010838,0.006269,0.004569,0.000000,0.000000
0.080000,0.017037,0.009280,0.007757,0.000000,0.000000
0.081000,0.025821,0.013530,0.012291,0.000000,0.000000
0.082000,0.031948,0.017568,0.014380,0.000000,0.000000
0.083000,0.040060,0.020614,0.019445,0.000000,0.000000
0.084000,0.047852,0.023235,0.024617,0.000000,0.000000
0.085000,0.052386,0.026246,0.026140,0.000000,0.000000
0.086000,0.057840,0.027131,0.030709,0.000000,0.000000
0.087000,0.050827,0.024333,0.026494,0.000000,0.000000
0.088000,0.046506,0.021889,0.024617,0.000000,0.000000
0.089000,0.033542,0.015408,0.018135,0.000000,0.000000
0.090000,0.026246,0.011334,0.014912,0.000000,0.000000
0.091000,0.015762,0.007119,0.008642,0.000000,0.000000
0.092000,0.010343,0.004321,0.006021,0.000000,0.000000
0.093000,0.004144,0.001346,0.002798,0.000000,0.000000
0.094000,0.000744,0.000319,0.000425,0.000000,0.000000
0.095000,0.000106,0.000000,0.000106,0.000000,0.000000
0.124000,0.000071,0.000000,0.000035,0.000035,0.000000
0.125000,0.000213,0.000000,0.000142,0.000071,0.000000
0.126000,0.001240,0.000000,0.000815,0.000425,0.000000
0.127000,0.004002,0.000000,0.002338,0.001665,0.000000
0.128000,0.006871,0.000000,0.003754,0.003117,0.000000
0.129000,0.012716,0.000000,0.007226,0.005490,0.000000
0.130000,0.018808,0.000000,0.010024,0.008784,0.000000
0.131000,0.027875,0.000000,0.015230,0.012645,0.000000
0.132000,0.036447,0.000000,0.018879,0.017568,0.000000
0.133000,0.045018,0.000000,0.023554,0.021464,0.000000
0.134000,0.052456,0.000000,0.026635,0.025821,0.000000
0.135000,0.056990,0.000000,0.027486,0.029504,0.000000
0.136000,0.056105,0.000000,0.028088,0.028017,0.000000
0.137000,0.053236,0.000000,0.025467,0.027769,0.000000
0.138000,0.047639,0.000000,0.022562,0.025077,0.000000
0.139000,0.036128,0.000000,0.015868,0.020260,0.000000
0.140000,0.026352,0.000000,0.011724,0.014628,0.000000
0.141000,0.016824,0.000000,0.007509,0.009315,0.000000
0.142000,0.008926,0.000000,0.003754,0.005171,0.000000
0.143000,0.002834,0.000000,0.000850,0.001983,0.000000
0.144000,0.000638,0.000000,0.000283,0.000354,0.000000
0.178000,0.000035,0.000000,0.000000,0.000000,0.000035
0.180000,0.000248,0.000000,0.000000,0.000177,0.000071
0.181000,0.000496,0.000000,0.000000,0.000248,0.000248
0.182000,0.000531,0.000000,0.000000,0.000283,0.000248
0.183000,0.000602,0.000000,0.000000,0.000390,0.000213
0.184000,0.000744,0.000000,0.000000,0.000460,0.000283
0.185000,0.000496,0.000000,0.000000,0.000248,0.000248
0.186000,0.000638,0.000000,0.000000,0.000283,0.000354
0.187000,0.000638,0.000000,0.000000,0.000354,0.000283
0.188000,0.000567,0.000000,0.000000,0.000354,0.000213
0.189000,0.000708,0.000000,0.000000,0.000354,0.000354
0.190000,0.000354,0.000000,0.000000,0.000213,0.000142
0.191000,0.000248,0.000000,0.000000,0.000106,0.000142
0.192000,0.000177,0.000000,0.000000,0.000142,0.000035
0.194000,0.000035,0.000000,0.000000,0.000000,0.000035
0.235000,0.000035,0.000000,0.000000,0.000000,0.000035
