bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.105834,0.027061,0.051642,0.026883,0.000248
0.021000,0.109517,0.028477,0.053306,0.027486,0.000248
0.022000,0.113272,0.028442,0.056955,0.027592,0.000283
0.023000,0.113803,0.028548,0.056778,0.028052,0.000425
0.024000,0.109765,0.025750,0.055290,0.028300,0.000425
0.025000,0.109411,0.024971,0.055148,0.028796,0.000496
0.026000,0.100379,0.022810,0.050473,0.026848,0.000248
0.027000,0.092162,0.020720,0.045691,0.025608,0.000142
0.028000,0.079588,0.016470,0.040095,0.022846,0.000177
0.029000,0.066199,0.012220,0.033436,0.020331,0.000213
0.030000,0.000071,0.000000,0.000000,0.000035,0.000035
