bin,total,start3=0,start3=1,start3=2,start3=3
0.010000,0.082598,0.020508,0.041547,0.020225,0.000319
0.011000,0.104027,0.025785,0.051606,0.026246,0.000390
0.012000,0.118018,0.028938,0.059257,0.029611,0.000213
0.013000,0.125314,0.030319,0.062941,0.031594,0.000460
0.014000,0.127794,0.031205,0.062834,0.033259,0.000496
0.015000,0.118797,0.027627,0.059292,0.031523,0.000354
0.016000,0.106259,0.023837,0.053484,0.028654,0.000283
0.017000,0.090603,0.020543,0.044912,0.024935,0.000213
0.018000,0.074912,0.015691,0.037509,0.021606,0.000106
0.019000,0.051677,0.011015,0.025431,0.015124,0.000106
