bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=8,start3=9
0.050000,0.006820,0.000568,0.002779,0.002400,0.000821,0.000221,0.000032,0.000000,0.000000,0.000000
0.051000,0.006189,0.000474,0.002779,0.002115,0.000789,0.000032,0.000000,0.000000,0.000000,0.000000
0.052000,0.005936,0.000379,0.002179,0.002526,0.000663,0.000158,0.000032,0.000000,0.000000,0.000000
0.053000,0.005178,0.000221,0.002526,0.001484,0.000600,0.000316,0.000032,0.000000,0.000000,0.000000
0.054000,0.004010,0.000284,0.001579,0.001610,0.000505,0.000032,0.000000,0.000000,0.000000,0.000000
0.055000,0.003884,0.000126,0.001768,0.001642,0.000221,0.000063,0.000032,0.000032,0.000000,0.000000
0.056000,0.003852,0.000095,0.001800,0.001389,0.000379,0.000158,0.000032,0.000000,0.000000,0.000000
0.057000,0.003947,0.000379,0.001768,0.001358,0.000316,0.000095,0.000032,0.000000,0.000000,0.000000
0.058000,0.004073,0.000095,0.001989,0.001263,0.000600,0.000095,0.000032,0.000000,0.000000,0.000000
0.059000,0.003978,0.000410,0.001831,0.001200,0.000410,0.000095,0.000032,0.000000,0.000000,0.000000
0.060000,0.004136,0.000189,0.001768,0.001673,0.000379,0.000126,0.000000,0.000000,0.000000,0.000000
0.061000,0.004042,0.000347,0.002021,0.001263,0.000347,0.000063,0.000000,0.000000,0.000000,0.000000
0.062000,0.003442,0.000442,0.001547,0.001105,0.000284,0.000063,0.000000,0.000000,0.000000,0.000000
0.063000,0.003442,0.000474,0.001358,0.001263,0.000284,0.000063,0.000000,0.000000,0.000000,0.000000
0.064000,0.003189,0.000095,0.001295,0.001326,0.000442,0.000000,0.000032,0.000000,0.000000,0.000000
0.065000,0.003378,0.000189,0.001926,0.000789,0.000410,0.000032,0.000032,0.000000,0.000000,0.000000
0.066000,0.003126,0.000189,0.001358,0.001074,0.000410,0.000095,0.000000,0.000000,0.000000,0.000000
0.067000,0.003063,0.000126,0.001547,0.001042,0.000253,0.000095,0.000000,0.000000,0.000000,0.000000
0.068000,0.003442,0.000158,0.001389,0.001421,0.000347,0.000063,0.000063,0.000000,0.000000,0.000000
0.069000,0.003947,0.000126,0.001484,0.001894,0.000347,0.000095,0.000000,0.000000,0.000000,0.000000
0.070000,0.003442,0.000032,0.001295,0.001452,0.000631,0.000032,0.000000,0.000000,0.000000,0.000000
0.071000,0.002779,0.000063,0.001263,0.000726,0.000600,0.000126,0.000000,0.000000,0.000000,0.000000
0.072000,0.002684,0.000126,0.001137,0.001168,0.000253,0.000000,0.000000,0.000000,0.000000,0.000000
0.073000,0.002621,0.000032,0.001168,0.001200,0.000221,0.000000,0.000000,0.000000,0.000000,0.000000
0.074000,0.003221,0.000095,0.001358,0.001452,0.000253,0.000063,0.000000,0.000000,0.000000,0.000000
0.075000,0.003347,0.000095,0.001484,0.001421,0.000253,0.000095,0.000000,0.000000,0.000000,0.000000
0.076000,0.003157,0.000032,0.001105,0.001421,0.000505,0.000095,0.000000,0.000000,0.000000,0.000000
0.077000,0.003568,0.000095,0.001452,0.001484,0.000442,0.000095,0.000000,0.000000,0.000000,0.000000
0.078000,0.003568,0.000095,0.001295,0.001768,0.000347,0.000063,0.000000,0.000000,0.000000,0.000000
0.079000,0.002652,0.000095,0.000853,0.001263,0.000442,0.000000,0.000000,0.000000,0.000000,0.000000
0.080000,0.003378,0.000126,0.001452,0.001358,0.000347,0.000063,0.000032,0.000000,0.000000,0.000000
0.081000,0.002747,0.000032,0.001295,0.001042,0.000284,0.000063,0.000000,0.000032,0.000000,0.000000
0.082000,0.002652,0.000095,0.001105,0.001137,0.000284,0.000032,0.000000,0.000000,0.000000,0.000000
0.083000,0.003252,0.000000,0.001326,0.001263,0.000537,0.000126,0.000000,0.000000,0.000000,0.000000
0.084000,0.003063,0.000032,0.001295,0.001105,0.000537,0.000063,0.000032,0.000000,0.000000,0.000000
0.085000,0.002747,0.000000,0.000821,0.001358,0.000474,0.000095,0.000000,0.000000,0.000000,0.000000
0.086000,0.002621,0.000126,0.000979,0.001042,0.000442,0.000000,0.000032,0.000000,0.000000,0.000000
0.087000,0.003031,0.000032,0.001231,0.001326,0.000347,0.000095,0.000000,0.000000,0.000000,0.000000
0.088000,0.002526,0.000126,0.001074,0.001042,0.000253,0.000032,0.000000,0.000000,0.000000,0.000000
0.089000,0.002463,0.000063,0.000979,0.000979,0.000347,0.000095,0.000000,0.000000,0.000000,0.000000
0.090000,0.002400,0.000095,0.001200,0.000916,0.000158,0.000000,0.000032,0.000000,0.000000,0.000000
0.091000,0.001926,0.000000,0.000695,0.000979,0.000221,0.000032,0.000000,0.000000,0.000000,0.000000
0.092000,0.002210,0.000063,0.000821,0.000979,0.000316,0.000032,0.000000,0.000000,0.000000,0.000000
