bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.201000,0.000223,0.000079,0.000060,0.000014,0.000029,0.000041
0.202000,0.000056,0.000023,0.000013,0.000004,0.000006,0.000010
0.203000,0.000056,0.000022,0.000012,0.000004,0.000007,0.000010
0.204000,0.000056,0.000015,0.000017,0.000004,0.000008,0.000011
0.205000,0.000056,0.000014,0.000020,0.000005,0.000006,0.000011
0.206000,0.000056,0.000021,0.000016,0.000003,0.000006,0.000010
0.207000,0.000112,0.000037,0.000033,0.000006,0.000015,0.000021
0.208000,0.000056,0.000018,0.000018,0.000003,0.000007,0.000010
0.209000,0.000056,0.000015,0.000020,0.000005,0.000007,0.000010
0.210000,0.000112,0.000032,0.000036,0.000008,0.000015,0.000021
0.213000,0.000056,0.000017,0.000017,0.000005,0.000007,0.000010
0.215000,0.000056,0.000011,0.000025,0.000004,0.000006,0.000010
0.216000,0.000112,0.000037,0.000034,0.000007,0.000013,0.000019
0.218000,0.000056,0.000017,0.000018,0.000005,0.000006,0.000010
0.225000,0.000056,0.000019,0.000018,0.000003,0.000005,0.000010
0.227000,0.000168,0.000046,0.000064,0.000013,0.000018,0.000027
