bin,total,Perception_CameraPerception_START=0_Perception_Fusion_START=0_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=0_Perception_Fusion_START=0_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=0_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=0_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=0_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=0_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=1_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=1_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=1_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=2_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=1,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=1_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=1_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2,Perception_CameraPerception_START=1_Perception_Fusion_START=2_SemanticExtraction_ObjectDetection_START=2_SemanticExtraction_Prediction_START=3_CollisionDetection_TimeToCollision_START=2_CollisionDetection_BrakingDecision_START=2_CollisionAlert_START=2
0.004000,0.029450,0.000654,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000654,0.000000,0.001963,0.001309,0.004581,0.005890,0.000654,0.000000,0.000000,0.004581,0.000000,0.000654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.000000,0.000000,0.000000,0.001963,0.001309,0.000000,0.001309,0.001963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000
0.005000,0.046466,0.000000,0.000000,0.000654,0.000000,0.000000,0.002618,0.000000,0.000000,0.000000,0.003927,0.000000,0.011126,0.009817,0.000654,0.000000,0.002618,0.004581,0.000000,0.000000,0.000000,0.001309,0.000654,0.000000,0.000654,0.000654,0.000654,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000654,0.001309,0.003272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654
0.006000,0.058901,0.000000,0.000000,0.000000,0.000000,0.000000,0.001309,0.000000,0.001963,0.000000,0.005236,0.000654,0.012435,0.016361,0.000654,0.000000,0.000000,0.008508,0.001309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.001309,0.000000,0.001309,0.001963,0.001309,0.000654,0.001963,0.000000,0.000000,0.000000,0.000654,0.000654,0.000000,0.000000,0.000000
0.007000,0.104712,0.001963,0.000000,0.000000,0.000000,0.000000,0.004581,0.000654,0.000000,0.000000,0.012435,0.002618,0.019634,0.022251,0.001309,0.000000,0.009817,0.011126,0.000654,0.000000,0.000000,0.001963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.001963,0.003272,0.001309,0.001963,0.004581,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.000654,0.000654
0.008000,0.121728,0.003272,0.000000,0.000000,0.000000,0.000000,0.002618,0.000000,0.001309,0.000654,0.015052,0.003272,0.030105,0.021597,0.003272,0.000000,0.006545,0.014398,0.000654,0.000000,0.000000,0.001963,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.000654,0.000654,0.000654,0.005890,0.001963,0.000654,0.001963,0.000000,0.000654,0.000000,0.003272,0.000000,0.000000,0.000000,0.000000
0.009000,0.138089,0.001963,0.000000,0.000654,0.000000,0.000000,0.005890,0.000000,0.000654,0.000654,0.010471,0.004581,0.034686,0.026178,0.003272,0.000000,0.003272,0.017670,0.001963,0.000000,0.000654,0.003927,0.000000,0.000000,0.000654,0.000000,0.001963,0.000654,0.000654,0.001309,0.000000,0.002618,0.006545,0.000654,0.000654,0.003272,0.000000,0.000000,0.000654,0.001309,0.000000,0.000000,0.000000,0.000654
0.010000,0.133508,0.001963,0.000000,0.000654,0.000000,0.000000,0.002618,0.000000,0.001963,0.000654,0.013743,0.001963,0.025524,0.022906,0.003272,0.000654,0.007853,0.017016,0.003272,0.000000,0.000654,0.002618,0.000000,0.000000,0.000000,0.000654,0.001309,0.000000,0.000654,0.001963,0.000654,0.001963,0.003927,0.002618,0.000654,0.006545,0.000000,0.000654,0.000000,0.003272,0.000000,0.000000,0.000654,0.000654
0.011000,0.121728,0.000654,0.000654,0.000654,0.000654,0.000000,0.005236,0.000654,0.001963,0.000000,0.011126,0.004581,0.026178,0.024215,0.001963,0.000000,0.002618,0.015052,0.001963,0.000000,0.001963,0.001309,0.000654,0.000000,0.000654,0.000654,0.000000,0.000000,0.000654,0.000000,0.000000,0.001963,0.003272,0.000654,0.000000,0.007199,0.000654,0.000654,0.000000,0.002618,0.000000,0.000654,0.000000,0.000000
0.012000,0.100131,0.001309,0.000000,0.000654,0.000000,0.000000,0.003927,0.000000,0.001309,0.000654,0.009162,0.001309,0.029450,0.017016,0.002618,0.000000,0.007199,0.004581,0.002618,0.000000,0.000000,0.000654,0.000000,0.000000,0.000654,0.001963,0.000000,0.000654,0.000000,0.000654,0.000000,0.001963,0.001963,0.000654,0.000000,0.005236,0.000000,0.000000,0.000000,0.002618,0.000000,0.000000,0.000000,0.001309
0.013000,0.084424,0.001309,0.000000,0.000654,0.000000,0.000654,0.003927,0.000654,0.001309,0.000654,0.005890,0.001963,0.023560,0.014398,0.002618,0.000000,0.003272,0.009162,0.001309,0.000000,0.000000,0.003272,0.000000,0.000654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.003927,0.002618,0.000654,0.000000,0.000654,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.000000
0.014000,0.038613,0.000000,0.000000,0.000000,0.000000,0.000000,0.001963,0.000654,0.001309,0.000000,0.005236,0.001309,0.009817,0.005236,0.000000,0.000000,0.000000,0.006545,0.001309,0.000000,0.000654,0.000654,0.000000,0.000000,0.000654,0.000000,0.000000,0.000000,0.000000,0.001309,0.000000,0.000000,0.000654,0.000000,0.000000,0.000654,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.000000,0.000000
0.015000,0.022251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000000,0.000000,0.001309,0.000000,0.004581,0.006545,0.000654,0.000000,0.000000,0.003927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000654,0.000000,0.000654,0.000654,0.000000,0.000000,0.002618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
