start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.147482,0.019027,0.010521,0.029410,0.049132,0.039392,1
0.130722,0.014619,0.027134,0.021449,0.035246,0.032274,1
0.125778,0.018373,0.026839,0.025270,0.020284,0.035012,2
0.121860,0.015140,0.015036,0.025376,0.033481,0.032827,1
0.124030,0.015387,0.012780,0.025974,0.032866,0.037023,1
0.145164,0.013156,0.029564,0.020958,0.041987,0.039499,2
0.101112,0.013658,0.016525,0.021990,0.010009,0.038930,0
0.131126,0.012989,0.020712,0.028901,0.032274,0.036250,2
0.136526,0.011730,0.030344,0.022072,0.033472,0.038908,2
0.141462,0.014292,0.035354,0.028844,0.026692,0.036280,2
0.127514,0.011121,0.035315,0.020153,0.028654,0.032271,1
0.134130,0.010466,0.034094,0.020584,0.036625,0.032361,2
0.130581,0.014050,0.029289,0.021624,0.035249,0.030369,1
0.137251,0.015808,0.043288,0.027399,0.014432,0.036324,2
0.134594,0.015552,0.048079,0.023638,0.010793,0.036532,2
0.123790,0.012099,0.006284,0.023278,0.044240,0.037889,1
0.138329,0.017243,0.028899,0.023532,0.030910,0.037745,1
0.104587,0.017465,0.004831,0.022834,0.024098,0.035359,1
0.129800,0.015209,0.012902,0.024820,0.039585,0.037284,1
0.101568,0.012052,0.007820,0.021052,0.021162,0.039482,1
0.107966,0.013320,0.020955,0.026668,0.016425,0.030598,1
0.131807,0.017662,0.005031,0.024438,0.050857,0.033819,2
0.137826,0.018964,0.041294,0.028216,0.015533,0.033819,2
0.141903,0.016354,0.028947,0.028047,0.034726,0.033829,2
0.131655,0.013182,0.040016,0.025666,0.021279,0.031512,2
0.123060,0.013701,0.018775,0.021413,0.032987,0.036184,1
0.132735,0.016199,0.004037,0.023582,0.049671,0.039246,1
0.146980,0.012930,0.073650,0.022487,0.001000,0.036913,2
0.153962,0.018483,0.025982,0.026186,0.045997,0.037314,1
0.089126,0.015873,0.009499,0.025285,0.004796,0.033673,1
0.135994,0.015203,0.023882,0.027271,0.034953,0.034685,2
0.131509,0.014977,0.014694,0.024346,0.043590,0.033902,2
0.143600,0.013101,0.001894,0.028408,0.062063,0.038134,1
0.165172,0.014063,0.033496,0.024793,0.055048,0.037772,2
0.120944,0.012619,0.008681,0.027234,0.040217,0.032193,1
0.157835,0.012120,0.053089,0.022081,0.031523,0.039022,2
0.152082,0.010703,0.058933,0.027083,0.016207,0.039156,2
0.105890,0.015990,0.004260,0.022417,0.025450,0.037773,1
0.144478,0.012353,0.007313,0.027745,0.064456,0.032611,2
0.219048,0.012824,0.072188,0.027026,0.070004,0.037006,3
0.103672,0.017817,0.017048,0.026286,0.012012,0.030509,2
0.149316,0.015770,0.023515,0.024302,0.053828,0.031901,2
0.138676,0.017237,0.025179,0.024589,0.037575,0.034096,2
0.134904,0.018332,0.013316,0.029084,0.035011,0.039161,1
0.124647,0.012029,0.034777,0.027195,0.016952,0.033694,2
0.147723,0.011845,0.020924,0.028752,0.051844,0.034358,2
0.135231,0.014032,0.021908,0.027374,0.033507,0.038410,1
0.136052,0.010149,0.046336,0.025217,0.017568,0.036782,2
0.120811,0.010764,0.020366,0.024846,0.031560,0.033275,1
0.107962,0.012713,0.006441,0.027017,0.030851,0.030940,1
0.135529,0.013842,0.009872,0.027410,0.044832,0.039573,1
0.145513,0.018578,0.025570,0.026290,0.038088,0.036987,1
0.080764,0.016726,0.005620,0.023032,0.003214,0.032172,1
0.079798,0.012431,0.009244,0.022504,0.000909,0.034710,0
0.162338,0.017224,0.019467,0.023267,0.065799,0.036581,2
0.086950,0.013277,0.006590,0.026669,0.004884,0.035530,1
0.174725,0.011551,0.037723,0.025027,0.064082,0.036342,1
0.123242,0.018431,0.013691,0.020101,0.038209,0.032810,2
0.093119,0.010580,0.012799,0.026332,0.006298,0.037110,1
0.132007,0.015186,0.034497,0.024162,0.025820,0.032342,2
0.134125,0.013418,0.027722,0.028154,0.031346,0.033485,1
0.121725,0.016121,0.019688,0.022305,0.033104,0.030507,1
0.130912,0.010314,0.020930,0.023554,0.038554,0.037560,1
0.146214,0.015766,0.032797,0.021281,0.040145,0.036225,1
