start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.084702,0.020000,0.000000,0.030000,0.000000,0.034702,1
0.161072,0.011757,0.066322,0.025945,0.021381,0.035667,2
0.147176,0.013529,0.025945,0.024481,0.053162,0.030059,2
0.181129,0.016141,0.030059,0.026765,0.077335,0.030829,2
0.153958,0.018612,0.074019,0.029782,0.000000,0.031545,2
0.165242,0.015296,0.015533,0.028894,0.069758,0.035761,3
0.145802,0.010066,0.052933,0.024573,0.019833,0.038397,1
0.084768,0.010000,0.001046,0.026559,0.010792,0.036371,1
0.075044,0.010248,0.001040,0.024717,0.000000,0.039039,0
0.094804,0.010209,0.000370,0.020733,0.029771,0.033721,1
0.137409,0.016824,0.012137,0.023955,0.045922,0.038571,2
0.132373,0.012843,0.021432,0.025628,0.037108,0.035362,1
0.148454,0.010776,0.059240,0.029636,0.012142,0.036660,2
0.134543,0.011142,0.036660,0.027446,0.019759,0.039536,2
0.132401,0.016980,0.030225,0.028182,0.026867,0.030147,2
0.106369,0.011354,0.000000,0.023561,0.038234,0.033220,1
0.085059,0.010000,0.009248,0.029648,0.000000,0.036163,0
0.087842,0.017027,0.011104,0.020752,0.000000,0.038959,1
0.128529,0.016360,0.030264,0.025461,0.022444,0.034000,1
0.118182,0.019766,0.011079,0.028736,0.018900,0.039701,1
0.138005,0.011079,0.028736,0.027264,0.031337,0.039589,2
0.172177,0.018194,0.021395,0.023511,0.071218,0.037859,2
0.146696,0.015417,0.014567,0.023292,0.063010,0.030410,2
0.123168,0.018148,0.010312,0.021523,0.041747,0.031438,2
0.093826,0.011503,0.017916,0.021698,0.012709,0.030000,1
0.168613,0.012023,0.022384,0.030000,0.073635,0.030571,2
0.194453,0.010027,0.000000,0.026201,0.125120,0.033105,2
0.088674,0.015348,0.004748,0.029260,0.000000,0.039318,3
0.167546,0.012083,0.018822,0.027788,0.075379,0.033474,3
0.184940,0.016760,0.009428,0.027270,0.101482,0.030000,1
0.249730,0.013177,0.037721,0.030000,0.133078,0.035754,1
0.108280,0.012780,0.035754,0.026087,0.002089,0.031570,1
0.132553,0.017277,0.000000,0.023677,0.058807,0.032792,2
0.085056,0.018028,0.000000,0.021171,0.009962,0.035895,1
0.072675,0.010309,0.000000,0.023450,0.005716,0.033200,2
0.080342,0.010071,0.000000,0.023303,0.010184,0.036784,2
0.156429,0.014872,0.051443,0.021363,0.038480,0.030271,1
0.097640,0.018615,0.015250,0.027104,0.000000,0.036671,0
0.228986,0.013627,0.113291,0.020588,0.046050,0.035430,3
0.107916,0.013169,0.000000,0.029455,0.031527,0.033765,1
0.118568,0.014806,0.004933,0.026659,0.039206,0.032964,1
0.224786,0.013519,0.006937,0.020059,0.147153,0.037118,0
0.076919,0.012145,0.000000,0.024973,0.006867,0.032934,3
0.102198,0.010205,0.025835,0.022994,0.008398,0.034766,2
0.153321,0.016246,0.057472,0.020067,0.019789,0.039747,3
0.194946,0.017790,0.025374,0.021420,0.091859,0.038503,2
0.100753,0.017424,0.000000,0.021079,0.025466,0.036784,1
0.127064,0.010664,0.008525,0.028259,0.049128,0.030488,1
0.109315,0.019635,0.018461,0.030000,0.005474,0.035745,3
0.113354,0.014246,0.004628,0.029690,0.033567,0.031223,3
0.133468,0.013090,0.022655,0.021896,0.038251,0.037576,2
0.151773,0.010778,0.018377,0.021971,0.068346,0.032301,1
0.139745,0.020000,0.013751,0.022808,0.045686,0.037500,2
0.148741,0.013144,0.046268,0.020233,0.030554,0.038542,2
0.168022,0.016940,0.036339,0.030000,0.052310,0.032433,1
0.155351,0.016919,0.047824,0.020000,0.035814,0.034794,2
0.093470,0.011264,0.000000,0.023740,0.024232,0.034234,1
0.137583,0.015477,0.011054,0.026193,0.054687,0.030172,1
0.142521,0.018720,0.031503,0.020000,0.042298,0.030000,2
0.080995,0.011962,0.000000,0.030000,0.005602,0.033431,1
0.084417,0.019021,0.000000,0.029960,0.002452,0.032984,0
0.193856,0.016538,0.079405,0.029654,0.037817,0.030442,3
0.099229,0.019075,0.000000,0.029121,0.018877,0.032156,0
0.185187,0.018877,0.068506,0.021520,0.041098,0.035186,3
0.114923,0.012038,0.001544,0.028847,0.040282,0.032212,1
0.104825,0.017158,0.009337,0.027322,0.011035,0.039973,1
0.127071,0.013787,0.028953,0.022514,0.024276,0.037541,2
0.099989,0.017726,0.018385,0.022250,0.011628,0.030000,1
0.127927,0.017635,0.049245,0.030000,0.000000,0.031047,1
0.134076,0.011628,0.034451,0.026596,0.021952,0.039449,2
0.157687,0.011590,0.050066,0.028315,0.031088,0.036628,2
0.133068,0.015768,0.011180,0.027052,0.041775,0.037293,1
0.172082,0.013547,0.015937,0.024138,0.088101,0.030359,1
0.154004,0.016383,0.010612,0.026344,0.069577,0.031088,2
0.152746,0.011456,0.050980,0.027416,0.023915,0.038979,2
0.107382,0.011056,0.000000,0.028299,0.037473,0.030554,1
0.229066,0.013019,0.023539,0.023334,0.139174,0.030000,1
0.150510,0.010283,0.072821,0.028242,0.000000,0.039164,1
0.236409,0.013880,0.035051,0.030000,0.119889,0.037589,2
0.079675,0.016942,0.000000,0.023255,0.000000,0.039478,1
0.112241,0.011087,0.000000,0.028391,0.042759,0.030004,2
0.075534,0.019978,0.000000,0.020021,0.000000,0.035535,1
0.104943,0.010639,0.000000,0.020712,0.043592,0.030000,1
0.152188,0.010623,0.041852,0.030000,0.037684,0.032029,1
0.140875,0.017493,0.029055,0.020756,0.043016,0.030555,2
0.117866,0.010455,0.044526,0.022313,0.000713,0.039859,1
0.125596,0.011965,0.022313,0.029336,0.026112,0.035870,2
0.127898,0.016809,0.008264,0.026498,0.036992,0.039335,1
0.131385,0.018201,0.006848,0.020343,0.051753,0.034240,2
0.196097,0.017973,0.063050,0.020848,0.063947,0.030279,2
0.133401,0.020000,0.025380,0.029011,0.019835,0.039175,1
0.127196,0.010444,0.019835,0.020559,0.036767,0.039591,2
0.165251,0.019103,0.029824,0.025840,0.054415,0.036069,1
0.130446,0.011819,0.032279,0.023957,0.026012,0.036379,1
0.177037,0.019547,0.014257,0.028226,0.085007,0.030000,1
0.099658,0.017243,0.003343,0.030000,0.019051,0.030021,2
0.285846,0.013360,0.016640,0.029959,0.188883,0.037004,3
0.092107,0.018022,0.010167,0.020848,0.010448,0.032622,3
0.089225,0.010448,0.000000,0.026701,0.017357,0.034719,1
0.144101,0.014298,0.019520,0.025471,0.048606,0.036206,2
0.187086,0.012727,0.049353,0.022571,0.063405,0.039030,2
0.099488,0.013182,0.010644,0.028562,0.007626,0.039474,1
0.084065,0.010645,0.000000,0.022000,0.014455,0.036965,1
0.082878,0.011212,0.000000,0.021848,0.013818,0.036000,0
0.128020,0.014396,0.052153,0.020691,0.009607,0.031173,1
0.127221,0.019033,0.020691,0.029849,0.027648,0.030000,2
0.173644,0.014710,0.027648,0.030000,0.069718,0.031568,1
0.079105,0.012201,0.014003,0.020496,0.000000,0.032405,0
0.063246,0.010320,0.000000,0.021159,0.000000,0.031767,0
0.081693,0.019855,0.000000,0.029925,0.001842,0.030071,1
0.087216,0.017547,0.000000,0.029914,0.001362,0.038393,1
0.084614,0.011536,0.000000,0.022047,0.016666,0.034365,0
0.095217,0.010497,0.023868,0.023612,0.007240,0.030000,1
0.080301,0.015882,0.000000,0.030000,0.001642,0.032777,1
0.105062,0.011077,0.000000,0.021700,0.037122,0.035163,1
0.100059,0.018250,0.029826,0.020000,0.000000,0.031983,1
0.086644,0.020000,0.000000,0.027518,0.004465,0.034661,1
0.133390,0.013955,0.036217,0.021820,0.028804,0.032594,2
0.111724,0.013530,0.012131,0.029416,0.018806,0.037841,1
0.122732,0.011605,0.000000,0.020743,0.051926,0.038458,1
0.097698,0.016022,0.006324,0.020966,0.023921,0.030465,1
0.092599,0.012275,0.018190,0.025598,0.000000,0.036536,1
0.185801,0.010991,0.031794,0.020872,0.092144,0.030000,2
0.098707,0.013393,0.000000,0.030000,0.018679,0.036635,1
0.178660,0.018679,0.062983,0.023439,0.040421,0.033138,3
0.219310,0.012150,0.127831,0.020000,0.026179,0.033150,5
0.268340,0.012821,0.105248,0.026000,0.093193,0.031078,4
0.141410,0.015797,0.015281,0.029384,0.050311,0.030637,3
0.184591,0.017815,0.095420,0.025540,0.008519,0.037297,3
0.152820,0.017922,0.071356,0.022104,0.011009,0.030429,3
0.165097,0.014524,0.078936,0.021380,0.020058,0.030199,2
0.149664,0.015257,0.036097,0.020000,0.046932,0.031378,2
0.134570,0.019292,0.031378,0.030000,0.018017,0.035883,2
0.105126,0.018017,0.001072,0.020000,0.027988,0.038049,1
0.224678,0.020000,0.066037,0.028869,0.073495,0.036277,2
0.099552,0.017898,0.018199,0.027719,0.000000,0.035736,1
0.114053,0.018199,0.036277,0.027178,0.002284,0.030115,2
0.151103,0.014963,0.038020,0.027362,0.037856,0.032902,2
0.178890,0.016279,0.071594,0.029640,0.030941,0.030436,3
0.132355,0.012376,0.015540,0.022696,0.051494,0.030249,2
0.114140,0.011394,0.023758,0.027079,0.017586,0.034323,1
0.080827,0.016214,0.000000,0.023883,0.010232,0.030498,2
0.111605,0.010232,0.005920,0.021254,0.042460,0.031739,1
0.237101,0.018379,0.029810,0.025478,0.124865,0.038569,2
0.089411,0.012894,0.000000,0.025675,0.011102,0.039740,3
0.261510,0.014190,0.023787,0.025468,0.167095,0.030970,3
0.080760,0.017444,0.000000,0.024204,0.003278,0.035834,2
0.122473,0.014095,0.019708,0.023413,0.027205,0.038052,4
0.121765,0.012151,0.006100,0.027487,0.041351,0.034676,2
0.130804,0.015286,0.013307,0.029286,0.037197,0.035728,2
0.133667,0.010146,0.024530,0.029426,0.037118,0.032447,2
0.127166,0.012128,0.018969,0.022668,0.040825,0.032576,1
0.101483,0.010311,0.029149,0.020000,0.011766,0.030257,0
0.154843,0.012247,0.041399,0.029651,0.036452,0.035094,2
0.134501,0.011210,0.023884,0.028767,0.034778,0.035862,2
0.136164,0.014002,0.000000,0.027973,0.054937,0.039252,1
0.112098,0.010015,0.031187,0.029447,0.002971,0.038478,1
0.127485,0.015846,0.054774,0.026736,0.000000,0.030129,2
0.137784,0.019564,0.004407,0.029480,0.045229,0.039104,2
0.108966,0.015864,0.023240,0.020283,0.018591,0.030988,1
0.173683,0.018591,0.017446,0.023577,0.081411,0.032658,2
0.200993,0.012943,0.049473,0.028806,0.071330,0.038441,3
0.106324,0.011094,0.038441,0.025543,0.000000,0.031246,1
0.078329,0.013349,0.003088,0.024027,0.003598,0.034267,1
0.110373,0.014239,0.000000,0.029206,0.032013,0.034915,1
0.092378,0.010296,0.003270,0.020000,0.028067,0.030745,1
0.136360,0.020000,0.014915,0.029081,0.037468,0.034896,2
0.181936,0.010069,0.082047,0.020281,0.032719,0.036820,2
0.139826,0.015152,0.013129,0.023933,0.047914,0.039698,1
0.084538,0.019698,0.000000,0.020000,0.010957,0.033883,1
0.153050,0.020000,0.000000,0.028747,0.067543,0.036760,1
0.227455,0.013396,0.000000,0.024592,0.158401,0.031066,1
0.099645,0.013675,0.034831,0.020000,0.000000,0.031139,3
0.086964,0.020000,0.002306,0.020142,0.009402,0.035114,3
0.136721,0.019721,0.010048,0.024507,0.042712,0.039733,3
0.139553,0.016866,0.026173,0.024695,0.037970,0.033849,1
0.147013,0.013343,0.032210,0.025559,0.036718,0.039183,1
0.185610,0.010387,0.087484,0.027345,0.023997,0.036397,3
0.108901,0.010216,0.012545,0.020000,0.034201,0.031939,1
0.141858,0.018943,0.031419,0.022812,0.029700,0.038984,2
0.075549,0.015319,0.010218,0.020012,0.000000,0.030000,1
0.113442,0.013447,0.006565,0.030000,0.024187,0.039243,1
0.127737,0.011748,0.035819,0.020000,0.028008,0.032162,2
0.090938,0.016972,0.000000,0.020622,0.022275,0.031069,0
0.127594,0.018309,0.021726,0.022823,0.034736,0.030000,2
0.131278,0.010936,0.034736,0.030000,0.020297,0.035309,2
0.114189,0.014670,0.004634,0.030000,0.032624,0.032261,1
0.135759,0.010563,0.050313,0.026602,0.010921,0.037360,2
0.115982,0.019499,0.000000,0.029713,0.030332,0.036438,1
0.155058,0.018157,0.012175,0.021986,0.072134,0.030606,1
0.127730,0.019632,0.027847,0.030000,0.019718,0.030533,3
0.097937,0.015428,0.000000,0.023169,0.028830,0.030510,1
0.132459,0.018879,0.052812,0.022601,0.002469,0.035698,2
0.119210,0.011905,0.030858,0.023382,0.013118,0.039947,1
0.086913,0.013969,0.004967,0.023731,0.007281,0.036965,1
0.138544,0.015486,0.023731,0.022657,0.038506,0.038164,2
0.092911,0.010581,0.024774,0.023133,0.002321,0.032102,1
0.167433,0.019726,0.044579,0.024826,0.048302,0.030000,1
0.084673,0.018934,0.000000,0.030000,0.001000,0.034739,2
0.163319,0.013884,0.037797,0.027948,0.045612,0.038078,2
0.079788,0.015288,0.000000,0.030000,0.000000,0.034500,1
0.168036,0.017743,0.094805,0.025377,0.000000,0.030111,3
0.102780,0.011019,0.000000,0.020652,0.040632,0.030477,2
0.129736,0.019254,0.012678,0.027577,0.037246,0.032981,2
0.118617,0.012850,0.013106,0.025800,0.033984,0.032877,1
0.107576,0.013254,0.000000,0.022223,0.032706,0.039393,0
0.077296,0.019233,0.000000,0.027459,0.000000,0.030604,1
0.110878,0.010133,0.000000,0.025560,0.035450,0.039735,0
0.083277,0.012734,0.000000,0.028409,0.011448,0.030686,1
0.188513,0.015929,0.085353,0.024913,0.023796,0.038522,3
0.108011,0.010311,0.000000,0.026877,0.034312,0.036511,1
0.111307,0.013548,0.037037,0.028964,0.000000,0.031758,1
0.197943,0.017718,0.033445,0.021375,0.093322,0.032083,1
0.127647,0.017280,0.032083,0.026276,0.020662,0.031346,3
0.101602,0.014264,0.037240,0.020000,0.000000,0.030098,0
0.083287,0.013836,0.002667,0.020003,0.009862,0.036919,2
0.120884,0.018333,0.019846,0.020000,0.029927,0.032778,2
0.137229,0.020000,0.062705,0.020169,0.003027,0.031328,2
0.237514,0.016248,0.042609,0.028445,0.114342,0.035870,2
0.079739,0.018433,0.000000,0.021901,0.000000,0.039405,1
0.146901,0.010603,0.028802,0.023672,0.046205,0.037619,4
0.112455,0.010517,0.014802,0.026852,0.025412,0.034872,1
0.107517,0.016893,0.017979,0.020319,0.013755,0.038571,2
0.133640,0.012217,0.015267,0.021228,0.048364,0.036564,2
0.133696,0.012379,0.020120,0.029553,0.032345,0.039299,1
0.090074,0.017576,0.014391,0.021615,0.000000,0.036492,1
0.077199,0.014895,0.000000,0.021597,0.010707,0.030000,1
0.093805,0.010707,0.000000,0.030000,0.019125,0.033973,1
0.131535,0.017146,0.038050,0.027902,0.012322,0.036115,2
0.143492,0.014146,0.013756,0.029709,0.052856,0.033025,1
0.150082,0.015760,0.058226,0.020821,0.025275,0.030000,1
0.184324,0.016667,0.051466,0.030000,0.051622,0.034569,2
0.185035,0.020000,0.066191,0.021305,0.044205,0.033334,3
0.156342,0.010015,0.046741,0.029038,0.034519,0.036029,2
0.227027,0.019486,0.027671,0.030000,0.118433,0.031437,1
0.112724,0.012980,0.000000,0.028138,0.034108,0.037498,2
0.137342,0.017854,0.036610,0.027781,0.017498,0.037599,3
0.122359,0.014054,0.000000,0.020143,0.058162,0.030000,2
0.180176,0.011151,0.000000,0.030000,0.108588,0.030437,1
0.180890,0.014044,0.111258,0.024110,0.001285,0.030193,3
0.181442,0.018986,0.039314,0.020747,0.069513,0.032882,4
0.084792,0.019451,0.000000,0.029975,0.000662,0.034704,2
0.121231,0.013149,0.048101,0.029981,0.000000,0.030000,0
0.167268,0.012908,0.029981,0.030000,0.064324,0.030055,2
0.126531,0.012522,0.015183,0.026577,0.032618,0.039631,0
0.131859,0.013033,0.040059,0.021425,0.024610,0.032732,2
0.114121,0.010765,0.013383,0.021045,0.030448,0.038480,1
0.152680,0.013297,0.037776,0.030000,0.033467,0.038140,2
0.180844,0.019988,0.055470,0.027694,0.044736,0.032956,2
0.127482,0.010752,0.049174,0.027997,0.009357,0.030202,2
0.207174,0.012096,0.018029,0.020910,0.118615,0.037524,2
0.129586,0.013850,0.037281,0.028648,0.019169,0.030638,3
0.140545,0.012970,0.000000,0.026899,0.062601,0.038075,1
0.107542,0.019359,0.000000,0.020142,0.032004,0.036037,2
0.084987,0.012162,0.013333,0.024196,0.000000,0.035296,1
0.197745,0.012697,0.010149,0.024901,0.115991,0.034007,1
0.084929,0.015838,0.000000,0.023064,0.010943,0.035084,1
0.193743,0.010943,0.035084,0.030000,0.085105,0.032611,3
0.122720,0.010026,0.056693,0.021178,0.000000,0.034823,1
0.174014,0.015397,0.048905,0.026555,0.043823,0.039334,2
0.163641,0.014477,0.070378,0.020310,0.019024,0.039452,3
0.092655,0.014544,0.024790,0.023321,0.000000,0.030000,2
0.127802,0.019024,0.023321,0.030000,0.025242,0.030215,2
0.133992,0.015851,0.020038,0.029916,0.028398,0.039789,2
0.189182,0.018439,0.055581,0.027726,0.055961,0.031475,3
0.122079,0.020000,0.017580,0.025555,0.020676,0.038268,1
0.084296,0.018750,0.000000,0.025054,0.006817,0.033675,0
0.107329,0.012279,0.000000,0.029833,0.032768,0.032449,1
0.138481,0.013357,0.059105,0.023395,0.002624,0.040000,2
0.103259,0.017283,0.002624,0.020000,0.027209,0.036143,1
0.129652,0.014337,0.019568,0.028278,0.034060,0.033409,1
0.156190,0.016355,0.000000,0.029867,0.071235,0.038733,1
0.183564,0.019726,0.080442,0.028661,0.019010,0.035725,3
0.132400,0.015333,0.000000,0.020596,0.066471,0.030000,0
0.248633,0.018823,0.047912,0.022369,0.128829,0.030700,2
0.221960,0.010507,0.136075,0.020184,0.018978,0.036216,4
0.248552,0.011137,0.014492,0.020038,0.171330,0.031555,3
0.190018,0.018947,0.098870,0.030000,0.009644,0.032557,4
0.244480,0.011771,0.163999,0.023017,0.015693,0.030000,6
0.282582,0.020000,0.182709,0.030000,0.019873,0.030000,7
0.387621,0.014358,0.117288,0.029711,0.188124,0.038140,4
0.075262,0.018140,0.000000,0.020000,0.000000,0.037122,1
0.110728,0.020000,0.000000,0.025265,0.033356,0.032107,2
0.101618,0.015423,0.011857,0.024007,0.017651,0.032680,1
0.072421,0.011948,0.000000,0.020732,0.000000,0.039741,2
0.074888,0.010837,0.003757,0.020031,0.009853,0.030410,0
0.101580,0.014261,0.000000,0.020244,0.033355,0.033720,1
0.131053,0.010974,0.038616,0.030000,0.017906,0.033557,1
0.189854,0.015839,0.065624,0.022996,0.051811,0.033584,3
0.133429,0.016865,0.044028,0.022244,0.015539,0.034753,2
0.133803,0.011941,0.058135,0.029431,0.000000,0.034296,2
0.183550,0.017739,0.017014,0.020093,0.097527,0.031177,2
0.203382,0.016031,0.083440,0.021659,0.042346,0.039906,3
0.130272,0.014256,0.000000,0.022722,0.059756,0.033538,0
0.135333,0.018671,0.011013,0.025645,0.042942,0.037062,2
0.227922,0.018289,0.068415,0.025755,0.085249,0.030214,2
0.186919,0.018261,0.027571,0.020000,0.082273,0.038814,1
0.090650,0.011610,0.016893,0.029846,0.000000,0.032301,1
0.122061,0.011277,0.019630,0.023234,0.028767,0.039153,2
0.094006,0.013390,0.009067,0.023305,0.012459,0.035785,2
0.100606,0.016064,0.012321,0.023464,0.016240,0.032517,2
0.190973,0.016240,0.083802,0.026824,0.024663,0.039444,3
0.131831,0.012458,0.033956,0.020180,0.029708,0.035529,2
0.130583,0.013868,0.026842,0.022340,0.033974,0.033559,1
0.079509,0.011777,0.000000,0.029817,0.000000,0.037915,0
0.132504,0.019496,0.018419,0.029843,0.028265,0.036481,2
0.110900,0.013038,0.011601,0.030000,0.019136,0.037125,2
0.087205,0.013913,0.000000,0.026434,0.011026,0.035832,1
0.149316,0.012339,0.034107,0.024468,0.046470,0.031932,1
0.134995,0.018242,0.051255,0.026612,0.000000,0.038886,2
0.145706,0.019323,0.012293,0.021829,0.060018,0.032243,2
0.133686,0.012848,0.000000,0.023871,0.066474,0.030493,0
0.167276,0.017165,0.083154,0.022346,0.008147,0.036464,1
0.158675,0.011472,0.052782,0.027130,0.036955,0.030336,3
0.116623,0.010066,0.007442,0.028811,0.040212,0.030092,1
0.098185,0.014822,0.008447,0.027136,0.015032,0.032748,1
0.128315,0.016247,0.028877,0.028329,0.021419,0.033443,2
0.218854,0.011473,0.068306,0.020000,0.080005,0.039070,2
0.154183,0.019655,0.000000,0.021390,0.074062,0.039076,1
0.148732,0.010119,0.073786,0.026261,0.000000,0.038566,1
0.183818,0.017177,0.084423,0.026320,0.020898,0.035000,3
0.106982,0.010662,0.009204,0.020282,0.031402,0.035432,1
0.083503,0.019519,0.001189,0.025545,0.000000,0.037250,1
0.121704,0.014854,0.025545,0.021266,0.028100,0.031939,1
0.080195,0.010839,0.000000,0.025720,0.010195,0.033441,0
0.106681,0.016247,0.017045,0.026990,0.011497,0.034902,1
0.081660,0.015102,0.008922,0.024247,0.000000,0.033389,1
0.088805,0.014884,0.000000,0.026199,0.009896,0.037826,1
0.080677,0.019548,0.001896,0.024017,0.000447,0.034769,1
0.165880,0.017578,0.000000,0.029872,0.083583,0.034847,0
0.109984,0.015730,0.034729,0.028852,0.000000,0.030673,2
0.113070,0.018303,0.034847,0.029777,0.000000,0.030143,3
0.110029,0.010431,0.030673,0.021371,0.017168,0.030386,3
0.147331,0.012821,0.017109,0.029721,0.052629,0.035051,1
0.071492,0.014685,0.000000,0.020366,0.002532,0.033909,1
0.147036,0.011240,0.000000,0.022669,0.082877,0.030250,1
0.152105,0.010168,0.042933,0.020643,0.045413,0.032948,1
0.076301,0.017563,0.000000,0.020992,0.000000,0.037746,1
