bin,total,start3=0,start3=1,start3=2,start3=3,start3=4,start3=5,start3=6,start3=7
0.088000,0.009045,0.001257,0.005658,0.001746,0.000314,0.000035,0.000035,0.000000,0.000000
0.089000,0.010302,0.001432,0.005937,0.002375,0.000454,0.000105,0.000000,0.000000,0.000000
0.090000,0.007683,0.001152,0.005029,0.001187,0.000314,0.000000,0.000000,0.000000,0.000000
0.091000,0.006950,0.000978,0.004051,0.001606,0.000314,0.000000,0.000000,0.000000,0.000000
0.092000,0.006775,0.001013,0.004226,0.001187,0.000314,0.000035,0.000000,0.000000,0.000000
0.093000,0.005448,0.000698,0.003667,0.000873,0.000210,0.000000,0.000000,0.000000,0.000000
0.094000,0.005099,0.000594,0.003492,0.000803,0.000105,0.000105,0.000000,0.000000,0.000000
0.095000,0.005693,0.000768,0.003492,0.001083,0.000349,0.000000,0.000000,0.000000,0.000000
0.096000,0.007858,0.001013,0.005064,0.001362,0.000349,0.000070,0.000000,0.000000,0.000000
0.097000,0.008801,0.000943,0.005867,0.001781,0.000175,0.000000,0.000035,0.000000,0.000000
0.098000,0.008626,0.001222,0.005797,0.001292,0.000244,0.000070,0.000000,0.000000,0.000000
0.099000,0.009255,0.001327,0.006181,0.001537,0.000175,0.000035,0.000000,0.000000,0.000000
0.100000,0.010302,0.001083,0.007124,0.001676,0.000384,0.000035,0.000000,0.000000,0.000000
0.101000,0.008836,0.000873,0.005832,0.001711,0.000384,0.000035,0.000000,0.000000,0.000000
0.102000,0.008312,0.000349,0.005727,0.001956,0.000279,0.000000,0.000000,0.000000,0.000000
0.103000,0.006705,0.000419,0.004785,0.001118,0.000384,0.000000,0.000000,0.000000,0.000000
0.104000,0.006496,0.000349,0.004540,0.001362,0.000210,0.000035,0.000000,0.000000,0.000000
0.105000,0.007020,0.000454,0.004610,0.001432,0.000489,0.000035,0.000000,0.000000,0.000000
0.106000,0.007613,0.000210,0.005658,0.001327,0.000419,0.000000,0.000000,0.000000,0.000000
0.107000,0.007578,0.000454,0.005239,0.001572,0.000244,0.000070,0.000000,0.000000,0.000000
0.108000,0.008102,0.000664,0.005727,0.001467,0.000210,0.000035,0.000000,0.000000,0.000000
0.109000,0.008032,0.000524,0.005308,0.001851,0.000314,0.000035,0.000000,0.000000,0.000000
0.110000,0.009115,0.000314,0.006426,0.002026,0.000349,0.000000,0.000000,0.000000,0.000000
0.111000,0.009394,0.000454,0.006950,0.001397,0.000419,0.000175,0.000000,0.000000,0.000000
0.112000,0.007124,0.000279,0.005099,0.001257,0.000419,0.000070,0.000000,0.000000,0.000000
0.113000,0.007823,0.000314,0.005623,0.001502,0.000314,0.000035,0.000000,0.000035,0.000000
0.114000,0.007299,0.000279,0.004750,0.001746,0.000419,0.000070,0.000035,0.000000,0.000000
0.115000,0.007788,0.000175,0.005343,0.001816,0.000384,0.000070,0.000000,0.000000,0.000000
0.116000,0.007613,0.000384,0.005239,0.001606,0.000279,0.000105,0.000000,0.000000,0.000000
0.117000,0.007858,0.000384,0.005029,0.001921,0.000384,0.000105,0.000035,0.000000,0.000000
0.118000,0.008591,0.000419,0.005588,0.002130,0.000384,0.000070,0.000000,0.000000,0.000000
0.119000,0.007439,0.000489,0.004575,0.002026,0.000314,0.000035,0.000000,0.000000,0.000000
0.120000,0.007264,0.000210,0.004924,0.001781,0.000314,0.000035,0.000000,0.000000,0.000000
0.121000,0.007334,0.000279,0.004540,0.001956,0.000524,0.000035,0.000000,0.000000,0.000000
0.122000,0.008032,0.000384,0.004680,0.002549,0.000384,0.000035,0.000000,0.000000,0.000000
0.123000,0.006496,0.000349,0.004191,0.001781,0.000175,0.000000,0.000000,0.000000,0.000000
0.124000,0.007089,0.000279,0.004365,0.001956,0.000489,0.000000,0.000000,0.000000,0.000000
0.125000,0.010058,0.000210,0.005378,0.003911,0.000419,0.000140,0.000000,0.000000,0.000000
0.126000,0.009988,0.000349,0.004785,0.004331,0.000489,0.000035,0.000000,0.000000,0.000000
0.127000,0.012328,0.000279,0.005169,0.005762,0.001048,0.000070,0.000000,0.000000,0.000000
0.128000,0.016379,0.000629,0.006077,0.008382,0.001152,0.000140,0.000000,0.000000,0.000000
0.129000,0.018894,0.000559,0.007474,0.009010,0.001641,0.000210,0.000000,0.000000,0.000000
0.130000,0.019522,0.000698,0.007159,0.009988,0.001327,0.000210,0.000140,0.000000,0.000000
0.131000,0.019837,0.000698,0.006635,0.010652,0.001502,0.000314,0.000035,0.000000,0.000000
0.132000,0.020710,0.000664,0.007683,0.010547,0.001746,0.000070,0.000000,0.000000,0.000000
0.133000,0.020884,0.000559,0.006635,0.011560,0.001851,0.000244,0.000035,0.000000,0.000000
0.134000,0.020779,0.000524,0.006356,0.012014,0.001572,0.000314,0.000000,0.000000,0.000000
0.135000,0.019837,0.000594,0.006147,0.011036,0.001851,0.000210,0.000000,0.000000,0.000000
0.136000,0.018021,0.000489,0.005378,0.009848,0.001991,0.000314,0.000000,0.000000,0.000000
0.137000,0.016693,0.000489,0.005448,0.009115,0.001257,0.000384,0.000000,0.000000,0.000000
0.138000,0.013341,0.000419,0.004505,0.006985,0.001187,0.000244,0.000000,0.000000,0.000000
0.139000,0.011664,0.000349,0.003632,0.006147,0.001362,0.000175,0.000000,0.000000,0.000000
0.140000,0.009360,0.000140,0.003003,0.004994,0.001048,0.000175,0.000000,0.000000,0.000000
0.141000,0.007089,0.000070,0.002584,0.003527,0.000873,0.000035,0.000000,0.000000,0.000000
0.142000,0.005693,0.000000,0.001781,0.003003,0.000733,0.000140,0.000035,0.000000,0.000000
0.143000,0.005832,0.000140,0.001991,0.002829,0.000698,0.000070,0.000105,0.000000,0.000000
0.144000,0.005134,0.000070,0.001956,0.002445,0.000489,0.000175,0.000000,0.000000,0.000000
0.145000,0.006286,0.000140,0.002026,0.003423,0.000559,0.000140,0.000000,0.000000,0.000000
0.146000,0.007229,0.000175,0.002410,0.004156,0.000454,0.000035,0.000000,0.000000,0.000000
0.147000,0.008102,0.000244,0.002514,0.004715,0.000524,0.000070,0.000035,0.000000,0.000000
0.148000,0.008207,0.000210,0.002410,0.004610,0.000943,0.000035,0.000000,0.000000,0.000000
0.149000,0.007264,0.000244,0.001851,0.004226,0.000698,0.000244,0.000000,0.000000,0.000000
0.150000,0.007753,0.000175,0.002165,0.004575,0.000733,0.000070,0.000035,0.000000,0.000000
0.151000,0.005588,0.000105,0.001816,0.002968,0.000524,0.000175,0.000000,0.000000,0.000000
0.152000,0.005867,0.000105,0.001816,0.003178,0.000664,0.000105,0.000000,0.000000,0.000000
0.153000,0.004470,0.000105,0.001362,0.002340,0.000594,0.000070,0.000000,0.000000,0.000000
0.154000,0.003877,0.000000,0.001362,0.001991,0.000419,0.000070,0.000035,0.000000,0.000000
0.155000,0.003178,0.000035,0.001048,0.001606,0.000349,0.000140,0.000000,0.000000,0.000000
0.156000,0.003772,0.000105,0.001222,0.002130,0.000279,0.000035,0.000000,0.000000,0.000000
0.157000,0.003457,0.000000,0.001432,0.001816,0.000140,0.000070,0.000000,0.000000,0.000000
0.158000,0.004121,0.000035,0.001606,0.001781,0.000594,0.000070,0.000035,0.000000,0.000000
0.159000,0.004400,0.000070,0.001292,0.002445,0.000524,0.000070,0.000000,0.000000,0.000000
0.160000,0.004191,0.000035,0.000873,0.002445,0.000698,0.000140,0.000000,0.000000,0.000000
0.161000,0.004889,0.000175,0.001432,0.002375,0.000803,0.000105,0.000000,0.000000,0.000000
0.162000,0.004156,0.000035,0.001327,0.002095,0.000629,0.000070,0.000000,0.000000,0.000000
0.163000,0.003632,0.000070,0.001013,0.001851,0.000629,0.000070,0.000000,0.000000,0.000000
0.164000,0.004365,0.000070,0.001432,0.001921,0.000733,0.000140,0.000070,0.000000,0.000000
0.165000,0.004016,0.000175,0.001362,0.002026,0.000419,0.000035,0.000000,0.000000,0.000000
0.166000,0.004296,0.000105,0.001257,0.002200,0.000594,0.000105,0.000035,0.000000,0.000000
0.167000,0.003842,0.000140,0.001048,0.002026,0.000524,0.000070,0.000035,0.000000,0.000000
0.168000,0.003702,0.000000,0.001083,0.001886,0.000629,0.000105,0.000000,0.000000,0.000000
0.169000,0.002934,0.000035,0.000838,0.001537,0.000419,0.000105,0.000000,0.000000,0.000000
0.170000,0.003702,0.000035,0.001048,0.001921,0.000524,0.000105,0.000070,0.000000,0.000000
0.171000,0.002794,0.000035,0.000698,0.001502,0.000454,0.000035,0.000070,0.000000,0.000000
0.172000,0.003038,0.000175,0.000908,0.001432,0.000419,0.000105,0.000000,0.000000,0.000000
0.173000,0.002584,0.000070,0.000943,0.001292,0.000210,0.000070,0.000000,0.000000,0.000000
0.174000,0.002968,0.000000,0.000873,0.001641,0.000384,0.000070,0.000000,0.000000,0.000000
0.175000,0.003248,0.000070,0.000908,0.001327,0.000803,0.000140,0.000000,0.000000,0.000000
0.176000,0.004331,0.000035,0.000978,0.002200,0.000873,0.000210,0.000035,0.000000,0.000000
0.177000,0.005029,0.000035,0.001397,0.002270,0.001118,0.000175,0.000035,0.000000,0.000000
0.178000,0.006147,0.000070,0.001502,0.002654,0.001781,0.000105,0.000035,0.000000,0.000000
0.179000,0.005902,0.000175,0.000768,0.002794,0.001816,0.000314,0.000035,0.000000,0.000000
0.180000,0.005972,0.000105,0.000978,0.002549,0.002026,0.000314,0.000000,0.000000,0.000000
0.181000,0.006985,0.000210,0.001327,0.002968,0.002305,0.000175,0.000000,0.000000,0.000000
0.182000,0.005588,0.000035,0.000978,0.002270,0.002060,0.000244,0.000000,0.000000,0.000000
0.183000,0.006601,0.000140,0.001222,0.002724,0.002200,0.000314,0.000000,0.000000,0.000000
0.184000,0.005762,0.000070,0.000768,0.002654,0.002026,0.000175,0.000070,0.000000,0.000000
0.185000,0.005518,0.000035,0.000698,0.002095,0.002340,0.000314,0.000035,0.000000,0.000000
0.186000,0.005134,0.000035,0.000908,0.002165,0.001746,0.000244,0.000035,0.000000,0.000000
0.187000,0.004994,0.000035,0.000838,0.001886,0.001816,0.000419,0.000000,0.000000,0.000000
0.188000,0.003911,0.000000,0.000594,0.001432,0.001641,0.000140,0.000105,0.000000,0.000000
0.189000,0.003178,0.000070,0.000384,0.001362,0.001083,0.000279,0.000000,0.000000,0.000000
0.190000,0.002200,0.000000,0.000559,0.000733,0.000803,0.000105,0.000000,0.000000,0.000000
0.191000,0.001746,0.000000,0.000314,0.000489,0.000768,0.000175,0.000000,0.000000,0.000000
0.192000,0.001641,0.000035,0.000384,0.000594,0.000524,0.000105,0.000000,0.000000,0.000000
0.193000,0.001152,0.000000,0.000244,0.000559,0.000314,0.000035,0.000000,0.000000,0.000000
0.194000,0.001432,0.000000,0.000279,0.000629,0.000454,0.000070,0.000000,0.000000,0.000000
0.195000,0.001746,0.000000,0.000524,0.000524,0.000629,0.000070,0.000000,0.000000,0.000000
0.196000,0.001956,0.000035,0.000175,0.001013,0.000698,0.000035,0.000000,0.000000,0.000000
0.197000,0.002305,0.000035,0.000803,0.000803,0.000559,0.000105,0.000000,0.000000,0.000000
0.198000,0.001746,0.000000,0.000594,0.000524,0.000594,0.000035,0.000000,0.000000,0.000000
0.199000,0.002549,0.000000,0.000489,0.000768,0.001222,0.000035,0.000035,0.000000,0.000000
0.200000,0.001816,0.000000,0.000175,0.000838,0.000768,0.000035,0.000000,0.000000,0.000000
0.201000,0.001362,0.000000,0.000314,0.000454,0.000489,0.000070,0.000035,0.000000,0.000000
0.202000,0.001851,0.000000,0.000279,0.000698,0.000733,0.000140,0.000000,0.000000,0.000000
0.203000,0.001118,0.000000,0.000314,0.000384,0.000314,0.000105,0.000000,0.000000,0.000000
0.204000,0.001292,0.000000,0.000105,0.000629,0.000524,0.000035,0.000000,0.000000,0.000000
0.205000,0.000768,0.000000,0.000314,0.000244,0.000210,0.000000,0.000000,0.000000,0.000000
0.206000,0.001013,0.000000,0.000175,0.000279,0.000419,0.000105,0.000035,0.000000,0.000000
0.207000,0.000803,0.000000,0.000175,0.000105,0.000489,0.000035,0.000000,0.000000,0.000000
0.208000,0.000978,0.000000,0.000105,0.000419,0.000419,0.000035,0.000000,0.000000,0.000000
0.209000,0.000838,0.000000,0.000210,0.000384,0.000244,0.000000,0.000000,0.000000,0.000000
0.210000,0.001327,0.000035,0.000384,0.000629,0.000210,0.000070,0.000000,0.000000,0.000000
0.211000,0.001187,0.000000,0.000419,0.000349,0.000384,0.000035,0.000000,0.000000,0.000000
0.212000,0.001327,0.000000,0.000140,0.000664,0.000384,0.000070,0.000070,0.000000,0.000000
0.213000,0.000908,0.000000,0.000175,0.000314,0.000314,0.000105,0.000000,0.000000,0.000000
0.214000,0.000803,0.000000,0.000070,0.000279,0.000419,0.000035,0.000000,0.000000,0.000000
0.215000,0.000873,0.000035,0.000035,0.000349,0.000349,0.000105,0.000000,0.000000,0.000000
0.216000,0.000629,0.000000,0.000105,0.000210,0.000279,0.000000,0.000035,0.000000,0.000000
0.217000,0.000594,0.000000,0.000140,0.000175,0.000175,0.000105,0.000000,0.000000,0.000000
0.218000,0.000733,0.000070,0.000000,0.000244,0.000244,0.000140,0.000035,0.000000,0.000000
0.219000,0.000733,0.000000,0.000105,0.000244,0.000244,0.000105,0.000035,0.000000,0.000000
0.220000,0.000454,0.000000,0.000105,0.000175,0.000035,0.000140,0.000000,0.000000,0.000000
0.221000,0.000803,0.000000,0.000105,0.000244,0.000314,0.000140,0.000000,0.000000,0.000000
0.222000,0.000698,0.000035,0.000244,0.000210,0.000210,0.000000,0.000000,0.000000,0.000000
0.223000,0.000803,0.000000,0.000244,0.000175,0.000279,0.000105,0.000000,0.000000,0.000000
0.224000,0.000838,0.000035,0.000175,0.000244,0.000314,0.000035,0.000035,0.000000,0.000000
0.225000,0.000978,0.000000,0.000140,0.000314,0.000244,0.000279,0.000000,0.000000,0.000000
0.226000,0.001222,0.000000,0.000210,0.000244,0.000559,0.000140,0.000070,0.000000,0.000000
0.227000,0.001083,0.000000,0.000175,0.000384,0.000454,0.000070,0.000000,0.000000,0.000000
0.228000,0.001711,0.000070,0.000279,0.000314,0.000698,0.000244,0.000105,0.000000,0.000000
0.229000,0.001222,0.000000,0.000070,0.000489,0.000384,0.000210,0.000035,0.000035,0.000000
0.230000,0.001292,0.000035,0.000210,0.000314,0.000524,0.000140,0.000035,0.000035,0.000000
0.231000,0.001187,0.000035,0.000210,0.000244,0.000559,0.000105,0.000035,0.000000,0.000000
0.232000,0.001152,0.000035,0.000210,0.000419,0.000314,0.000175,0.000000,0.000000,0.000000
0.233000,0.001048,0.000035,0.000105,0.000210,0.000454,0.000244,0.000000,0.000000,0.000000
0.234000,0.000733,0.000000,0.000000,0.000244,0.000314,0.000105,0.000070,0.000000,0.000000
0.235000,0.001537,0.000000,0.000175,0.000454,0.000384,0.000419,0.000105,0.000000,0.000000
0.236000,0.001152,0.000000,0.000140,0.000210,0.000419,0.000279,0.000105,0.000000,0.000000
0.237000,0.001118,0.000000,0.000105,0.000349,0.000279,0.000349,0.000035,0.000000,0.000000
0.238000,0.000838,0.000000,0.000105,0.000314,0.000210,0.000210,0.000000,0.000000,0.000000
0.239000,0.000978,0.000035,0.000140,0.000314,0.000244,0.000210,0.000035,0.000000,0.000000
0.240000,0.000733,0.000000,0.000070,0.000314,0.000210,0.000105,0.000035,0.000000,0.000000
0.241000,0.000384,0.000000,0.000000,0.000175,0.000175,0.000035,0.000000,0.000000,0.000000
0.242000,0.000489,0.000000,0.000000,0.000105,0.000279,0.000105,0.000000,0.000000,0.000000
0.243000,0.000210,0.000000,0.000035,0.000000,0.000175,0.000000,0.000000,0.000000,0.000000
0.244000,0.000384,0.000000,0.000105,0.000105,0.000070,0.000070,0.000000,0.000035,0.000000
0.245000,0.000279,0.000000,0.000035,0.000105,0.000070,0.000070,0.000000,0.000000,0.000000
0.246000,0.000559,0.000000,0.000070,0.000070,0.000210,0.000175,0.000035,0.000000,0.000000
0.247000,0.000454,0.000000,0.000070,0.000140,0.000140,0.000035,0.000070,0.000000,0.000000
0.248000,0.000524,0.000000,0.000035,0.000105,0.000210,0.000140,0.000035,0.000000,0.000000
0.249000,0.000594,0.000000,0.000105,0.000140,0.000210,0.000105,0.000035,0.000000,0.000000
0.250000,0.000175,0.000000,0.000000,0.000070,0.000070,0.000035,0.000000,0.000000,0.000000
0.251000,0.000489,0.000000,0.000035,0.000105,0.000140,0.000210,0.000000,0.000000,0.000000
0.252000,0.000244,0.000000,0.000000,0.000105,0.000035,0.000105,0.000000,0.000000,0.000000
0.253000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.254000,0.000070,0.000000,0.000000,0.000070,0.000000,0.000000,0.000000,0.000000,0.000000
0.255000,0.000105,0.000000,0.000000,0.000035,0.000000,0.000070,0.000000,0.000000,0.000000
0.256000,0.000140,0.000035,0.000000,0.000035,0.000070,0.000000,0.000000,0.000000,0.000000
0.257000,0.000210,0.000000,0.000035,0.000035,0.000000,0.000105,0.000035,0.000000,0.000000
0.258000,0.000175,0.000000,0.000035,0.000070,0.000035,0.000035,0.000000,0.000000,0.000000
0.259000,0.000105,0.000000,0.000035,0.000000,0.000035,0.000035,0.000000,0.000000,0.000000
0.260000,0.000244,0.000000,0.000000,0.000035,0.000140,0.000070,0.000000,0.000000,0.000000
0.261000,0.000175,0.000000,0.000000,0.000000,0.000070,0.000070,0.000035,0.000000,0.000000
0.262000,0.000140,0.000000,0.000000,0.000000,0.000035,0.000105,0.000000,0.000000,0.000000
0.263000,0.000244,0.000000,0.000070,0.000035,0.000070,0.000070,0.000000,0.000000,0.000000
0.264000,0.000070,0.000000,0.000000,0.000000,0.000035,0.000035,0.000000,0.000000,0.000000
0.265000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.266000,0.000210,0.000000,0.000035,0.000035,0.000070,0.000070,0.000000,0.000000,0.000000
0.267000,0.000279,0.000000,0.000000,0.000105,0.000105,0.000070,0.000000,0.000000,0.000000
0.268000,0.000175,0.000000,0.000000,0.000035,0.000000,0.000105,0.000035,0.000000,0.000000
0.269000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.270000,0.000140,0.000000,0.000035,0.000035,0.000070,0.000000,0.000000,0.000000,0.000000
0.271000,0.000210,0.000000,0.000000,0.000105,0.000070,0.000035,0.000000,0.000000,0.000000
0.272000,0.000105,0.000000,0.000035,0.000070,0.000000,0.000000,0.000000,0.000000,0.000000
0.273000,0.000105,0.000000,0.000070,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.274000,0.000140,0.000035,0.000000,0.000000,0.000035,0.000035,0.000035,0.000000,0.000000
0.275000,0.000140,0.000000,0.000000,0.000070,0.000035,0.000035,0.000000,0.000000,0.000000
0.277000,0.000175,0.000000,0.000000,0.000070,0.000070,0.000000,0.000035,0.000000,0.000000
0.278000,0.000244,0.000000,0.000000,0.000070,0.000070,0.000000,0.000105,0.000000,0.000000
0.279000,0.000210,0.000000,0.000000,0.000035,0.000035,0.000105,0.000035,0.000000,0.000000
0.280000,0.000175,0.000000,0.000000,0.000035,0.000070,0.000035,0.000035,0.000000,0.000000
0.281000,0.000314,0.000000,0.000000,0.000070,0.000105,0.000070,0.000035,0.000035,0.000000
0.282000,0.000210,0.000000,0.000000,0.000035,0.000070,0.000035,0.000035,0.000000,0.000035
0.283000,0.000175,0.000000,0.000035,0.000070,0.000000,0.000000,0.000070,0.000000,0.000000
0.284000,0.000070,0.000000,0.000000,0.000000,0.000035,0.000000,0.000035,0.000000,0.000000
0.285000,0.000279,0.000035,0.000000,0.000105,0.000035,0.000105,0.000000,0.000000,0.000000
0.286000,0.000175,0.000000,0.000035,0.000070,0.000035,0.000000,0.000035,0.000000,0.000000
0.287000,0.000070,0.000000,0.000000,0.000000,0.000035,0.000035,0.000000,0.000000,0.000000
0.288000,0.000140,0.000000,0.000000,0.000070,0.000035,0.000035,0.000000,0.000000,0.000000
0.289000,0.000140,0.000000,0.000035,0.000000,0.000035,0.000035,0.000000,0.000035,0.000000
0.290000,0.000105,0.000000,0.000000,0.000070,0.000000,0.000000,0.000035,0.000000,0.000000
0.291000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000
0.295000,0.000140,0.000000,0.000035,0.000070,0.000000,0.000035,0.000000,0.000000,0.000000
0.296000,0.000070,0.000000,0.000000,0.000000,0.000035,0.000000,0.000035,0.000000,0.000000
0.298000,0.000105,0.000000,0.000000,0.000000,0.000070,0.000035,0.000000,0.000000,0.000000
0.299000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000
0.300000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.301000,0.000070,0.000000,0.000000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000
0.302000,0.000070,0.000000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.303000,0.000035,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.304000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.308000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000
0.309000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.310000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.311000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.313000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.316000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.318000,0.000070,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000
0.319000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.320000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.323000,0.000070,0.000000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.325000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.328000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.329000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.330000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000
0.331000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.332000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.333000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.335000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.336000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000
0.337000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000
0.339000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000
0.345000,0.000140,0.000000,0.000035,0.000000,0.000070,0.000000,0.000035,0.000000,0.000000
0.348000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000
0.360000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000035
0.366000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
0.382000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000
0.387000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000
0.429000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000
