bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.075000,0.000156,0.000007,0.000008,0.000028,0.000050,0.000063
0.076000,0.000716,0.000002,0.000068,0.000129,0.000231,0.000288
0.077000,0.001962,0.000019,0.000168,0.000383,0.000608,0.000785
0.078000,0.003302,0.000031,0.000321,0.000612,0.001011,0.001326
0.079000,0.005918,0.000050,0.000608,0.001072,0.001800,0.002388
0.080000,0.008846,0.000053,0.000941,0.001581,0.002689,0.003582
0.081000,0.014796,0.000150,0.001548,0.002637,0.004432,0.006029
0.082000,0.018596,0.000192,0.002065,0.003255,0.005477,0.007608
0.083000,0.022957,0.000209,0.002528,0.003985,0.006769,0.009465
0.084000,0.026476,0.000301,0.002959,0.004537,0.007665,0.011015
0.085000,0.029685,0.000331,0.003462,0.005053,0.008466,0.012372
0.086000,0.028377,0.000307,0.003292,0.004774,0.008067,0.011936
0.087000,0.027193,0.000321,0.003298,0.004495,0.007594,0.011485
0.088000,0.023424,0.000342,0.002851,0.003882,0.006455,0.009896
0.089000,0.019998,0.000271,0.002552,0.003260,0.005446,0.008468
0.090000,0.014142,0.000212,0.001830,0.002300,0.003818,0.005981
0.091000,0.008410,0.000148,0.001165,0.001305,0.002246,0.003546
0.092000,0.004766,0.000093,0.000680,0.000755,0.001241,0.001997
0.093000,0.001962,0.000048,0.000283,0.000298,0.000518,0.000815
0.094000,0.000311,0.000009,0.000044,0.000047,0.000087,0.000125
0.095000,0.000062,0.000004,0.000008,0.000010,0.000017,0.000023
0.096000,0.000187,0.000013,0.000032,0.000027,0.000047,0.000069
0.097000,0.000156,0.000006,0.000028,0.000025,0.000043,0.000054
0.098000,0.000156,0.000010,0.000029,0.000025,0.000037,0.000053
0.099000,0.000436,0.000046,0.000081,0.000065,0.000101,0.000143
0.100000,0.000498,0.000031,0.000117,0.000069,0.000120,0.000162
0.101000,0.000561,0.000044,0.000123,0.000081,0.000132,0.000181
0.102000,0.001090,0.000049,0.000279,0.000151,0.000256,0.000355
0.103000,0.001339,0.000056,0.000355,0.000191,0.000313,0.000424
0.104000,0.002056,0.000100,0.000522,0.000292,0.000486,0.000656
0.105000,0.003146,0.000108,0.000851,0.000451,0.000732,0.001003
0.106000,0.004610,0.000212,0.001237,0.000646,0.001054,0.001461
0.107000,0.004984,0.000221,0.001364,0.000680,0.001132,0.001586
0.108000,0.007289,0.000354,0.002000,0.000960,0.001673,0.002302
0.109000,0.008223,0.000378,0.002308,0.001097,0.001837,0.002604
0.110000,0.010964,0.000563,0.003076,0.001436,0.002442,0.003447
0.111000,0.010528,0.000530,0.003002,0.001378,0.002323,0.003295
