bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.075000,0.000187,0.000000,0.000018,0.000032,0.000061,0.000075
0.076000,0.000685,0.000004,0.000055,0.000128,0.000223,0.000276
0.077000,0.001496,0.000008,0.000145,0.000285,0.000460,0.000598
0.078000,0.004144,0.000031,0.000413,0.000767,0.001262,0.001672
0.079000,0.006948,0.000057,0.000669,0.001267,0.002155,0.002801
0.080000,0.009784,0.000081,0.001020,0.001761,0.002959,0.003963
0.081000,0.012868,0.000121,0.001354,0.002305,0.003855,0.005233
0.082000,0.019599,0.000185,0.002144,0.003466,0.005770,0.008033
0.083000,0.022341,0.000234,0.002472,0.003917,0.006505,0.009213
0.084000,0.026111,0.000306,0.002971,0.004464,0.007514,0.010856
0.085000,0.028074,0.000344,0.003200,0.004748,0.008039,0.011743
0.086000,0.028479,0.000358,0.003312,0.004803,0.008022,0.011983
0.087000,0.026547,0.000304,0.003258,0.004370,0.007404,0.011210
0.088000,0.024054,0.000295,0.002927,0.003991,0.006670,0.010171
0.089000,0.019879,0.000273,0.002543,0.003205,0.005452,0.008405
0.090000,0.012868,0.000200,0.001680,0.002057,0.003497,0.005434
0.091000,0.008911,0.000142,0.001218,0.001408,0.002374,0.003769
0.092000,0.005110,0.000056,0.000701,0.000822,0.001377,0.002154
0.093000,0.001870,0.000051,0.000255,0.000296,0.000487,0.000782
0.094000,0.000374,0.000015,0.000049,0.000058,0.000096,0.000156
0.095000,0.000187,0.000013,0.000025,0.000030,0.000047,0.000072
0.096000,0.000093,0.000005,0.000016,0.000013,0.000024,0.000035
0.097000,0.000218,0.000012,0.000042,0.000035,0.000053,0.000076
0.098000,0.000312,0.000017,0.000067,0.000045,0.000076,0.000107
0.099000,0.000374,0.000013,0.000088,0.000054,0.000091,0.000129
0.100000,0.000717,0.000019,0.000179,0.000110,0.000176,0.000233
0.101000,0.000966,0.000056,0.000217,0.000143,0.000240,0.000310
0.102000,0.000779,0.000039,0.000195,0.000108,0.000187,0.000250
0.103000,0.001371,0.000085,0.000341,0.000184,0.000325,0.000437
0.104000,0.002648,0.000151,0.000652,0.000376,0.000622,0.000849
0.105000,0.003240,0.000176,0.000824,0.000454,0.000755,0.001032
0.106000,0.004019,0.000159,0.001099,0.000555,0.000924,0.001283
0.107000,0.006481,0.000373,0.001670,0.000882,0.001489,0.002066
0.108000,0.006668,0.000312,0.001831,0.000901,0.001508,0.002115
0.109000,0.008475,0.000405,0.002360,0.001129,0.001888,0.002693
0.110000,0.009410,0.000470,0.002609,0.001236,0.002100,0.002994
0.111000,0.011311,0.000552,0.003187,0.001500,0.002491,0.003580
0.112000,0.012806,0.000632,0.003740,0.001668,0.002772,0.003994
0.113000,0.016327,0.000876,0.004714,0.002105,0.003545,0.005087
0.114000,0.014800,0.000681,0.004439,0.001895,0.003187,0.004598
0.115000,0.015829,0.000846,0.004711,0.002011,0.003404,0.004856
0.116000,0.017324,0.000863,0.005321,0.002183,0.003666,0.005291
0.117000,0.017044,0.000909,0.005269,0.002116,0.003561,0.005189
0.118000,0.019381,0.001012,0.006123,0.002431,0.004022,0.005793
0.119000,0.021094,0.001149,0.006666,0.002619,0.004387,0.006272
0.120000,0.022029,0.001358,0.006957,0.002676,0.004566,0.006471
0.121000,0.020689,0.001174,0.006595,0.002579,0.004304,0.006037
0.122000,0.021717,0.001519,0.006759,0.002653,0.004449,0.006338
0.123000,0.022403,0.001548,0.007134,0.002719,0.004508,0.006494
0.124000,0.024397,0.001839,0.007603,0.002934,0.004952,0.007070
0.125000,0.023369,0.001900,0.007246,0.002797,0.004696,0.006730
0.126000,0.021344,0.002003,0.006505,0.002535,0.004213,0.006088
0.127000,0.021125,0.002159,0.006404,0.002476,0.004133,0.005954
0.128000,0.022901,0.002715,0.006651,0.002683,0.004493,0.006360
0.129000,0.022590,0.003048,0.006404,0.002601,0.004373,0.006165
0.130000,0.024054,0.003748,0.006531,0.002721,0.004602,0.006452
0.131000,0.027482,0.004520,0.007384,0.003085,0.005193,0.007299
0.132000,0.029632,0.004962,0.007943,0.003321,0.005551,0.007854
0.133000,0.032561,0.005787,0.008624,0.003548,0.006001,0.008601
0.134000,0.034929,0.006389,0.008964,0.003870,0.006416,0.009289
0.135000,0.033246,0.006344,0.008372,0.003604,0.006067,0.008858
0.136000,0.032748,0.006162,0.008304,0.003537,0.005953,0.008792
0.137000,0.028572,0.005539,0.007156,0.003009,0.005158,0.007711
0.138000,0.025114,0.004786,0.006390,0.002650,0.004496,0.006792
0.139000,0.020533,0.003737,0.005394,0.002181,0.003644,0.005577
0.140000,0.014551,0.002734,0.003798,0.001518,0.002542,0.003959
0.141000,0.008070,0.001491,0.002124,0.000843,0.001409,0.002203
0.142000,0.003864,0.000712,0.001020,0.000398,0.000675,0.001059
0.143000,0.001558,0.000274,0.000425,0.000160,0.000272,0.000426
