bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.095984,0.010390,0.058186,0.027183,0.000225
0.021000,0.104971,0.010896,0.060264,0.033361,0.000449
0.022000,0.113058,0.009267,0.068969,0.034541,0.000281
0.023000,0.114181,0.010110,0.067341,0.035776,0.000955
0.024000,0.113170,0.009492,0.065431,0.037630,0.000618
0.025000,0.107217,0.007919,0.063465,0.035383,0.000449
0.026000,0.102724,0.006964,0.059590,0.035608,0.000562
0.027000,0.093962,0.005504,0.055771,0.032350,0.000337
0.028000,0.082786,0.004662,0.046279,0.031452,0.000393
0.029000,0.071946,0.003594,0.041842,0.026172,0.000337
