bin,total,start3=0,start3=1,start3=2,start3=3
0.030000,0.038079,0.003538,0.023027,0.011345,0.000168
0.031000,0.054142,0.003931,0.032013,0.018029,0.000168
0.032000,0.074586,0.006684,0.044313,0.023308,0.000281
0.033000,0.090536,0.007133,0.052233,0.030778,0.000393
0.034000,0.113114,0.008818,0.067846,0.036394,0.000056
0.035000,0.125920,0.009716,0.072789,0.042460,0.000955
0.036000,0.134120,0.010615,0.078461,0.044201,0.000842
0.037000,0.135187,0.011457,0.078517,0.044538,0.000674
0.038000,0.122606,0.008593,0.072115,0.041337,0.000562
0.039000,0.111654,0.008312,0.065768,0.037068,0.000505
0.040000,0.000056,0.000000,0.000056,0.000000,0.000000
