bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.407648,0.102737,0.304195,0.000716,0.000000
0.001000,0.021457,0.001962,0.019401,0.000093,0.000000
0.002000,0.016256,0.001993,0.014232,0.000031,0.000000
0.003000,0.016038,0.001682,0.014232,0.000125,0.000000
0.004000,0.015696,0.001837,0.013765,0.000093,0.000000
0.005000,0.013578,0.001837,0.011585,0.000156,0.000000
0.006000,0.015135,0.001557,0.013298,0.000280,0.000000
0.007000,0.014855,0.001401,0.012955,0.000498,0.000000
0.008000,0.015042,0.001215,0.013142,0.000685,0.000000
0.009000,0.014886,0.000810,0.013048,0.001028,0.000000
0.010000,0.016474,0.001246,0.014294,0.000934,0.000000
0.011000,0.015197,0.000654,0.013578,0.000965,0.000000
0.012000,0.014948,0.000623,0.012986,0.001339,0.000000
0.013000,0.016723,0.000623,0.014014,0.002087,0.000000
0.014000,0.014948,0.000280,0.012644,0.002024,0.000000
0.015000,0.016163,0.000343,0.013391,0.002429,0.000000
0.016000,0.016132,0.000218,0.012924,0.002990,0.000000
0.017000,0.016817,0.000062,0.013266,0.003488,0.000000
0.018000,0.015696,0.000093,0.011741,0.003862,0.000000
0.019000,0.016505,0.000062,0.012239,0.004204,0.000000
0.020000,0.022235,0.000031,0.012830,0.009374,0.000000
0.021000,0.022703,0.000000,0.012924,0.009779,0.000000
0.022000,0.022329,0.000000,0.011305,0.011024,0.000000
0.023000,0.020429,0.000000,0.010401,0.010028,0.000000
0.024000,0.020927,0.000000,0.010246,0.010682,0.000000
0.025000,0.017408,0.000000,0.007630,0.009779,0.000000
0.026000,0.016723,0.000000,0.007785,0.008938,0.000000
0.027000,0.014730,0.000000,0.007038,0.007692,0.000000
0.028000,0.013734,0.000000,0.006571,0.007163,0.000000
0.029000,0.012613,0.000000,0.005917,0.006696,0.000000
0.030000,0.007412,0.000000,0.004671,0.002740,0.000000
0.031000,0.007723,0.000000,0.004765,0.002958,0.000000
0.032000,0.007661,0.000000,0.005263,0.002398,0.000000
0.033000,0.006540,0.000000,0.004111,0.002429,0.000000
0.034000,0.006696,0.000000,0.004516,0.002180,0.000000
0.035000,0.006073,0.000000,0.003612,0.002460,0.000000
0.036000,0.005419,0.000000,0.003488,0.001931,0.000000
