bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.096011,0.013422,0.066457,0.015945,0.000187
0.021000,0.104326,0.014948,0.072063,0.017066,0.000249
0.022000,0.111551,0.014886,0.078229,0.018125,0.000311
0.023000,0.115038,0.014917,0.081717,0.018249,0.000156
0.024000,0.113606,0.013391,0.082215,0.017938,0.000062
0.025000,0.109371,0.013017,0.078229,0.017907,0.000218
0.026000,0.104294,0.011242,0.076516,0.016225,0.000311
0.027000,0.093582,0.009561,0.070163,0.013640,0.000218
0.028000,0.082993,0.008502,0.060602,0.013609,0.000280
0.029000,0.069229,0.007381,0.051135,0.010339,0.000374
