bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.020000,0.104746,0.027809,0.050795,0.025965,0.000177,0.000000
0.021000,0.110776,0.029370,0.055690,0.025397,0.000319,0.000000
0.022000,0.113436,0.027809,0.056647,0.028377,0.000603,0.000000
0.023000,0.118225,0.028909,0.058811,0.030257,0.000248,0.000000
0.024000,0.113011,0.026532,0.056186,0.029725,0.000568,0.000000
0.025000,0.107229,0.024120,0.052923,0.029867,0.000319,0.000000
0.026000,0.097155,0.022276,0.048347,0.026355,0.000177,0.000000
0.027000,0.088820,0.019899,0.044091,0.024581,0.000213,0.000035
0.028000,0.078639,0.014898,0.040685,0.022950,0.000106,0.000000
0.029000,0.067927,0.013337,0.035152,0.019261,0.000177,0.000000
0.030000,0.000035,0.000000,0.000035,0.000000,0.000000,0.000000
