bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.010000,0.084208,0.020822,0.042494,0.020680,0.000213,0.000000
0.011000,0.102795,0.025823,0.050865,0.025752,0.000355,0.000000
0.012000,0.117161,0.028022,0.058846,0.029973,0.000319,0.000000
0.013000,0.123546,0.029122,0.062819,0.031144,0.000426,0.000035
0.014000,0.125142,0.029725,0.061188,0.033910,0.000319,0.000000
0.015000,0.122304,0.030292,0.060194,0.031534,0.000284,0.000000
0.016000,0.110173,0.024794,0.055406,0.029618,0.000355,0.000000
0.017000,0.091267,0.020822,0.044516,0.025787,0.000142,0.000000
0.018000,0.070942,0.014933,0.036180,0.019580,0.000248,0.000000
0.019000,0.052426,0.010606,0.026816,0.014756,0.000248,0.000000
0.020000,0.000035,0.000000,0.000035,0.000000,0.000000,0.000000
