bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
0.075000,0.000248,0.000005,0.000016,0.000046,0.000082,0.000100
0.076000,0.000922,0.000008,0.000090,0.000167,0.000289,0.000368
0.077000,0.003086,0.000025,0.000289,0.000564,0.000970,0.001238
0.078000,0.005995,0.000033,0.000603,0.001109,0.001842,0.002408
0.079000,0.010890,0.000071,0.001079,0.001983,0.003377,0.004381
0.080000,0.017630,0.000148,0.001855,0.003160,0.005338,0.007129
0.081000,0.024619,0.000239,0.002638,0.004349,0.007400,0.009993
0.082000,0.033132,0.000344,0.003715,0.005755,0.009754,0.013565
0.083000,0.041291,0.000442,0.004612,0.007212,0.012011,0.017014
0.084000,0.047641,0.000491,0.005422,0.008185,0.013749,0.019794
0.085000,0.053246,0.000618,0.006112,0.009032,0.015192,0.022292
0.086000,0.055410,0.000599,0.006361,0.009339,0.015782,0.023328
0.087000,0.049805,0.000612,0.006010,0.008273,0.013908,0.021002
0.088000,0.046683,0.000646,0.005754,0.007664,0.012919,0.019699
0.089000,0.035332,0.000491,0.004556,0.005736,0.009599,0.014951
0.090000,0.025825,0.000358,0.003425,0.004115,0.007014,0.010912
0.091000,0.018233,0.000340,0.002419,0.002886,0.004875,0.007714
0.092000,0.008939,0.000159,0.001237,0.001404,0.002366,0.003773
0.093000,0.002873,0.000043,0.000411,0.000444,0.000766,0.001208
0.094000,0.000922,0.000016,0.000132,0.000142,0.000246,0.000386
0.095000,0.000035,0.000000,0.000006,0.000005,0.000009,0.000015
0.124000,0.000071,0.000012,0.000020,0.000009,0.000013,0.000017
0.125000,0.000390,0.000084,0.000092,0.000045,0.000074,0.000095
0.126000,0.001454,0.000272,0.000373,0.000170,0.000284,0.000355
0.127000,0.003760,0.000654,0.001022,0.000431,0.000735,0.000918
0.128000,0.007272,0.001360,0.001901,0.000831,0.001402,0.001778
0.129000,0.012203,0.002221,0.003207,0.001395,0.002356,0.003024
0.130000,0.019652,0.003681,0.005101,0.002212,0.003742,0.004915
0.131000,0.026818,0.004967,0.007007,0.002997,0.005071,0.006775
0.132000,0.036289,0.006631,0.009560,0.004044,0.006791,0.009264
0.133000,0.043313,0.007851,0.011473,0.004757,0.008075,0.011157
0.134000,0.052643,0.009188,0.014193,0.005789,0.009709,0.013763
0.135000,0.057042,0.010337,0.015011,0.006167,0.010439,0.015087
0.136000,0.056900,0.010075,0.015166,0.006150,0.010321,0.015188
0.137000,0.052324,0.009257,0.013983,0.005599,0.009434,0.014051
0.138000,0.047180,0.008445,0.012520,0.005016,0.008453,0.012746
0.139000,0.037602,0.006594,0.010102,0.003987,0.006704,0.010216
0.140000,0.025647,0.004445,0.006919,0.002721,0.004566,0.006996
0.141000,0.017134,0.002995,0.004643,0.001795,0.003021,0.004679
0.142000,0.009010,0.001532,0.002513,0.000932,0.001569,0.002465
0.143000,0.003441,0.000606,0.000955,0.000348,0.000588,0.000944
0.144000,0.000639,0.000109,0.000174,0.000067,0.000114,0.000175
0.145000,0.000071,0.000014,0.000018,0.000007,0.000012,0.000019
0.176000,0.000035,0.000012,0.000009,0.000003,0.000005,0.000006
0.177000,0.000035,0.000015,0.000006,0.000003,0.000005,0.000006
0.178000,0.000071,0.000027,0.000017,0.000005,0.000009,0.000012
0.179000,0.000142,0.000063,0.000023,0.000012,0.000019,0.000025
0.180000,0.000213,0.000087,0.000040,0.000015,0.000031,0.000040
0.181000,0.000461,0.000188,0.000086,0.000037,0.000064,0.000085
0.182000,0.000390,0.000161,0.000075,0.000032,0.000050,0.000072
0.183000,0.000532,0.000222,0.000102,0.000038,0.000071,0.000100
0.184000,0.000816,0.000314,0.000166,0.000068,0.000114,0.000153
0.185000,0.000851,0.000336,0.000163,0.000069,0.000120,0.000163
0.186000,0.000674,0.000277,0.000122,0.000056,0.000090,0.000129
0.187000,0.000639,0.000243,0.000130,0.000053,0.000088,0.000125
0.188000,0.000390,0.000162,0.000071,0.000030,0.000051,0.000077
0.189000,0.000497,0.000193,0.000101,0.000041,0.000063,0.000099
0.190000,0.000284,0.000109,0.000058,0.000021,0.000039,0.000057
0.191000,0.000177,0.000074,0.000033,0.000013,0.000021,0.000036
0.192000,0.000071,0.000031,0.000011,0.000005,0.000009,0.000014
0.193000,0.000035,0.000013,0.000008,0.000003,0.000004,0.000007
0.234000,0.000035,0.000018,0.000006,0.000003,0.000003,0.000005
0.240000,0.000035,0.000018,0.000006,0.000002,0.000004,0.000006
