start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
4.261177,0.945821,1.123937,0.992710,0.015160,1.183549,31
4.503500,0.970691,1.144240,0.990289,0.000000,1.398280,32
4.850132,1.010871,1.085308,1.454775,0.094835,1.204343,37
4.953493,0.870693,1.118833,1.548562,0.000000,1.415405,36
4.926239,0.898201,1.049895,1.547853,0.185959,1.244331,38
4.899061,0.734229,0.984037,1.757630,0.000000,1.423165,37
4.900659,0.646326,1.031314,1.926061,0.086331,1.210627,37
4.867254,0.725329,0.886478,2.059280,0.160451,1.035716,37
4.618971,0.626575,1.099872,1.883418,0.000000,1.009106,35
5.124028,0.524042,1.181152,1.843956,0.130026,1.444852,36
4.832452,0.663583,0.922179,1.848386,0.002253,1.396051,33
4.862270,0.738247,0.904590,1.919179,0.000000,1.300254,34
5.247871,0.712649,0.972410,1.998245,0.000000,1.564567,36
5.422716,0.659049,1.208151,1.905376,0.000000,1.650140,37
5.478539,0.543371,1.186487,1.898741,0.000000,1.849940,38
5.553452,1.036077,0.696231,1.832257,0.109440,1.879447,39
5.254896,0.750160,0.782610,1.870908,0.000000,1.851218,34
5.497303,0.774340,0.801113,1.970626,0.042577,1.908647,34
5.543997,0.971709,0.723797,1.825242,0.231509,1.791740,34
5.189010,0.537952,0.673680,2.048260,0.000000,1.929118,32
5.256182,0.893749,0.337713,2.102459,0.000000,1.922261,33
5.331680,1.010812,0.384231,2.045367,0.000000,1.891270,33
5.373818,1.030118,0.442393,2.047623,0.070340,1.783344,34
5.256089,0.968977,0.402515,2.112725,0.000000,1.771872,32
5.572628,1.009173,0.481375,2.033692,0.063869,1.984519,32
5.398961,0.803018,0.429578,2.057158,0.000000,2.109207,31
5.393213,0.825905,0.449951,1.974716,0.090274,2.052367,31
5.189766,0.862711,0.542074,1.704953,0.137875,1.942153,29
5.121492,0.976350,0.404026,1.762345,0.000000,1.978771,30
5.071063,1.154207,0.210934,1.789775,0.152091,1.764056,31
4.960622,1.018929,0.353356,1.902123,0.000000,1.686214,29
5.043182,0.946431,0.631056,1.645697,0.000000,1.819998,30
5.151002,0.854132,0.564756,1.737989,0.061884,1.932241,31
