start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
0.412390,0.052021,0.088849,0.066172,0.000000,0.205348,21
0.409939,0.046585,0.090704,0.076144,0.002765,0.193741,22
0.398532,0.038727,0.094288,0.067594,0.007718,0.190205,20
0.416584,0.049956,0.094328,0.076449,0.000000,0.195851,22
0.432664,0.047130,0.092160,0.077711,0.018587,0.197076,22
0.420924,0.028459,0.101017,0.075412,0.001406,0.214630,20
0.423589,0.022331,0.108518,0.068887,0.009285,0.214568,20
0.434973,0.008552,0.110976,0.093160,0.000000,0.222285,20
0.419692,0.000000,0.113946,0.075104,0.005333,0.225309,17
0.398282,0.000000,0.097942,0.077584,0.002004,0.220752,18
0.405450,0.001333,0.110633,0.072954,0.000000,0.220530,18
0.409845,0.027793,0.084507,0.073674,0.000000,0.223871,18
0.391292,0.006022,0.102248,0.056268,0.000000,0.226754,16
0.389503,0.033573,0.081600,0.043245,0.000000,0.231085,17
0.434515,0.039022,0.092508,0.037511,0.002950,0.262524,19
0.421442,0.040682,0.083652,0.037515,0.005299,0.254294,19
0.437911,0.047782,0.057402,0.047871,0.000000,0.284856,19
0.434444,0.044464,0.060064,0.044439,0.007942,0.277535,20
0.449857,0.044540,0.068542,0.045625,0.000000,0.291150,20
0.451582,0.044920,0.073235,0.053054,0.000000,0.280373,21
0.448153,0.047332,0.089014,0.025373,0.041959,0.244475,21
0.427687,0.039902,0.101774,0.016462,0.026046,0.243503,17
0.406703,0.035282,0.109895,0.006535,0.000000,0.254991,12
0.397930,0.031853,0.105555,0.010729,0.020959,0.228834,11
0.417330,0.020073,0.107086,0.046672,0.000000,0.243499,12
0.420723,0.014794,0.120987,0.032522,0.000000,0.252420,11
0.416514,0.001578,0.131430,0.032114,0.008407,0.242985,13
0.428396,0.039366,0.088630,0.033130,0.005154,0.262116,14
0.430477,0.036360,0.110004,0.027191,0.007951,0.248971,16
0.433713,0.061973,0.100692,0.017421,0.009953,0.243674,15
0.437650,0.068120,0.125621,0.000000,0.000000,0.243909,15
0.450650,0.077671,0.127629,0.000000,0.000000,0.245350,17
0.478748,0.076756,0.119210,0.012214,0.000000,0.270568,20
0.487535,0.083836,0.118131,0.021394,0.002821,0.261353,22
0.495417,0.097769,0.102802,0.028786,0.023380,0.242680,22
