bin,total,finish1->start2,finish2->start3,start1->finish1,start2->finish2,start3->finish3
3.647000,0.000076,0.000000,0.000076,0.000000,0.000000,0.000000
3.829000,0.000076,0.000000,0.000076,0.000000,0.000000,0.000000
4.000000,0.000076,0.000000,0.000076,0.000000,0.000000,0.000000
5.513000,0.000076,0.000000,0.000000,0.000076,0.000000,0.000000
6.000000,0.000076,0.000000,0.000000,0.000000,0.000076,0.000000
9.864000,0.000076,0.000000,0.000000,0.000000,0.000076,0.000000
10.946000,0.000076,0.000030,0.000000,0.000002,0.000000,0.000044
10.979000,0.000076,0.000046,0.000017,0.000010,0.000000,0.000003
11.182000,0.000076,0.000000,0.000000,0.000060,0.000017,0.000000
11.468000,0.000076,0.000000,0.000000,0.000000,0.000076,0.000000
13.101000,0.000076,0.000011,0.000000,0.000000,0.000000,0.000065
13.462000,0.000076,0.000025,0.000000,0.000000,0.000000,0.000051
13.929000,0.000076,0.000012,0.000016,0.000043,0.000000,0.000005
14.592000,0.000076,0.000015,0.000000,0.000020,0.000000,0.000041
14.958000,0.000076,0.000065,0.000000,0.000011,0.000000,0.000000
15.096000,0.000076,0.000022,0.000005,0.000000,0.000007,0.000042
16.310000,0.000076,0.000014,0.000030,0.000000,0.000000,0.000032
16.842000,0.000076,0.000000,0.000000,0.000000,0.000047,0.000029
17.438000,0.000076,0.000030,0.000000,0.000000,0.000046,0.000000
17.453000,0.000076,0.000021,0.000000,0.000010,0.000040,0.000005
17.545000,0.000076,0.000000,0.000000,0.000000,0.000076,0.000000
17.818000,0.000076,0.000000,0.000008,0.000040,0.000000,0.000028
18.150000,0.000076,0.000018,0.000000,0.000000,0.000000,0.000059
18.447000,0.000076,0.000013,0.000000,0.000000,0.000017,0.000046
20.628000,0.000076,0.000024,0.000000,0.000032,0.000000,0.000021
20.776000,0.000076,0.000017,0.000000,0.000025,0.000000,0.000035
20.983000,0.000076,0.000000,0.000052,0.000000,0.000024,0.000000
21.028000,0.000076,0.000037,0.000000,0.000039,0.000000,0.000000
21.478000,0.000076,0.000052,0.000024,0.000000,0.000000,0.000000
21.625000,0.000076,0.000033,0.000000,0.000012,0.000009,0.000023
22.664000,0.000076,0.000009,0.000045,0.000004,0.000019,0.000000
23.102000,0.000076,0.000042,0.000000,0.000000,0.000031,0.000003
23.305000,0.000076,0.000031,0.000000,0.000021,0.000000,0.000024
23.354000,0.000076,0.000031,0.000004,0.000000,0.000041,0.000000
23.482000,0.000076,0.000015,0.000000,0.000045,0.000016,0.000000
23.491000,0.000076,0.000060,0.000000,0.000000,0.000017,0.000000
23.960000,0.000076,0.000017,0.000000,0.000054,0.000000,0.000004
24.095000,0.000076,0.000020,0.000000,0.000000,0.000000,0.000057
24.438000,0.000076,0.000051,0.000000,0.000000,0.000000,0.000025
24.508000,0.000076,0.000037,0.000039,0.000000,0.000000,0.000000
24.764000,0.000076,0.000008,0.000027,0.000000,0.000000,0.000041
24.799000,0.000076,0.000008,0.000015,0.000000,0.000053,0.000000
24.983000,0.000076,0.000036,0.000000,0.000023,0.000014,0.000002
25.002000,0.000076,0.000000,0.000000,0.000000,0.000052,0.000024
25.103000,0.000076,0.000041,0.000007,0.000000,0.000028,0.000000
25.860000,0.000076,0.000019,0.000000,0.000057,0.000000,0.000000
26.135000,0.000076,0.000064,0.000012,0.000000,0.000000,0.000000
27.340000,0.000076,0.000063,0.000013,0.000000,0.000000,0.000000
27.498000,0.000076,0.000037,0.000000,0.000000,0.000000,0.000039
27.513000,0.000076,0.000040,0.000000,0.000024,0.000000,0.000012
27.529000,0.000076,0.000015,0.000000,0.000054,0.000007,0.000000
27.617000,0.000076,0.000054,0.000015,0.000007,0.000000,0.000000
27.771000,0.000076,0.000015,0.000000,0.000000,0.000061,0.000000
27.973000,0.000076,0.000025,0.000000,0.000005,0.000000,0.000046
28.381000,0.000076,0.000014,0.000023,0.000000,0.000000,0.000039
28.855000,0.000076,0.000000,0.000000,0.000000,0.000038,0.000038
29.175000,0.000076,0.000036,0.000012,0.000000,0.000019,0.000010
29.495000,0.000076,0.000000,0.000003,0.000008,0.000026,0.000039
29.849000,0.000076,0.000000,0.000000,0.000011,0.000028,0.000037
30.076000,0.000076,0.000032,0.000042,0.000001,0.000000,0.000001
30.284000,0.000076,0.000032,0.000006,0.000019,0.000008,0.000010
30.303000,0.000076,0.000051,0.000000,0.000004,0.000000,0.000021
30.827000,0.000076,0.000045,0.000017,0.000000,0.000000,0.000015
31.026000,0.000076,0.000031,0.000000,0.000000,0.000045,0.000000
31.140000,0.000076,0.000000,0.000000,0.000015,0.000061,0.000000
31.911000,0.000076,0.000000,0.000052,0.000007,0.000000,0.000017
32.089000,0.000076,0.000004,0.000000,0.000023,0.000049,0.000000
32.184000,0.000076,0.000011,0.000000,0.000047,0.000018,0.000000
32.387000,0.000076,0.000002,0.000000,0.000042,0.000031,0.000001
32.566000,0.000076,0.000000,0.000021,0.000011,0.000000,0.000044
32.839000,0.000076,0.000037,0.000005,0.000009,0.000020,0.000004
33.039000,0.000076,0.000000,0.000000,0.000000,0.000063,0.000014
33.065000,0.000076,0.000003,0.000019,0.000000,0.000028,0.000026
33.117000,0.000076,0.000046,0.000022,0.000008,0.000000,0.000000
33.562000,0.000076,0.000000,0.000000,0.000041,0.000035,0.000000
33.597000,0.000076,0.000005,0.000000,0.000029,0.000033,0.000010
33.710000,0.000076,0.000000,0.000009,0.000059,0.000004,0.000005
33.822000,0.000076,0.000010,0.000000,0.000012,0.000022,0.000032
34.083000,0.000076,0.000023,0.000000,0.000000,0.000040,0.000014
34.092000,0.000076,0.000038,0.000000,0.000016,0.000000,0.000023
34.138000,0.000076,0.000066,0.000010,0.000000,0.000000,0.000000
34.319000,0.000076,0.000001,0.000000,0.000025,0.000000,0.000050
34.510000,0.000076,0.000020,0.000005,0.000011,0.000033,0.000007
35.160000,0.000076,0.000002,0.000000,0.000036,0.000004,0.000033
35.254000,0.000076,0.000035,0.000008,0.000009,0.000000,0.000023
35.511000,0.000076,0.000049,0.000004,0.000017,0.000000,0.000006
35.618000,0.000076,0.000024,0.000008,0.000000,0.000006,0.000038
36.194000,0.000076,0.000018,0.000000,0.000017,0.000000,0.000042
36.308000,0.000076,0.000048,0.000000,0.000000,0.000008,0.000020
36.447000,0.000076,0.000011,0.000009,0.000027,0.000018,0.000012
37.118000,0.000076,0.000000,0.000000,0.000000,0.000032,0.000045
37.191000,0.000076,0.000046,0.000000,0.000005,0.000000,0.000024
37.892000,0.000076,0.000008,0.000000,0.000022,0.000046,0.000000
38.102000,0.000076,0.000028,0.000000,0.000032,0.000009,0.000007
38.218000,0.000076,0.000009,0.000000,0.000063,0.000004,0.000000
38.467000,0.000076,0.000002,0.000017,0.000022,0.000033,0.000002
38.509000,0.000076,0.000027,0.000034,0.000000,0.000000,0.000015
38.781000,0.000076,0.000023,0.000013,0.000016,0.000005,0.000019
38.944000,0.000076,0.000000,0.000018,0.000000,0.000019,0.000039
39.272000,0.000076,0.000036,0.000007,0.000018,0.000015,0.000000
39.300000,0.000076,0.000009,0.000000,0.000000,0.000038,0.000028
39.384000,0.000076,0.000000,0.000000,0.000000,0.000076,0.000000
