bin,total,start3=0,start3=1,start3=2,start3=3,start3=4
0.075000,0.000319,0.000283,0.000035,0.000000,0.000000,0.000000
0.076000,0.001311,0.000921,0.000390,0.000000,0.000000,0.000000
0.077000,0.002976,0.001878,0.001098,0.000000,0.000000,0.000000
0.078000,0.006519,0.003862,0.002657,0.000000,0.000000,0.000000
0.079000,0.011053,0.005704,0.005349,0.000000,0.000000,0.000000
0.080000,0.018316,0.010168,0.008148,0.000000,0.000000,0.000000
0.081000,0.024905,0.012258,0.012647,0.000000,0.000000,0.000000
0.082000,0.031636,0.016792,0.014844,0.000000,0.000000,0.000000
0.083000,0.041166,0.021221,0.019945,0.000000,0.000000,0.000000
0.084000,0.048677,0.024338,0.024338,0.000000,0.000000,0.000000
0.085000,0.056152,0.027633,0.028519,0.000000,0.000000,0.000000
0.086000,0.052893,0.025791,0.027102,0.000000,0.000000,0.000000
0.087000,0.050732,0.023240,0.027491,0.000000,0.000000,0.000000
0.088000,0.044248,0.020619,0.023630,0.000000,0.000000,0.000000
0.089000,0.036738,0.016544,0.020193,0.000000,0.000000,0.000000
0.090000,0.024055,0.010734,0.013321,0.000000,0.000000,0.000000
0.091000,0.017324,0.007015,0.010309,0.000000,0.000000,0.000000
0.092000,0.008538,0.003472,0.005066,0.000000,0.000000,0.000000
0.093000,0.003224,0.001205,0.002019,0.000000,0.000000,0.000000
0.094000,0.000709,0.000213,0.000496,0.000000,0.000000,0.000000
0.095000,0.000035,0.000000,0.000035,0.000000,0.000000,0.000000
0.124000,0.000035,0.000000,0.000035,0.000000,0.000000,0.000000
0.125000,0.000461,0.000000,0.000319,0.000142,0.000000,0.000000
0.126000,0.001488,0.000000,0.001027,0.000461,0.000000,0.000000
0.127000,0.003224,0.000000,0.001948,0.001275,0.000000,0.000000
0.128000,0.008184,0.000000,0.004712,0.003472,0.000000,0.000000
0.129000,0.011974,0.000000,0.006093,0.005881,0.000000,0.000000
0.130000,0.019910,0.000000,0.010274,0.009636,0.000000,0.000000
0.131000,0.027633,0.000000,0.014383,0.013250,0.000000,0.000000
0.132000,0.037765,0.000000,0.019343,0.018422,0.000000,0.000000
0.133000,0.044567,0.000000,0.023098,0.021469,0.000000,0.000000
0.134000,0.051972,0.000000,0.026003,0.025968,0.000000,0.000000
0.135000,0.055231,0.000000,0.027491,0.027739,0.000000,0.000000
0.136000,0.055904,0.000000,0.027952,0.027952,0.000000,0.000000
0.137000,0.053459,0.000000,0.025826,0.027633,0.000000,0.000000
0.138000,0.044709,0.000000,0.021115,0.023594,0.000000,0.000000
0.139000,0.037021,0.000000,0.017076,0.019945,0.000000,0.000000
0.140000,0.026251,0.000000,0.011903,0.014348,0.000000,0.000000
0.141000,0.017962,0.000000,0.007227,0.010734,0.000000,0.000000
0.142000,0.008750,0.000000,0.002799,0.005952,0.000000,0.000000
0.143000,0.003755,0.000000,0.001523,0.002232,0.000000,0.000000
0.144000,0.000850,0.000000,0.000177,0.000673,0.000000,0.000000
0.145000,0.000071,0.000000,0.000000,0.000071,0.000000,0.000000
0.178000,0.000142,0.000000,0.000000,0.000000,0.000142,0.000000
0.179000,0.000177,0.000000,0.000000,0.000177,0.000000,0.000000
0.180000,0.000213,0.000000,0.000000,0.000106,0.000106,0.000000
0.181000,0.000461,0.000000,0.000000,0.000177,0.000283,0.000000
0.182000,0.000815,0.000000,0.000000,0.000319,0.000496,0.000000
0.183000,0.000744,0.000000,0.000000,0.000283,0.000461,0.000000
0.184000,0.000744,0.000000,0.000000,0.000354,0.000390,0.000000
0.185000,0.000496,0.000000,0.000000,0.000319,0.000177,0.000000
0.186000,0.000779,0.000000,0.000000,0.000531,0.000248,0.000000
0.187000,0.000567,0.000000,0.000000,0.000319,0.000248,0.000000
0.188000,0.000815,0.000000,0.000000,0.000425,0.000390,0.000000
0.189000,0.000425,0.000000,0.000000,0.000177,0.000248,0.000000
0.190000,0.000354,0.000000,0.000000,0.000248,0.000106,0.000000
0.191000,0.000283,0.000000,0.000000,0.000177,0.000106,0.000000
0.192000,0.000106,0.000000,0.000000,0.000000,0.000106,0.000000
0.194000,0.000035,0.000000,0.000000,0.000035,0.000000,0.000000
0.232000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035
0.234000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000
0.238000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000035
0.240000,0.000035,0.000000,0.000000,0.000000,0.000035,0.000000
