bin,total,start3=0,start3=1,start3=2,start3=3
0.034000,0.015528,0.000000,0.008154,0.007374,0.000000
0.035000,0.014216,0.000000,0.006736,0.007480,0.000000
0.036000,0.013649,0.000000,0.006417,0.007232,0.000000
0.037000,0.011876,0.000000,0.005247,0.006630,0.000000
0.038000,0.009998,0.000000,0.004644,0.005353,0.000000
0.039000,0.006771,0.000000,0.003510,0.003262,0.000000
0.040000,0.003864,0.000000,0.001631,0.002233,0.000000
0.041000,0.002482,0.000000,0.000886,0.001595,0.000000
0.042000,0.001099,0.000000,0.000567,0.000532,0.000000
0.043000,0.001099,0.000000,0.000461,0.000638,0.000000
0.044000,0.001064,0.000000,0.000603,0.000461,0.000000
0.045000,0.000993,0.000000,0.000319,0.000674,0.000000
0.046000,0.001099,0.000000,0.000390,0.000709,0.000000
0.047000,0.001276,0.000000,0.000709,0.000567,0.000000
0.048000,0.001099,0.000000,0.000496,0.000603,0.000000
0.049000,0.001134,0.000000,0.000567,0.000567,0.000000
0.050000,0.000638,0.000000,0.000319,0.000319,0.000000
0.051000,0.000709,0.000000,0.000284,0.000425,0.000000
0.052000,0.000957,0.000000,0.000213,0.000744,0.000000
0.053000,0.000567,0.000000,0.000390,0.000177,0.000000
0.054000,0.000496,0.000000,0.000142,0.000319,0.000035
0.055000,0.000355,0.000000,0.000106,0.000248,0.000000
0.056000,0.000390,0.000000,0.000142,0.000213,0.000035
0.057000,0.000603,0.000000,0.000213,0.000319,0.000071
0.058000,0.000177,0.000000,0.000035,0.000142,0.000000
0.059000,0.000248,0.000000,0.000071,0.000106,0.000071
0.060000,0.000248,0.000000,0.000000,0.000142,0.000106
0.061000,0.000177,0.000000,0.000000,0.000142,0.000035
0.062000,0.000106,0.000000,0.000000,0.000071,0.000035
0.063000,0.000177,0.000000,0.000071,0.000106,0.000000
0.064000,0.000177,0.000000,0.000000,0.000106,0.000071
0.065000,0.000142,0.000000,0.000000,0.000106,0.000035
0.066000,0.000284,0.000000,0.000000,0.000106,0.000177
0.067000,0.000355,0.000000,0.000000,0.000035,0.000319
0.068000,0.000248,0.000000,0.000000,0.000177,0.000071
0.069000,0.000248,0.000000,0.000000,0.000177,0.000071
0.070000,0.000248,0.000000,0.000000,0.000142,0.000106
0.071000,0.000213,0.000000,0.000000,0.000000,0.000213
0.072000,0.000106,0.000000,0.000000,0.000106,0.000000
0.073000,0.000319,0.000000,0.000000,0.000177,0.000142
0.074000,0.000213,0.000000,0.000000,0.000142,0.000071
0.075000,0.000177,0.000000,0.000000,0.000106,0.000071
0.076000,0.000213,0.000000,0.000000,0.000106,0.000106
0.077000,0.000284,0.000000,0.000000,0.000213,0.000071
0.078000,0.000177,0.000000,0.000000,0.000106,0.000071
0.079000,0.000142,0.000000,0.000000,0.000071,0.000071
0.080000,0.000071,0.000000,0.000000,0.000071,0.000000
0.081000,0.000213,0.000000,0.000000,0.000071,0.000142
0.082000,0.000142,0.000000,0.000000,0.000071,0.000071
0.083000,0.000284,0.000000,0.000000,0.000213,0.000071
0.084000,0.000071,0.000000,0.000000,0.000071,0.000000
0.085000,0.000106,0.000000,0.000000,0.000071,0.000035
0.086000,0.000213,0.000000,0.000000,0.000071,0.000142
0.087000,0.000177,0.000000,0.000000,0.000071,0.000106
0.088000,0.000177,0.000000,0.000000,0.000035,0.000142
0.089000,0.000106,0.000000,0.000000,0.000106,0.000000
0.090000,0.000035,0.000000,0.000000,0.000000,0.000035
0.098000,0.000035,0.000000,0.000000,0.000000,0.000035
0.101000,0.000035,0.000000,0.000000,0.000035,0.000000
0.106000,0.000035,0.000000,0.000000,0.000000,0.000035
0.108000,0.000035,0.000000,0.000000,0.000035,0.000000
0.121000,0.000035,0.000000,0.000000,0.000000,0.000035
