bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.096375,0.009834,0.057095,0.028941,0.000506
0.021000,0.107952,0.010509,0.063557,0.033661,0.000225
0.022000,0.110256,0.010902,0.064513,0.034616,0.000225
0.023000,0.116943,0.010284,0.070525,0.035740,0.000393
0.024000,0.115032,0.009104,0.068783,0.036752,0.000393
0.025000,0.108345,0.007867,0.063894,0.035965,0.000618
0.026000,0.100309,0.007699,0.058050,0.033998,0.000562
0.027000,0.093453,0.005170,0.054959,0.032874,0.000450
0.028000,0.079236,0.004439,0.045631,0.028660,0.000506
0.029000,0.071987,0.003653,0.042596,0.025400,0.000337
0.030000,0.000112,0.000000,0.000056,0.000056,0.000000
