Assistance_BlindSpot_SPAWN->Assistance_BlindSpot_START,Assistance_BlindSpot_SPAWN->Assistance_BlindSpot_START
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.009183,0.009183
0.000000,0.000000
0.025290,0.025290
0.058959,0.058959
0.001869,0.001869
0.001727,0.001727
0.040719,0.040719
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.032594,0.032594
0.032465,0.032465
0.016908,0.016908
0.034915,0.034915
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.023989,0.023989
0.000000,0.000000
0.031639,0.031639
0.010145,0.010145
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.040076,0.040076
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.042269,0.042269
0.000000,0.000000
0.031273,0.031273
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.048571,0.048571
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.010668,0.010668
0.000000,0.000000
0.044515,0.044515
0.035323,0.035323
0.060992,0.060992
0.020461,0.020461
0.059247,0.059247
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.056099,0.056099
0.000000,0.000000
0.020301,0.020301
0.017035,0.017035
0.041804,0.041804
0.000000,0.000000
0.000000,0.000000
0.020436,0.020436
0.000000,0.000000
0.010751,0.010751
0.000000,0.000000
0.000000,0.000000
0.050446,0.050446
0.037905,0.037905
0.020914,0.020914
0.000000,0.000000
0.019448,0.019448
0.036006,0.036006
0.000000,0.000000
0.000000,0.000000
0.037801,0.037801
0.000000,0.000000
0.000000,0.000000
0.024523,0.024523
0.000000,0.000000
0.062961,0.062961
0.032924,0.032924
0.068119,0.068119
0.028534,0.028534
0.017485,0.017485
0.061092,0.061092
0.039516,0.039516
0.000000,0.000000
0.000000,0.000000
0.016620,0.016620
0.036936,0.036936
0.034500,0.034500
0.000660,0.000660
0.035699,0.035699
0.000000,0.000000
0.030403,0.030403
0.000000,0.000000
0.000267,0.000267
0.049602,0.049602
0.000000,0.000000
0.000000,0.000000
0.041974,0.041974
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.071901,0.071901
0.006051,0.006051
0.043688,0.043688
0.000000,0.000000
0.006381,0.006381
0.000000,0.000000
0.028630,0.028630
0.039516,0.039516
0.021355,0.021355
0.000000,0.000000
0.023997,0.023997
0.000000,0.000000
0.008019,0.008019
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.028576,0.028576
0.083627,0.083627
0.056039,0.056039
0.050141,0.050141
0.048055,0.048055
0.034287,0.034287
0.038440,0.038440
0.000000,0.000000
0.000000,0.000000
0.000934,0.000934
0.039770,0.039770
0.000000,0.000000
0.000000,0.000000
0.018603,0.018603
0.018667,0.018667
0.001509,0.001509
0.018155,0.018155
0.029896,0.029896
0.000000,0.000000
0.000819,0.000819
0.045270,0.045270
0.000000,0.000000
0.001771,0.001771
0.053258,0.053258
0.000000,0.000000
0.000551,0.000551
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.044816,0.044816
0.019684,0.019684
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.045333,0.045333
0.035641,0.035641
0.037923,0.037923
0.056474,0.056474
0.001859,0.001859
0.050336,0.050336
0.000000,0.000000
0.068423,0.068423
0.042168,0.042168
0.043172,0.043172
0.000000,0.000000
0.049460,0.049460
0.045189,0.045189
0.035823,0.035823
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000259,0.000259
0.000000,0.000000
0.012093,0.012093
0.042269,0.042269
0.000000,0.000000
0.039820,0.039820
0.048123,0.048123
0.000000,0.000000
0.000000,0.000000
0.049760,0.049760
0.035552,0.035552
0.000000,0.000000
0.027112,0.027112
0.000000,0.000000
0.000000,0.000000
0.051498,0.051498
0.004268,0.004268
0.001608,0.001608
0.000000,0.000000
0.000000,0.000000
0.051279,0.051279
0.000000,0.000000
0.060207,0.060207
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.029046,0.029046
0.053579,0.053579
0.008013,0.008013
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.041724,0.041724
0.041772,0.041772
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.008959,0.008959
0.000000,0.000000
0.000000,0.000000
0.017854,0.017854
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.015252,0.015252
0.024120,0.024120
0.021883,0.021883
0.000000,0.000000
0.039221,0.039221
0.000162,0.000162
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.038888,0.038888
0.034316,0.034316
0.000000,0.000000
0.000000,0.000000
0.036371,0.036371
0.040753,0.040753
0.000000,0.000000
0.039307,0.039307
0.030117,0.030117
0.038527,0.038527
0.039683,0.039683
0.000000,0.000000
0.046456,0.046456
0.060223,0.060223
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.040792,0.040792
0.000000,0.000000
0.000000,0.000000
0.000381,0.000381
0.006366,0.006366
0.000000,0.000000
0.004268,0.004268
0.037240,0.037240
0.022704,0.022704
0.000000,0.000000
0.001698,0.001698
0.000000,0.000000
0.000000,0.000000
0.022756,0.022756
0.039549,0.039549
0.010068,0.010068
0.025375,0.025375
0.000000,0.000000
0.006487,0.006487
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.006384,0.006384
0.006322,0.006322
0.000000,0.000000
0.001917,0.001917
0.000000,0.000000
0.000000,0.000000
0.048847,0.048847
0.030756,0.030756
0.000000,0.000000
0.038651,0.038651
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.039990,0.039990
0.024315,0.024315
0.000389,0.000389
0.042945,0.042945
0.000000,0.000000
0.000000,0.000000
0.016515,0.016515
0.033214,0.033214
0.024445,0.024445
0.050168,0.050168
0.045447,0.045447
0.054151,0.054151
0.045020,0.045020
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.028461,0.028461
0.058103,0.058103
0.018982,0.018982
0.000000,0.000000
0.033955,0.033955
0.000000,0.000000
0.012629,0.012629
0.061022,0.061022
0.000000,0.000000
0.045829,0.045829
0.000000,0.000000
0.000000,0.000000
0.001551,0.001551
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.046986,0.046986
0.043327,0.043327
0.052743,0.052743
0.026331,0.026331
0.000000,0.000000
0.000000,0.000000
0.041830,0.041830
0.064067,0.064067
0.000000,0.000000
0.000000,0.000000
0.045979,0.045979
0.009082,0.009082
0.000000,0.000000
0.000000,0.000000
0.028956,0.028956
0.017895,0.017895
0.000000,0.000000
0.062575,0.062575
0.000000,0.000000
0.000000,0.000000
0.052775,0.052775
0.047546,0.047546
0.000000,0.000000
0.027845,0.027845
0.000000,0.000000
0.030598,0.030598
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.034084,0.034084
0.050754,0.050754
0.023823,0.023823
0.007819,0.007819
0.034391,0.034391
0.055646,0.055646
0.034197,0.034197
0.034831,0.034831
0.000000,0.000000
0.000000,0.000000
0.049426,0.049426
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.049253,0.049253
0.000000,0.000000
0.020856,0.020856
0.000000,0.000000
0.000000,0.000000
0.039008,0.039008
0.040556,0.040556
0.000000,0.000000
0.021278,0.021278
0.054420,0.054420
0.000000,0.000000
0.000000,0.000000
0.034832,0.034832
0.000000,0.000000
0.032241,0.032241
0.000000,0.000000
0.014289,0.014289
0.000000,0.000000
0.001397,0.001397
0.043858,0.043858
0.006730,0.006730
0.000000,0.000000
0.000000,0.000000
0.007031,0.007031
0.037858,0.037858
0.065997,0.065997
0.012236,0.012236
0.036375,0.036375
0.055695,0.055695
0.000000,0.000000
0.044143,0.044143
0.043295,0.043295
0.000000,0.000000
0.000000,0.000000
0.040399,0.040399
0.000000,0.000000
0.014927,0.014927
0.000000,0.000000
0.009126,0.009126
0.000000,0.000000
0.036065,0.036065
0.000000,0.000000
0.000946,0.000946
0.000000,0.000000
0.052216,0.052216
0.040357,0.040357
0.031438,0.031438
0.000000,0.000000
0.000000,0.000000
0.054214,0.054214
0.000000,0.000000
0.005355,0.005355
0.034511,0.034511
0.038449,0.038449
0.044747,0.044747
0.035563,0.035563
0.000000,0.000000
0.001536,0.001536
0.022036,0.022036
0.032237,0.032237
0.013366,0.013366
0.000000,0.000000
0.008613,0.008613
0.000000,0.000000
0.000694,0.000694
0.000000,0.000000
0.000000,0.000000
0.004157,0.004157
0.044287,0.044287
0.000000,0.000000
0.059471,0.059471
0.000000,0.000000
0.036283,0.036283
0.039005,0.039005
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.039576,0.039576
0.000000,0.000000
0.050908,0.050908
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.058327,0.058327
0.030014,0.030014
0.000000,0.000000
0.001053,0.001053
0.043271,0.043271
0.050827,0.050827
0.023917,0.023917
0.000000,0.000000
0.000000,0.000000
0.062608,0.062608
0.044069,0.044069
0.002560,0.002560
0.051852,0.051852
0.000000,0.000000
0.051489,0.051489
0.043161,0.043161
0.000000,0.000000
0.000000,0.000000
0.041735,0.041735
0.000000,0.000000
0.000000,0.000000
0.054146,0.054146
0.000000,0.000000
0.000000,0.000000
0.020732,0.020732
0.000000,0.000000
0.028467,0.028467
0.035325,0.035325
0.000000,0.000000
0.000000,0.000000
0.047189,0.047189
0.000000,0.000000
0.026493,0.026493
0.043724,0.043724
0.030363,0.030363
0.036288,0.036288
0.000000,0.000000
0.000000,0.000000
0.019936,0.019936
0.000000,0.000000
0.000000,0.000000
0.036687,0.036687
0.000000,0.000000
0.000000,0.000000
0.064860,0.064860
0.002350,0.002350
0.000000,0.000000
0.013356,0.013356
0.000697,0.000697
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.032391,0.032391
0.000000,0.000000
0.000000,0.000000
0.016419,0.016419
0.000000,0.000000
0.024187,0.024187
0.000000,0.000000
0.019676,0.019676
0.000000,0.000000
0.027833,0.027833
0.036368,0.036368
0.000000,0.000000
0.000000,0.000000
0.093317,0.093317
0.003587,0.003587
0.000000,0.000000
0.045870,0.045870
0.000000,0.000000
0.000000,0.000000
0.048631,0.048631
0.000000,0.000000
0.041602,0.041602
0.000000,0.000000
0.025364,0.025364
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.042591,0.042591
0.032473,0.032473
0.000000,0.000000
0.000000,0.000000
0.040406,0.040406
0.000000,0.000000
0.041039,0.041039
0.000000,0.000000
0.047550,0.047550
0.000649,0.000649
0.000000,0.000000
0.047247,0.047247
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.039850,0.039850
0.044394,0.044394
0.044883,0.044883
0.000000,0.000000
0.029622,0.029622
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.002297,0.002297
0.049607,0.049607
0.066257,0.066257
0.074673,0.074673
0.000000,0.000000
0.026947,0.026947
0.000000,0.000000
0.000000,0.000000
0.058318,0.058318
0.038060,0.038060
0.036527,0.036527
0.034397,0.034397
0.000000,0.000000
0.034334,0.034334
0.000000,0.000000
0.000000,0.000000
0.051968,0.051968
0.000730,0.000730
0.052479,0.052479
0.006044,0.006044
0.000000,0.000000
0.036625,0.036625
0.000000,0.000000
0.000000,0.000000
0.014200,0.014200
0.018738,0.018738
0.036348,0.036348
0.000000,0.000000
0.029619,0.029619
0.043849,0.043849
0.033159,0.033159
0.000000,0.000000
0.000000,0.000000
0.077983,0.077983
0.042017,0.042017
0.000000,0.000000
0.029724,0.029724
0.049756,0.049756
0.049045,0.049045
0.010075,0.010075
0.000000,0.000000
0.054589,0.054589
0.000000,0.000000
0.029536,0.029536
0.052052,0.052052
0.000000,0.000000
0.000000,0.000000
0.030583,0.030583
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.057967,0.057967
0.023278,0.023278
0.000000,0.000000
0.000000,0.000000
0.021865,0.021865
0.062456,0.062456
0.040647,0.040647
0.000000,0.000000
0.038294,0.038294
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.016303,0.016303
0.099659,0.099659
0.044144,0.044144
0.038704,0.038704
0.028957,0.028957
0.000000,0.000000
0.033304,0.033304
0.000000,0.000000
0.027679,0.027679
0.053913,0.053913
0.000000,0.000000
0.000000,0.000000
0.050530,0.050530
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.061221,0.061221
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.031691,0.031691
0.000000,0.000000
0.052606,0.052606
0.029434,0.029434
0.024522,0.024522
0.000000,0.000000
0.000000,0.000000
0.039442,0.039442
0.004742,0.004742
0.000000,0.000000
0.038300,0.038300
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.033137,0.033137
0.034237,0.034237
0.024162,0.024162
0.037366,0.037366
0.000000,0.000000
0.052158,0.052158
0.000000,0.000000
0.000000,0.000000
0.030515,0.030515
0.022634,0.022634
0.000000,0.000000
0.000000,0.000000
0.002006,0.002006
0.000000,0.000000
0.052377,0.052377
0.000000,0.000000
0.000000,0.000000
0.037730,0.037730
0.018880,0.018880
0.048969,0.048969
0.035716,0.035716
0.000000,0.000000
0.047279,0.047279
0.000000,0.000000
0.062532,0.062532
0.005238,0.005238
0.031958,0.031958
0.000000,0.000000
0.060502,0.060502
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000470,0.000470
0.063140,0.063140
0.000351,0.000351
0.000000,0.000000
0.057288,0.057288
0.000000,0.000000
0.001929,0.001929
0.000000,0.000000
0.014290,0.014290
0.000000,0.000000
0.000000,0.000000
0.012706,0.012706
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.007708,0.007708
0.053643,0.053643
0.042305,0.042305
0.000000,0.000000
0.041637,0.041637
0.031397,0.031397
0.000000,0.000000
0.052261,0.052261
0.039164,0.039164
0.044042,0.044042
0.000913,0.000913
0.052435,0.052435
0.000000,0.000000
0.000000,0.000000
0.039621,0.039621
0.020741,0.020741
0.000000,0.000000
0.000000,0.000000
0.018939,0.018939
0.037547,0.037547
0.000000,0.000000
0.000000,0.000000
0.015178,0.015178
0.044131,0.044131
0.053441,0.053441
0.044570,0.044570
0.038745,0.038745
0.040162,0.040162
0.052927,0.052927
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.026984,0.026984
0.000000,0.000000
0.050749,0.050749
0.042984,0.042984
0.048743,0.048743
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.038856,0.038856
0.011415,0.011415
0.045105,0.045105
0.000000,0.000000
0.006111,0.006111
0.028789,0.028789
0.000000,0.000000
0.031135,0.031135
0.000000,0.000000
0.000000,0.000000
0.004719,0.004719
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.032957,0.032957
0.000000,0.000000
0.043513,0.043513
0.000000,0.000000
0.036876,0.036876
0.000000,0.000000
0.008307,0.008307
0.000000,0.000000
0.000000,0.000000
0.004580,0.004580
0.000000,0.000000
0.004069,0.004069
0.000000,0.000000
0.000000,0.000000
0.032893,0.032893
0.033426,0.033426
0.000000,0.000000
0.042690,0.042690
0.000000,0.000000
0.013801,0.013801
0.026826,0.026826
0.053396,0.053396
0.000000,0.000000
0.001308,0.001308
0.000000,0.000000
0.025426,0.025426
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.049620,0.049620
0.000000,0.000000
0.000000,0.000000
0.010808,0.010808
0.012100,0.012100
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.048575,0.048575
0.000000,0.000000
0.025095,0.025095
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.030615,0.030615
0.007026,0.007026
0.055914,0.055914
0.068891,0.068891
0.012458,0.012458
0.000395,0.000395
0.057187,0.057187
0.027890,0.027890
0.000000,0.000000
0.000000,0.000000
0.056215,0.056215
0.000000,0.000000
0.015959,0.015959
0.039954,0.039954
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.022381,0.022381
0.000000,0.000000
0.000000,0.000000
0.051269,0.051269
0.038598,0.038598
0.032071,0.032071
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.031794,0.031794
0.002384,0.002384
0.000000,0.000000
0.040613,0.040613
0.000000,0.000000
0.011742,0.011742
0.000000,0.000000
0.000000,0.000000
0.001450,0.001450
0.052854,0.052854
0.000000,0.000000
0.046808,0.046808
0.000000,0.000000
0.000000,0.000000
0.018312,0.018312
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.004286,0.004286
0.021210,0.021210
0.018148,0.018148
0.039473,0.039473
0.000000,0.000000
0.053445,0.053445
0.000000,0.000000
0.045322,0.045322
0.000000,0.000000
0.000000,0.000000
0.024625,0.024625
0.042075,0.042075
0.000000,0.000000
0.005594,0.005594
0.055010,0.055010
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.027974,0.027974
0.000000,0.000000
0.000000,0.000000
0.017087,0.017087
0.002471,0.002471
0.000000,0.000000
0.035193,0.035193
0.053728,0.053728
0.036444,0.036444
0.000000,0.000000
0.000000,0.000000
0.028380,0.028380
0.047473,0.047473
0.049279,0.049279
0.000000,0.000000
0.010296,0.010296
0.027905,0.027905
0.049664,0.049664
0.001496,0.001496
0.000000,0.000000
0.000000,0.000000
0.052071,0.052071
0.029169,0.029169
0.000000,0.000000
0.027724,0.027724
0.000000,0.000000
0.055207,0.055207
0.016079,0.016079
0.093319,0.093319
0.062183,0.062183
0.025188,0.025188
0.049266,0.049266
0.000737,0.000737
0.037248,0.037248
0.002532,0.002532
0.000000,0.000000
0.011869,0.011869
0.014298,0.014298
0.009003,0.009003
0.000000,0.000000
0.001559,0.001559
0.000000,0.000000
0.000000,0.000000
0.062903,0.062903
0.000000,0.000000
0.000000,0.000000
0.004935,0.004935
0.019036,0.019036
0.000000,0.000000
0.042295,0.042295
0.040983,0.040983
0.022757,0.022757
0.000000,0.000000
0.000000,0.000000
0.034273,0.034273
0.000000,0.000000
0.026228,0.026228
0.029568,0.029568
0.008564,0.008564
0.042337,0.042337
0.000000,0.000000
0.040925,0.040925
0.042082,0.042082
0.000000,0.000000
0.023189,0.023189
0.000000,0.000000
0.019365,0.019365
0.000000,0.000000
0.000000,0.000000
0.030543,0.030543
0.000000,0.000000
0.015742,0.015742
0.038810,0.038810
0.039977,0.039977
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.001743,0.001743
0.050945,0.050945
0.032044,0.032044
0.000000,0.000000
0.011833,0.011833
0.043122,0.043122
0.011201,0.011201
0.040828,0.040828
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.038581,0.038581
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.048217,0.048217
0.000000,0.000000
0.000000,0.000000
0.012097,0.012097
0.003056,0.003056
0.015252,0.015252
0.000000,0.000000
0.008109,0.008109
0.000000,0.000000
0.000000,0.000000
0.051100,0.051100
0.019366,0.019366
0.030677,0.030677
0.000000,0.000000
0.035181,0.035181
0.019517,0.019517
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.018832,0.018832
0.000000,0.000000
0.048739,0.048739
0.026492,0.026492
0.000000,0.000000
0.000000,0.000000
0.006186,0.006186
0.050645,0.050645
0.000000,0.000000
0.045202,0.045202
0.000000,0.000000
0.029153,0.029153
0.029816,0.029816
0.000000,0.000000
0.058572,0.058572
0.008263,0.008263
0.000000,0.000000
0.063501,0.063501
0.000000,0.000000
0.000000,0.000000
0.037475,0.037475
0.001047,0.001047
0.026864,0.026864
0.000000,0.000000
0.032294,0.032294
0.000000,0.000000
0.018585,0.018585
0.000000,0.000000
0.058184,0.058184
0.000000,0.000000
0.016416,0.016416
0.033321,0.033321
0.043717,0.043717
0.041581,0.041581
0.051715,0.051715
0.029640,0.029640
0.027087,0.027087
0.030353,0.030353
0.033623,0.033623
0.000000,0.000000
0.013609,0.013609
0.014917,0.014917
0.045120,0.045120
0.021412,0.021412
0.023626,0.023626
0.041869,0.041869
0.026638,0.026638
0.024105,0.024105
0.010351,0.010351
0.022873,0.022873
0.041255,0.041255
0.024835,0.024835
0.016401,0.016401
0.017996,0.017996
0.000000,0.000000
0.050760,0.050760
0.047095,0.047095
0.010224,0.010224
0.005862,0.005862
0.000000,0.000000
0.018597,0.018597
0.036700,0.036700
0.038494,0.038494
0.032274,0.032274
0.028795,0.028795
0.015178,0.015178
0.048061,0.048061
0.011477,0.011477
0.047637,0.047637
0.000000,0.000000
0.000000,0.000000
0.058222,0.058222
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.040591,0.040591
0.000000,0.000000
0.039776,0.039776
0.000000,0.000000
0.035833,0.035833
0.011660,0.011660
0.019181,0.019181
0.000000,0.000000
0.021879,0.021879
0.000000,0.000000
0.018617,0.018617
0.009423,0.009423
0.013036,0.013036
0.006211,0.006211
0.030896,0.030896
0.042232,0.042232
0.038162,0.038162
0.002109,0.002109
0.009918,0.009918
0.023357,0.023357
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.035380,0.035380
0.000000,0.000000
0.000000,0.000000
0.010045,0.010045
0.000000,0.000000
0.000000,0.000000
0.023036,0.023036
0.031787,0.031787
0.002172,0.002172
0.021218,0.021218
0.015457,0.015457
0.028440,0.028440
0.017590,0.017590
0.000000,0.000000
0.035528,0.035528
0.037539,0.037539
0.041482,0.041482
0.052388,0.052388
0.000000,0.000000
0.000000,0.000000
0.025552,0.025552
0.000000,0.000000
0.031377,0.031377
0.036864,0.036864
0.000000,0.000000
0.040652,0.040652
0.028337,0.028337
0.004963,0.004963
0.010000,0.010000
0.111369,0.111369
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.027185,0.027185
0.021169,0.021169
0.000000,0.000000
0.005926,0.005926
0.027717,0.027717
0.000000,0.000000
0.040757,0.040757
0.012229,0.012229
0.048635,0.048635
0.000000,0.000000
0.013761,0.013761
0.016201,0.016201
0.035817,0.035817
0.011714,0.011714
0.025123,0.025123
0.000000,0.000000
0.036164,0.036164
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.041786,0.041786
0.015183,0.015183
0.027387,0.027387
0.018249,0.018249
0.039590,0.039590
0.027482,0.027482
0.020995,0.020995
0.015845,0.015845
0.049555,0.049555
0.027489,0.027489
0.011631,0.011631
0.019421,0.019421
0.003580,0.003580
0.011256,0.011256
0.000000,0.000000
0.103091,0.103091
0.023333,0.023333
0.028572,0.028572
0.000000,0.000000
0.039330,0.039330
0.000000,0.000000
0.010196,0.010196
0.034618,0.034618
0.008703,0.008703
0.000000,0.000000
0.010814,0.010814
0.009934,0.009934
0.015956,0.015956
0.052759,0.052759
0.000000,0.000000
0.052496,0.052496
0.048011,0.048011
0.006374,0.006374
0.000000,0.000000
0.016519,0.016519
0.037001,0.037001
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.018335,0.018335
0.010577,0.010577
0.000000,0.000000
0.000000,0.000000
0.015783,0.015783
0.053711,0.053711
0.005632,0.005632
0.026931,0.026931
0.010720,0.010720
0.021732,0.021732
0.000000,0.000000
0.030669,0.030669
0.003005,0.003005
0.014841,0.014841
0.029575,0.029575
0.000000,0.000000
0.025256,0.025256
0.039629,0.039629
0.016097,0.016097
0.000000,0.000000
0.022350,0.022350
0.016861,0.016861
0.000000,0.000000
0.009536,0.009536
0.006015,0.006015
0.062347,0.062347
0.027985,0.027985
0.056404,0.056404
0.001781,0.001781
0.000000,0.000000
0.000000,0.000000
0.026804,0.026804
0.025037,0.025037
0.017859,0.017859
0.014980,0.014980
0.034100,0.034100
0.021919,0.021919
0.022511,0.022511
0.044072,0.044072
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000785,0.000785
0.039637,0.039637
0.030656,0.030656
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.043152,0.043152
0.026205,0.026205
0.019684,0.019684
0.030618,0.030618
0.008196,0.008196
0.042349,0.042349
0.000000,0.000000
0.000000,0.000000
0.040432,0.040432
0.034811,0.034811
0.010101,0.010101
0.010093,0.010093
0.035966,0.035966
0.038221,0.038221
0.052569,0.052569
0.030872,0.030872
0.035571,0.035571
0.044156,0.044156
0.000000,0.000000
0.017215,0.017215
0.000000,0.000000
0.033740,0.033740
0.000000,0.000000
0.047303,0.047303
0.018200,0.018200
0.044335,0.044335
0.037897,0.037897
0.033584,0.033584
0.022841,0.022841
0.032272,0.032272
0.015694,0.015694
0.011600,0.011600
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.051657,0.051657
0.000000,0.000000
0.045066,0.045066
0.019491,0.019491
0.041421,0.041421
0.022155,0.022155
0.012074,0.012074
0.025214,0.025214
0.012285,0.012285
0.000000,0.000000
0.030173,0.030173
0.000000,0.000000
0.000000,0.000000
0.033614,0.033614
0.025055,0.025055
0.045210,0.045210
0.027544,0.027544
0.044942,0.044942
0.000000,0.000000
0.034639,0.034639
0.056105,0.056105
0.044224,0.044224
0.047858,0.047858
0.012649,0.012649
0.029311,0.029311
0.021545,0.021545
0.031729,0.031729
0.016888,0.016888
0.022556,0.022556
0.039299,0.039299
0.048963,0.048963
0.050191,0.050191
0.055850,0.055850
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.030218,0.030218
0.029854,0.029854
0.022929,0.022929
0.012728,0.012728
0.010523,0.010523
0.000000,0.000000
0.000000,0.000000
0.040698,0.040698
0.037153,0.037153
0.044347,0.044347
0.000000,0.000000
0.000879,0.000879
0.046441,0.046441
0.038954,0.038954
0.037030,0.037030
0.000000,0.000000
0.017937,0.017937
0.000000,0.000000
0.051763,0.051763
0.000000,0.000000
0.027418,0.027418
0.039015,0.039015
0.090910,0.090910
0.000000,0.000000
0.065117,0.065117
0.000000,0.000000
0.037854,0.037854
0.021014,0.021014
0.045301,0.045301
0.046545,0.046545
0.029398,0.029398
0.051025,0.051025
0.043924,0.043924
0.017567,0.017567
0.047411,0.047411
0.038779,0.038779
0.035775,0.035775
0.000000,0.000000
0.031747,0.031747
0.036123,0.036123
0.023732,0.023732
0.000000,0.000000
0.048397,0.048397
0.043142,0.043142
0.000000,0.000000
0.016112,0.016112
0.023000,0.023000
0.051000,0.051000
0.034611,0.034611
0.010604,0.010604
0.054130,0.054130
0.000000,0.000000
0.029908,0.029908
0.028260,0.028260
0.044431,0.044431
0.003131,0.003131
0.000000,0.000000
0.000000,0.000000
0.026380,0.026380
0.000000,0.000000
0.014496,0.014496
0.002311,0.002311
0.003636,0.003636
0.012643,0.012643
0.000710,0.000710
0.000000,0.000000
0.000000,0.000000
0.003144,0.003144
0.000000,0.000000
0.029499,0.029499
0.004998,0.004998
0.000000,0.000000
0.054615,0.054615
0.025324,0.025324
