bin,total,start3=0,start3=1,start3=2,start3=3
0.010000,0.077560,0.011232,0.063881,0.002447,0.000000
0.011000,0.098080,0.014621,0.080510,0.002949,0.000000
0.012000,0.111697,0.012111,0.097201,0.002385,0.000000
0.013000,0.125251,0.012927,0.108308,0.004016,0.000000
0.014000,0.123808,0.009350,0.110944,0.003451,0.000063
0.015000,0.124937,0.008220,0.113705,0.003012,0.000000
0.016000,0.116403,0.006777,0.106237,0.003389,0.000000
0.017000,0.094566,0.003577,0.088542,0.002385,0.000063
0.018000,0.073732,0.001632,0.069905,0.002134,0.000063
0.019000,0.053903,0.001004,0.051017,0.001883,0.000000
0.020000,0.000063,0.000000,0.000063,0.000000,0.000000
