bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.090424,0.015562,0.073293,0.001569,0.000000
0.021000,0.098770,0.015186,0.082329,0.001255,0.000000
0.022000,0.105610,0.012801,0.090926,0.001883,0.000000
0.023000,0.112262,0.011860,0.097139,0.003200,0.000063
0.024000,0.112136,0.008973,0.100715,0.002447,0.000000
0.025000,0.110881,0.007342,0.100088,0.003451,0.000000
0.026000,0.106488,0.004330,0.097892,0.004142,0.000126
0.027000,0.099272,0.002887,0.093624,0.002761,0.000000
0.028000,0.089922,0.001757,0.084024,0.004142,0.000000
0.029000,0.074172,0.000753,0.070218,0.003200,0.000000
0.030000,0.000063,0.000000,0.000063,0.000000,0.000000
