bin,total,start3=0,start3=1,start3=2,start3=3
0.000000,0.015688,0.012738,0.002949,0.000000,0.000000
0.001000,0.015186,0.012738,0.002385,0.000063,0.000000
0.002000,0.013303,0.010166,0.003138,0.000000,0.000000
0.003000,0.014370,0.011044,0.003326,0.000000,0.000000
0.004000,0.011985,0.009538,0.002447,0.000000,0.000000
0.005000,0.010605,0.008471,0.002134,0.000000,0.000000
0.006000,0.007781,0.005899,0.001883,0.000000,0.000000
0.007000,0.006212,0.004581,0.001632,0.000000,0.000000
0.008000,0.003263,0.002134,0.001130,0.000000,0.000000
0.009000,0.003389,0.002447,0.000941,0.000000,0.000000
0.010000,0.002698,0.001130,0.001569,0.000000,0.000000
0.011000,0.002071,0.000251,0.001757,0.000063,0.000000
0.012000,0.002761,0.000188,0.002573,0.000000,0.000000
0.013000,0.002322,0.000126,0.002196,0.000000,0.000000
0.014000,0.002949,0.000000,0.002887,0.000063,0.000000
0.015000,0.003514,0.000000,0.003514,0.000000,0.000000
0.016000,0.004518,0.000000,0.004518,0.000000,0.000000
0.017000,0.005146,0.000000,0.005083,0.000063,0.000000
0.018000,0.007718,0.000000,0.007656,0.000063,0.000000
0.019000,0.008409,0.000000,0.008283,0.000126,0.000000
0.020000,0.008597,0.000000,0.008597,0.000000,0.000000
0.021000,0.009726,0.000000,0.009664,0.000063,0.000000
0.022000,0.011232,0.000000,0.011107,0.000126,0.000000
0.023000,0.013115,0.000000,0.013115,0.000000,0.000000
0.024000,0.016692,0.000000,0.016504,0.000188,0.000000
0.025000,0.018888,0.000000,0.018700,0.000188,0.000000
0.026000,0.019578,0.000000,0.019202,0.000377,0.000000
0.027000,0.018637,0.000000,0.018449,0.000188,0.000000
0.028000,0.017821,0.000000,0.017570,0.000251,0.000000
0.029000,0.019265,0.000000,0.019076,0.000188,0.000000
0.030000,0.018951,0.000000,0.018825,0.000126,0.000000
0.031000,0.020206,0.000000,0.020080,0.000126,0.000000
0.032000,0.022904,0.000000,0.022653,0.000251,0.000000
0.033000,0.022904,0.000000,0.022716,0.000188,0.000000
0.034000,0.021461,0.000000,0.021273,0.000188,0.000000
0.035000,0.026167,0.000000,0.025728,0.000439,0.000000
0.036000,0.030058,0.000000,0.029430,0.000628,0.000000
0.037000,0.031564,0.000000,0.031250,0.000314,0.000000
0.038000,0.029430,0.000000,0.029242,0.000188,0.000000
0.039000,0.032442,0.000000,0.031501,0.000941,0.000000
0.040000,0.034952,0.000000,0.034137,0.000816,0.000000
0.041000,0.038278,0.000000,0.037400,0.000879,0.000000
0.042000,0.042545,0.000000,0.040788,0.001757,0.000000
0.043000,0.037839,0.000000,0.036898,0.000941,0.000000
0.044000,0.042106,0.000000,0.040600,0.001506,0.000000
0.045000,0.045181,0.000000,0.042608,0.002573,0.000000
0.046000,0.040537,0.000000,0.038215,0.002322,0.000000
0.047000,0.040412,0.000000,0.038341,0.002071,0.000000
0.048000,0.034576,0.000000,0.032380,0.002134,0.000063
0.049000,0.030058,0.000000,0.027485,0.002510,0.000063
0.050000,0.022277,0.000000,0.020833,0.001443,0.000000
0.051000,0.016692,0.000000,0.015374,0.001255,0.000063
0.052000,0.009287,0.000000,0.008220,0.001067,0.000000
0.053000,0.006087,0.000000,0.005334,0.000753,0.000000
0.054000,0.003577,0.000000,0.003200,0.000377,0.000000
0.055000,0.001694,0.000000,0.001443,0.000251,0.000000
0.056000,0.000377,0.000000,0.000377,0.000000,0.000000
