bin,total,Camera1_FINISH->Perception_CameraPerception_START,Camera1_START->Camera1_FINISH,CollisionAlert_START->CollisionAlert_FINISH,CollisionDetection_BrakingDecision_FINISH->CollisionAlert_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,Perception_Fusion_START->Perception_Fusion_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH
0.311000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.312000,0.000654,0.000153,0.000005,0.000003,0.000000,0.000007,0.000000,0.000054,0.000013,0.000025,0.000000,0.000050,0.000000,0.000135,0.000187,0.000024
0.313000,0.001963,0.000496,0.000036,0.000014,0.000000,0.000032,0.000000,0.000191,0.000041,0.000066,0.000000,0.000137,0.000000,0.000310,0.000580,0.000059
0.314000,0.000654,0.000162,0.000016,0.000000,0.000000,0.000005,0.000000,0.000058,0.000049,0.000015,0.000000,0.000032,0.000000,0.000091,0.000206,0.000021
0.315000,0.000654,0.000260,0.000008,0.000005,0.000000,0.000010,0.000000,0.000064,0.000134,0.000019,0.000000,0.000042,0.000000,0.000090,0.000000,0.000021
0.316000,0.000654,0.000105,0.000012,0.000004,0.000000,0.000016,0.000000,0.000054,0.000129,0.000019,0.000000,0.000050,0.000000,0.000098,0.000148,0.000019
0.317000,0.000654,0.000180,0.000011,0.000005,0.000000,0.000006,0.000020,0.000049,0.000015,0.000022,0.000000,0.000051,0.000000,0.000125,0.000146,0.000024
0.318000,0.000654,0.000267,0.000006,0.000006,0.000000,0.000013,0.000000,0.000072,0.000101,0.000021,0.000000,0.000044,0.000000,0.000102,0.000002,0.000020
0.319000,0.000654,0.000089,0.000009,0.000007,0.000000,0.000008,0.000021,0.000065,0.000127,0.000011,0.000000,0.000052,0.000000,0.000133,0.000114,0.000019
0.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.321000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.322000,0.000654,0.000140,0.000010,0.000003,0.000000,0.000010,0.000000,0.000056,0.000100,0.000020,0.000000,0.000056,0.000000,0.000102,0.000138,0.000019
0.323000,0.000654,0.000184,0.000006,0.000008,0.000000,0.000007,0.000024,0.000058,0.000034,0.000025,0.000000,0.000044,0.000000,0.000106,0.000139,0.000021
0.324000,0.000654,0.000184,0.000014,0.000006,0.000000,0.000007,0.000000,0.000063,0.000131,0.000027,0.000000,0.000045,0.000000,0.000118,0.000038,0.000021
0.325000,0.000654,0.000149,0.000004,0.000001,0.000000,0.000011,0.000000,0.000053,0.000063,0.000021,0.000000,0.000054,0.000000,0.000083,0.000197,0.000019
0.326000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.327000,0.001963,0.000579,0.000031,0.000011,0.000000,0.000033,0.000019,0.000174,0.000261,0.000059,0.000000,0.000134,0.000000,0.000279,0.000321,0.000063
0.328000,0.001963,0.000463,0.000031,0.000006,0.000000,0.000032,0.000020,0.000163,0.000184,0.000043,0.000000,0.000143,0.000000,0.000294,0.000522,0.000062
0.329000,0.000654,0.000190,0.000016,0.000003,0.000000,0.000013,0.000021,0.000049,0.000028,0.000020,0.000000,0.000048,0.000000,0.000116,0.000128,0.000023
0.330000,0.001309,0.000145,0.000025,0.000007,0.000000,0.000019,0.000000,0.000120,0.000278,0.000032,0.000000,0.000094,0.000000,0.000222,0.000328,0.000039
0.331000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.332000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.333000,0.001309,0.000451,0.000022,0.000006,0.000000,0.000018,0.000020,0.000134,0.000150,0.000044,0.000000,0.000115,0.000000,0.000182,0.000128,0.000040
0.334000,0.001309,0.000357,0.000027,0.000010,0.000000,0.000018,0.000000,0.000129,0.000056,0.000046,0.000000,0.000125,0.000000,0.000189,0.000307,0.000044
0.335000,0.001309,0.000440,0.000028,0.000009,0.000000,0.000021,0.000021,0.000141,0.000154,0.000038,0.000000,0.000107,0.000000,0.000190,0.000125,0.000035
0.336000,0.001963,0.000383,0.000029,0.000015,0.000000,0.000034,0.000000,0.000188,0.000214,0.000068,0.000000,0.000166,0.000000,0.000314,0.000496,0.000057
0.337000,0.002618,0.000803,0.000024,0.000012,0.000000,0.000049,0.000000,0.000217,0.000354,0.000079,0.000000,0.000196,0.000000,0.000401,0.000400,0.000081
0.338000,0.000654,0.000188,0.000014,0.000003,0.000000,0.000017,0.000000,0.000059,0.000040,0.000021,0.000000,0.000052,0.000000,0.000076,0.000169,0.000016
0.339000,0.001309,0.000294,0.000012,0.000008,0.000000,0.000015,0.000000,0.000095,0.000186,0.000034,0.000000,0.000097,0.000000,0.000188,0.000339,0.000041
0.340000,0.001309,0.000279,0.000019,0.000006,0.000000,0.000016,0.000000,0.000116,0.000220,0.000043,0.000000,0.000087,0.000000,0.000160,0.000325,0.000036
0.341000,0.000654,0.000120,0.000011,0.000003,0.000000,0.000009,0.000018,0.000065,0.000109,0.000020,0.000000,0.000057,0.000000,0.000071,0.000154,0.000018
0.342000,0.001309,0.000327,0.000017,0.000005,0.000000,0.000019,0.000000,0.000121,0.000345,0.000042,0.000000,0.000082,0.000000,0.000183,0.000129,0.000038
0.343000,0.000654,0.000192,0.000010,0.000006,0.000000,0.000005,0.000021,0.000055,0.000014,0.000027,0.000000,0.000053,0.000000,0.000070,0.000182,0.000020
0.344000,0.001963,0.000476,0.000034,0.000010,0.000000,0.000028,0.000000,0.000181,0.000339,0.000053,0.000000,0.000132,0.000000,0.000280,0.000377,0.000054
0.345000,0.001309,0.000337,0.000018,0.000003,0.000000,0.000017,0.000018,0.000121,0.000012,0.000030,0.000000,0.000093,0.000000,0.000205,0.000413,0.000042
