bin,total,start3=0,start3=1,start3=2,start3=3
0.030000,0.038638,0.002401,0.023283,0.012842,0.000112
0.031000,0.050698,0.002289,0.029369,0.018705,0.000335
0.032000,0.072585,0.003741,0.045505,0.022892,0.000447
0.033000,0.095589,0.003797,0.056393,0.034450,0.000949
0.034000,0.114126,0.006644,0.066555,0.040257,0.000670
0.035000,0.124400,0.006365,0.070966,0.046399,0.000670
0.036000,0.134897,0.006644,0.080458,0.046566,0.001228
0.037000,0.133780,0.007035,0.077610,0.048465,0.000670
0.038000,0.124176,0.005974,0.074539,0.042267,0.001396
0.039000,0.111055,0.005472,0.065997,0.038638,0.000949
0.040000,0.000056,0.000000,0.000056,0.000000,0.000000
