bin,total,start3=0,start3=1,start3=2,start3=3
0.020000,0.097487,0.007929,0.059966,0.029202,0.000391
0.021000,0.107761,0.007203,0.066276,0.033780,0.000503
0.022000,0.113512,0.007482,0.069068,0.036237,0.000726
0.023000,0.115913,0.005918,0.066890,0.042379,0.000726
0.024000,0.114294,0.005416,0.067616,0.040313,0.000949
0.025000,0.110888,0.004913,0.064824,0.039978,0.001173
0.026000,0.100838,0.003853,0.059408,0.037074,0.000503
0.027000,0.092351,0.002680,0.053378,0.035343,0.000949
0.028000,0.081072,0.002903,0.046957,0.030430,0.000782
0.029000,0.065885,0.002066,0.036348,0.026745,0.000726
